player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Dennis Falls,Forward,75.0,190.0,Tennessee,1963,1,10.0,,1.0,0.2,,,,,80.0,,100.0,,,
Richard Falls,Forward,,,,1948,1,12.0,,1.3,,,,,,20.8,,66.7,,,
Marion Fallwell,School: Baylor,,,,1961,1,7.0,,2.7,1.9,,,,,25.0,,81.3,,,
_ Fallwell,School: Baylor,,,,1960,1,,,,,,,,,,,,,,
R Falquist,School: Butler,,,,2001,1,,,,,,,,,,,,,,
Bill Falsone,Guard,,,,1948,1,3.0,,1.7,,,,,,,,25.0,,,
Josh Faltesek,Forward,,,,2000,1,9.0,,1.1,1.1,0.0,0.1,0.1,,33.3,,66.7,33.3,,0.0
Antonio Falu,Guard,77.0,196.0,Valparaiso,2002,1,15.0,,12.4,2.1,3.1,0.7,0.0,,42.2,23.3,72.2,46.2,,0.8
Dick Falvey,Guard,73.0,185.0,Georgetown,1950,3,,,,,,,,,,,,,,
Ray Falvey,Forward,75.0,190.0,Boston College,1960,2,37.0,,2.3,1.9,,,,,29.8,,48.6,,,
Aaron Falzon,Forward,80.0,205.0,Northwestern,2017,2,35.0,23.0,7.7,3.2,0.9,0.3,0.3,0.6,37.8,34.8,71.7,51.5,13.6,2.4
Tevin Falzon,Forward,79.0,221.0,Sacred Heart,2015,3,107.0,21.2,7.0,6.0,0.8,0.5,0.9,1.2,37.0,22.3,74.3,38.8,16.2,5.1
Wil Fameni,Forward,79.0,201.0,  Schools: Arizona State and VCU,2007,3,109.0,,5.3,3.7,0.7,0.6,0.7,1.1,46.3,33.3,61.1,46.8,,5.4
Jarrid Famous,Forward,83.0,240.0,South Florida,2011,2,63.0,25.3,9.6,6.5,0.5,0.4,0.6,1.7,51.5,0.0,68.9,51.5,18.7,4.9
Frank Famularo,6-0 (183cm) ,,,,1967,2,12.0,,1.8,0.9,,,,,,,44.4,,,
Conor Famulener,Forward,78.0,198.0,University of California,2003,3,89.0,,1.8,1.9,0.6,0.4,0.1,,46.0,25.0,66.7,51.1,,2.1
Olu Famutimi,Guard,77.0,196.0,Arkansas,2005,2,57.0,,8.3,3.8,0.9,0.9,0.2,,40.4,34.2,65.8,46.7,,3.1
Rick Famuyiwa,Guard,76.0,193.0,USC,1993,2,11.0,0.5,,,,0.1,0.1,0.0,,,,,,
Chris Fancher,Guard,70.0,178.0,UNLV,1985,1,12.0,3.1,0.6,0.2,0.2,0.0,0.0,0.3,21.4,,20.0,,,
Steve Fancher,Guard,72.0,183.0,Portland,1994,1,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Thomas Fang,Forward,77.0,196.0,University of California,2008,2,8.0,,0.4,0.1,0.0,0.0,0.0,0.5,20.0,25.0,,30.0,,0.0
Benny Fannin,6-0 (183cm) ,,,,1956,2,44.0,,9.5,2.4,,,,,37.4,,76.7,,,
George Fannin,School: Miami (OH),,,,1967,1,24.0,,3.6,2.0,,,,,36.5,,83.3,,,
Matt Fannin,Forward,79.0,201.0,Navy,2005,3,105.0,,7.3,4.2,1.3,0.7,0.2,,46.3,0.0,61.2,46.3,,4.5
Omar Fannin,6-4 (193cm) ,,,,1956,1,3.0,,4.7,2.3,,,,,30.0,,80.0,,,
Roy Fannin,Guard,74.0,188.0,Eastern Kentucky,1963,2,7.0,,1.0,0.7,,,,,27.3,,,,,
David Fanning,Guard,72.0,183.0,James Madison,2002,3,111.0,,12.3,2.4,2.4,0.9,0.1,,37.6,34.2,78.6,46.0,,7.2
Eric Fanning,Guard,77.0,190.0,  Schools: Wagner and Boston University,2016,3,112.0,25.3,12.6,4.6,1.5,0.6,0.3,2.6,46.0,36.4,76.8,51.4,20.3,9.3
Larry Fanning,Guard,72.0,183.0,Michigan State,1960,3,,,,,,,,,,,,,,
Matt Fanning,Guard,,,,1951,2,,,,,,,,,,,,,,
Steve Fanning,Guard,75.0,190.0,Georgia State,1987,2,35.0,6.3,2.1,0.6,0.4,0.3,0.1,0.6,36.4,,64.1,,,
Tom Fanning,Center,,,,1988,3,,11.5,,,,0.1,0.2,1.2,,,,,,
John Fannon,Forward,77.0,196.0,Notre Dame,1956,3,64.0,,8.2,,,,,,30.8,,61.5,,,
Pete Fannon,6-3 (190cm) ,,,,1950,1,10.0,,2.0,,,,,,38.9,,75.0,,,
Rory Fannon,Center,82.0,215.0,Utah Valley,2011,3,101.0,7.1,0.7,1.1,0.2,0.1,0.1,0.5,35.1,,43.9,35.1,,
George Fant,Forward,78.0,250.0,Western Kentucky,2014,3,129.0,28.5,12.6,6.9,1.0,0.9,1.0,2.1,50.6,0.0,60.4,50.6,20.1,13.1
Pat Farace,5-8 (173cm) ,,,,1954,1,23.0,,4.8,1.0,,,,,34.9,,73.5,,,
David Farber,Forward,78.0,198.0,Arkansas-Little Rock,1985,1,17.0,11.1,1.1,2.1,0.5,0.4,0.1,0.6,36.0,,0.0,,,
Joel Farber,School: Wisconsin,,,,1957,1,,,,,,,,,,,,,,
Neil Farber,Forward,73.0,185.0,Columbia,1965,3,67.0,,18.4,4.2,,,,,45.7,,70.8,,,
