player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Kent Abrahamson,Forward,76.0,193.0,Northern Iowa,1991,1,8.0,,1.2,0.5,0.5,0.1,0.4,0.3,75.0,,100.0,75.0,,
Rick Abrahamson,Guard,75.0,190.0,Oregon,1969,3,69.0,,7.8,2.1,,,,,42.0,,68.4,,,
Tom Abrahamson,Center,82.0,208.0,St. Peter's,1973,1,21.0,,4.7,4.3,0.2,,,,47.1,,57.6,,,
Tom Abrahamson,Center,81.0,206.0,Georgia,1971,1,16.0,,2.6,3.5,0.2,,,,28.3,,73.3,,,
Junior Abrahao,Forward,78.0,198.0,Southern Utah,2007,2,42.0,,1.9,1.3,0.2,0.1,0.2,,38.0,28.0,48.1,42.4,,0.0
Al Abram,6-5 (196cm) ,,,,1960,4,64.0,,11.0,,,,,,40.9,,70.7,,,
DeAndre Abram,Guard,79.0,185.0,George Mason,2017,2,41.0,18.0,5.9,2.7,0.2,0.2,0.4,0.6,35.6,27.3,70.5,42.7,10.1,0.9
Demetrius Abram,Forward,79.0,201.0,Jackson State,1989,2,56.0,36.1,18.4,9.0,0.9,0.8,0.7,1.9,55.3,11.1,72.8,55.4,,
Demetrius Abram,Forward,79.0,201.0,Louisiana-Lafayette,1986,1,9.0,,0.4,0.6,,0.0,0.0,,100.0,,66.7,,,
Gerrod Abram,Guard,73.0,185.0,Boston College,1993,3,115.0,23.0,9.7,2.4,2.1,1.4,0.1,1.8,43.0,37.7,65.7,53.9,,
Jimmy Abram,Forward,76.0,193.0,McNeese State,2001,2,25.0,,0.8,1.9,0.5,0.3,0.1,,30.8,0.0,21.4,30.8,,-0.3
Lester Abram,Forward,78.0,198.0,Michigan,2005,3,120.0,,10.6,4.0,1.5,1.0,0.3,,47.1,37.0,82.9,52.8,,12.7
Mike Abram,Guard,76.0,193.0,Louisville,1987,3,113.0,12.0,4.6,2.7,1.5,0.8,0.1,1.2,50.2,,62.9,,,
Vito Abramavicius,Forward,76.0,193.0,Detroit,1969,3,,,,,,,,,,,,,,
Merle Abrames,5-10 (178cm) ,,,,1954,1,9.0,,1.2,0.1,,,,,27.3,,50.0,,,
Jay Abramowitch,Forward,77.0,196.0,Lafayette,1963,2,6.0,,1.3,0.8,,,,,42.9,,50.0,,,
Dave Abramowitz,Forward,76.0,193.0,Air Force,1982,3,14.0,4.1,,,,0.1,0.1,,,,,,,
David Abramowitz,Guard,72.0,183.0,San Diego State,2001,3,79.0,,6.0,1.6,2.4,1.0,0.0,,36.1,34.5,82.5,47.5,,2.1
A.J. Abrams,Guard,71.0,180.0,Texas,2008,3,144.0,,13.7,2.3,1.8,1.2,0.1,1.1,40.7,39.9,86.4,52.6,,15.4
Aaron Abrams,Guard,,,,2000,1,22.0,,2.1,1.5,0.5,0.2,0.0,,30.2,5.6,66.7,31.1,,0.0
Aleks Abrams,Forward,80.0,225.0,Cal Poly,2017,3,55.0,9.8,1.4,3.0,0.1,0.1,0.3,0.3,35.2,,62.2,35.2,11.4,1.1
Corky Abrams,Forward,79.0,201.0,Southern Illinois,1977,4,106.0,,9.8,6.9,,,0.7,2.0,59.9,,52.7,,,
Danya Abrams,Forward,79.0,201.0,Boston College,1996,3,122.0,,16.8,8.4,1.3,1.1,0.5,,47.6,28.9,69.6,48.1,,
Dexter Abrams,Center,79.0,201.0,Georgia Southern,1993,2,58.0,27.3,13.6,6.8,1.1,0.9,0.8,2.0,52.7,23.8,73.5,53.1,,
Erv Abrams,Forward,78.0,198.0,Temple,1959,2,30.0,,2.6,2.3,,,,,38.6,,65.7,,,
