player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Neil Wade,Forward,79.0,201.0,VCU,1984,1,30.0,21.2,4.3,3.8,0.4,0.6,0.6,0.5,51.1,,69.1,,,
Pete Wade,Forward,,,,1997,3,110.0,,3.3,2.3,0.4,0.2,0.4,,41.0,22.0,71.0,42.4,,
Rod Wade,Forward,78.0,198.0,Arkansas-Little Rock,1992,3,89.0,28.5,12.5,6.0,1.2,1.3,0.2,2.5,48.6,22.4,71.3,49.3,,
Ronnie Wade,Forward,78.0,198.0,Old Dominion,1985,3,115.0,25.8,5.9,3.8,1.1,0.8,0.2,1.9,41.8,,63.1,,,
Steve Wade,Forward,79.0,201.0,UIC,1988,3,73.0,13.5,3.9,2.2,0.5,0.3,0.2,0.6,48.4,,59.3,,,
Steve Wade,Forward,75.0,190.0,Lamar,1972,4,48.0,,9.5,6.3,,,,,54.3,,61.6,,,
Steve Wade,Guard,70.0,178.0,Penn,1990,1,23.0,8.0,2.4,0.7,1.0,0.2,0.0,1.0,37.0,12.5,73.1,39.1,,
Tiras Wade,Guard,79.0,201.0,  Schools: ETSU and Louisiana-Lafayette,2005,3,77.0,,16.2,5.5,1.6,1.4,0.3,,46.1,38.9,77.4,51.9,,9.9
Tire Wade,Guard,69.0,175.0,Mississippi Valley State,1982,1,13.0,,3.5,0.5,,,,,30.2,,71.0,,,
Tommy Wade,Guard,74.0,188.0,Murray State,1976,2,34.0,,2.6,0.6,1.0,,,,40.0,,83.3,,,
Wayne Wade,Guard,73.0,185.0,Akron,1995,1,20.0,14.0,1.8,1.0,0.8,0.5,0.1,1.2,30.0,21.4,30.0,33.0,,
Leigh Wadeson,Forward,82.0,208.0,Portland,1993,3,36.0,5.0,2.2,1.5,,0.1,0.2,0.0,56.8,,61.4,,,
Quincy Wadley,Guard,76.0,193.0,Temple,2000,3,128.0,,11.3,3.8,1.6,1.4,0.0,,38.8,35.6,76.4,49.7,,13.8
Greg Wadlinger,School: Dartmouth,,,,1980,1,4.0,,1.5,0.8,0.2,,,,50.0,,50.0,,,
Dusty Wadlington,Guard,65.0,165.0,Denver,2003,1,32.0,,4.5,1.8,3.8,1.3,0.0,,27.9,24.1,82.0,35.0,,0.8
Marlon Wadlington,Guard,72.0,183.0,Gonzaga,1988,2,56.0,13.9,5.0,1.8,2.6,0.9,0.1,1.3,42.1,39.5,72.9,45.2,,
Zakee Wadood,Forward,78.0,198.0,ETSU,2001,1,112.0,4.5,12.3,7.3,1.8,1.6,,,46.9,27.4,68.0,49.4,,15.7
Ahmed Wadsworth,Forward,79.0,201.0,Robert Morris,1994,1,6.0,,0.0,0.3,0.0,0.0,0.0,,0.0,,,0.0,,
Catril Wafer,Guard,74.0,188.0,Texas Tech,1996,1,8.0,1.5,0.2,0.4,0.1,0.0,0.0,0.0,14.3,0.0,,14.3,,-0.1
Emmerson Wafer,Guard,73.0,185.0,Louisiana Tech,1981,3,109.0,,8.3,2.4,,0.7,0.0,1.1,49.6,,84.9,,,
Hershel Wafer,Forward,79.0,201.0,Houston,1995,2,41.0,,4.7,2.7,0.2,0.4,0.5,,40.1,,59.8,40.1,,
Jimmie Wafer,Forward,79.0,201.0,UTEP,1973,1,9.0,,1.6,1.9,,,,,40.0,,25.0,,,
Ken Wafer,Forward,76.0,193.0,Northwestern State,1995,1,10.0,,1.4,1.7,1.3,0.1,0.1,,21.4,7.1,33.3,23.2,,
Otis Wafer,School: Louisiana-Lafayette,,,,1979,1,3.0,,0.7,,,,,,100.0,,,,,
Von Wafer,Guard,77.0,210.0,Florida State,2005,2,61.0,21.6,10.1,2.2,1.4,0.9,0.2,,40.5,36.5,66.9,50.8,,3.3
Teed Wafle,6-4 (193cm) ,,,,1965,1,25.0,,7.4,5.8,,,,,39.4,,56.4,,,
Andrew Wafula,Center,82.0,208.0,Rhode Island,2001,3,65.0,,3.3,2.4,0.2,0.4,1.3,,45.1,0.0,71.8,45.1,,1.0
Mark Wagaman,Forward,79.0,201.0,Delaware,1968,2,40.0,,10.4,10.4,,,,,46.0,,49.1,,,
