player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Antonio Jackson,Guard,73.0,185.0,Portland State,1999,1,5.0,,0.2,0.2,0.0,0.0,0.0,,,,50.0,,,0.0
Antonio Jackson,Guard,74.0,188.0,  Schools: Wake Forest and Alabama-Birmingham,1998,3,104.0,18.9,5.3,3.1,0.3,0.5,0.8,1.2,51.8,0.0,63.8,51.8,,
Antonio Jackson,Guard,,,,1994,3,78.0,,2.1,1.7,,0.8,0.1,,40.6,,55.1,,,
Antonio Jackson,Guard,72.0,183.0,Florida A&M,1990,1,2.0,2.5,2.0,0.5,,0.0,0.0,0.5,66.7,,,,,
Arthur Jackson,Forward,77.0,196.0,Brown,1989,3,91.0,21.4,8.3,5.1,1.1,0.6,0.1,1.5,45.0,,70.4,52.1,,
Artice Jackson,Center,81.0,206.0,North Carolina A&T,1973,1,18.0,,7.2,,,,,,50.9,,44.1,,,
Augester Jackson,School: Wichita State,,,,1980,1,3.0,,0.7,,,,,1.0,100.0,,,,,
Auguster Jackson,Forward,77.0,196.0,South Carolina State,1973,1,14.0,,1.2,,,,,,43.8,,25.0,,,
Aundre Jackson,Forward,77.0,230.0,Loyola (IL),2017,1,32.0,23.9,14.0,4.2,1.0,0.5,0.3,1.7,66.8,45.2,68.6,69.4,26.6,4.1
B. Jackson,School: Southern Illinois,,,,1968,1,,,,,,,,,,,,,,
Barry Jackson,Center,,,,1965,1,16.0,,2.6,1.8,,,,,44.7,,46.7,,,
Bernard Jackson,Forward,78.0,198.0,College of Charleston,2004,3,67.0,,7.3,4.6,0.8,0.8,0.3,,48.4,31.3,66.7,49.0,,4.4
Bernard Jackson,Center,81.0,206.0,Cornell,1990,3,92.0,21.5,9.2,6.4,0.6,0.4,1.9,1.9,50.7,,56.0,50.7,,
Bernard Jackson,Guard,75.0,190.0,Loyola (IL),1987,2,58.0,34.7,19.6,3.8,3.2,1.5,0.2,2.5,47.2,,74.9,,,
Bernard Jackson,Guard,,,,1984,2,,18.5,,,,1.0,0.1,2.3,,,,,,
Bill Jackson,6-5 (196cm) ,,,,1972,1,21.0,,4.3,3.3,,,,,38.7,,72.4,,,
Bill Jackson,Guard,78.0,198.0,Oklahoma,1962,1,4.0,,0.5,0.8,,,,,16.7,,,,,
Billy Jackson,Guard,72.0,195.0,Mississippi Valley State,2015,1,32.0,13.8,2.7,1.2,0.8,0.5,0.0,1.1,27.7,15.8,61.0,30.7,3.0,-0.7
Bob Jackson,Guard,70.0,178.0,Yale,1968,1,16.0,,1.4,0.2,,,,,35.3,,83.3,,,
Bob Jackson,Forward,75.0,190.0,Miami (OH),1966,1,25.0,,9.1,3.8,,,,,46.5,,64.5,,,
