player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Lance Kroll,Center,81.0,206.0,Wichita State,1990,1,20.0,23.3,7.6,6.3,1.1,0.5,0.7,1.6,45.4,26.1,56.0,47.7,,
Sam Kroll,Forward,79.0,201.0,Brown,1980,2,33.0,0.2,2.6,1.6,0.2,0.3,0.2,0.7,38.0,,62.5,,,
Wayne Kroll,Forward,77.0,196.0,Bowling Green State,1968,1,7.0,,0.7,,,,,,50.0,,50.0,,,
Dewayne Krom,Center,81.0,206.0,Morehead State,1999,2,53.0,,7.3,3.4,0.8,0.5,0.2,,45.8,23.5,69.8,46.4,,1.5
Gary Krom,School: Portland,,,,1990,1,2.0,7.5,2.0,,0.5,,0.0,1.5,66.7,,,,,
Lasan Kromah,Guard,78.0,201.0,  Schools: George Washington and UConn,2013,3,132.0,22.4,9.5,3.6,1.8,1.1,0.4,1.3,44.0,32.0,62.5,49.1,16.9,8.9
Chuck Kromer,Center,77.0,196.0,Xavier,1970,2,13.0,,2.5,2.5,,,,,50.0,,,,,
Jim Kromer,Forward,77.0,196.0,Xavier,1997,2,11.0,2.0,0.4,0.2,0.1,0.0,0.1,,33.3,0.0,,33.3,,
Tom Kron,Guard,77.0,196.0,Kentucky,1966,3,79.0,,9.1,6.3,,,,,47.2,,82.9,,,
Lloyd Krone,6-1 (185cm) ,,,,1950,2,52.0,,4.0,,,,,,,,53.5,,,
Norm Kropp,School: Drexel,,,,1967,1,8.0,,2.2,1.1,,,,,50.0,,75.0,,,
Tom Krosschell,6-6 (198cm) ,,,,1978,1,26.0,0.1,8.3,3.2,1.7,1.2,0.1,,45.0,,76.8,,,
John Krotulis,Center,77.0,196.0,St. Peter's,1982,3,89.0,20.1,5.0,2.5,0.9,0.7,0.3,1.0,52.9,,66.7,,,
Jim Krouse,School: Tulsa,,,,1955,1,,,,,,,,,,,,,,
John Krovic,Guard,76.0,193.0,Virginia Military Institute,1977,4,109.0,,14.3,2.4,,,,3.0,49.2,,77.5,,,
Dan Krpan,School: Washington,,,,1975,1,1.0,,,,,,,,,,,,,
Fabijan Krslovic,Forward,80.0,225.0,Montana,2017,3,98.0,24.2,5.6,5.1,1.3,1.0,0.5,1.3,52.8,0.0,56.3,52.8,14.2,6.3
Ousman Krubally,Forward,78.0,198.0,Georgia State,2009,3,86.0,22.2,4.4,3.9,0.3,0.5,0.3,1.0,55.9,,55.8,55.9,,4.2
Paul Krucker,6-0 (183cm) ,,,,1957,3,65.0,,10.6,4.8,,,,,35.9,,77.0,,,
Bill Krueger,Guard,77.0,196.0,Portland,1980,4,105.0,0.0,5.2,1.8,1.5,0.6,0.2,1.8,40.3,,79.2,,,
Bryson Krueger,Guard,79.0,201.0,Arizona State,2006,2,59.0,,9.4,2.8,1.6,0.5,0.2,,41.6,40.7,80.0,50.8,,3.0
Dan Krueger,Guard,72.0,183.0,Texas,1976,4,96.0,,11.8,2.4,,,,,47.6,,84.1,,,
Gil Krueger,Forward,,,,1951,2,7.0,,2.9,,,,,,38.1,,50.0,,,
John Krueger,6-0 (183cm) ,,,,1960,1,4.0,,1.0,0.2,,,,,40.0,,,,,
Mark Krueger,Guard,72.0,183.0,Western Michigan,1984,2,25.0,,,,0.6,0.0,0.0,,,,,,,
Todd Krueger,Forward,80.0,203.0,Southern Illinois,1988,3,108.0,12.6,2.5,2.0,0.3,0.1,0.2,0.6,44.4,,65.9,,,
Cecil Kruel,Guard,73.0,185.0,Grambling,2007,2,21.0,,0.6,0.5,0.3,0.3,0.0,,45.5,,25.0,45.5,,0.1
Curtis Kruer,Forward,77.0,196.0,Jacksonville,1972,3,45.0,,1.9,1.0,0.9,,,,50.0,,65.2,,,
Dennis Kruer,School: Navy,,,,1973,1,11.0,,0.5,0.4,,,,,30.0,,,,,
Wayne Kruer,Forward,76.0,193.0,Jacksonville,1968,2,44.0,,13.6,2.6,,,,,48.2,,77.5,,,
Brandon Krug,Forward,79.0,201.0,New Hampshire,2002,1,5.0,,1.0,3.2,0.8,0.2,0.4,,18.2,11.1,0.0,22.7,,-0.1
Chris Krug,Center,81.0,206.0,Princeton,2002,2,35.0,,1.8,2.3,0.9,0.6,0.6,,31.3,22.2,54.2,37.3,,1.1
Earl Krug,School: Washington State,,,,1976,1,2.0,,,,,,,0.0,,,,,,
