player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Al Sallee,6-8 (203cm) ,,,,1964,1,27.0,,2.6,3.7,,,,,30.7,,47.1,,,
Chris Sallee,Center,82.0,208.0,Nebraska,1996,2,46.0,,5.2,4.2,0.3,0.7,0.5,,55.2,,64.8,55.2,,
Don Sallee,Forward,73.0,185.0,Missouri,1949,2,,,,,,,,,,,,,,
Jack Sallee,Forward,74.0,188.0,Dayton,1955,4,122.0,,13.2,5.7,,,,,40.1,,66.1,,,
Jeremy Sallee,Guard,70.0,178.0,Akron,2008,2,26.0,,0.3,0.4,0.7,0.3,0.0,0.3,20.0,0.0,50.0,20.0,,0.1
Bill Saller,6-4 (193cm) ,,,,1955,2,50.0,,9.8,7.3,,,,,42.4,,67.0,,,
John Salley,Center,83.0,230.0,Georgia Tech,1985,3,125.0,33.6,12.7,6.4,2.6,0.8,1.9,2.7,58.7,,63.3,,,
Jordan Salley,Forward,78.0,230.0,Sacramento State,2014,2,56.0,12.0,4.3,2.6,0.1,0.3,0.2,0.7,61.9,,63.3,61.9,16.9,2.1
Kendall Salley,Guard,73.0,160.0,Howard,2011,1,10.0,8.9,1.5,0.6,0.4,0.1,0.0,0.8,30.0,,64.3,30.0,0.9,-0.1
Martin Salley,Forward,77.0,196.0,Seton Hall,1987,3,123.0,29.1,7.7,4.6,1.8,0.6,0.3,1.5,51.2,,63.6,,,
Matt Salley,Forward,79.0,201.0,Bradley,2008,2,73.0,22.6,6.6,5.9,1.0,0.8,0.8,1.5,50.7,35.7,59.0,51.3,,4.6
Nate Salley,School: Ohio State,,,,2003,1,10.0,,0.8,0.4,0.0,0.2,0.0,,60.0,,100.0,60.0,,0.1
Roburt Sallie,Guard,77.0,196.0,Memphis,2010,2,70.0,30.8,8.1,2.8,1.3,1.2,0.4,0.8,43.2,43.8,71.0,57.7,,7.2
Bryan Sallier,Center,80.0,203.0,Oklahoma,1993,3,85.0,24.8,12.1,7.7,1.0,1.3,1.2,2.0,50.2,,54.7,50.2,,
Bob Sallis,Guard,71.0,180.0,Air Force,1981,3,59.0,16.9,,,,0.4,0.1,,,,,,,
Derek Sallis,Guard,72.0,183.0,Centenary (LA),2004,2,37.0,,2.4,0.8,0.2,0.1,0.0,,41.7,41.3,66.7,59.7,,0.6
Anthony Sally,Guard,74.0,188.0,Western Kentucky,2010,2,65.0,25.2,3.9,3.2,2.8,0.9,0.1,2.6,34.6,28.1,71.9,39.4,,1.9
Gene Sally,6-2 (188cm) ,,,,1954,1,,,,,,,,,,,,,,
Tyrone Sally,Forward,79.0,201.0,West Virginia,2004,3,121.0,,9.0,4.2,1.8,1.1,0.5,,46.4,34.1,67.0,52.6,,8.5
Ed Salmon,Guard,,,,1963,1,5.0,,0.4,0.2,,,,,11.1,,,,,
Marquis Salmon,Forward,79.0,210.0,Wagner,2017,2,12.0,5.3,0.5,0.9,0.1,0.0,0.3,0.2,28.6,50.0,50.0,35.7,1.5,0.1
