player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Van Tillotson,Guard,76.0,193.0,Michigan,1966,3,14.0,,,1.4,,,,,,,,,,
Albert Tilman,Forward,79.0,201.0,UTSA,1991,3,84.0,9.7,1.5,1.9,0.5,0.3,0.2,0.7,46.4,,45.1,46.4,,
Derrick Tilmon,Center,79.0,201.0,Southern Illinois,2000,3,82.0,22.2,7.4,4.7,1.1,0.7,0.7,1.3,51.6,0.0,56.9,51.6,,7.9
Mark Tilson,School: Columbia,,,,1987,1,2.0,,1.5,0.5,,0.5,0.0,,100.0,,33.3,,,
Sumner Tilson,6-4 (193cm) ,,,,1951,1,29.0,,20.3,7.0,1.1,,,,42.3,,74.9,,,
_ Tilson,6-4 (193cm) ,,,,1950,1,25.0,,19.4,,,,,,38.9,,65.5,,,
_ Tilson,6-4 (193cm) ,,,,1949,1,22.0,,8.2,,,,,,36.0,,47.9,,,
Bryan Tilton,School: Maine,,,,1990,1,4.0,2.0,,0.2,,0.0,0.0,0.0,,,,,,
Charles Tilton,School: UMass,,,,1952,1,3.0,,1.3,,,,,,100.0,,,,,
Lightfoot Tim,Guard,75.0,190.0,New Mexico,2002,1,29.0,,5.8,1.1,0.6,0.4,0.0,,43.8,48.8,85.0,59.0,,1.4
Paul Timashenka,Forward,,,,1971,2,17.0,,2.5,1.6,,,,,41.7,,54.2,,,
Chris Timba,Forward,82.0,208.0,UMBC,2006,1,11.0,,0.2,0.5,0.1,0.1,0.0,,50.0,,,50.0,,0.0
Larry Timberlakd,Guard,70.0,178.0,Fairleigh Dickinson,1990,1,8.0,1.3,0.9,0.2,0.1,0.0,0.0,,75.0,,33.3,75.0,,
Aminu Timberlake,Center,81.0,206.0,  Schools: Kentucky and Southern Illinois,1995,3,98.0,17.1,2.4,2.5,0.6,0.6,0.6,1.2,40.7,0.0,,40.7,,
Chad Timberlake,Guard,76.0,193.0,Fairleigh Dickinson,2003,1,120.0,4.6,11.6,4.0,2.9,0.4,,,50.9,36.0,62.5,54.7,,11.9
Chris Timberlake,Guard,71.0,180.0,North Florida,2008,3,85.0,,9.9,2.3,3.4,1.1,0.0,,39.5,35.6,71.2,48.2,,
Chris Timberlake,School: Syracuse,,,,1982,1,5.0,,0.8,1.0,,,,,40.0,,,,,
Gary Timberlake,Guard,75.0,190.0,Baltimore,1983,1,26.0,,13.9,3.4,,,,,45.2,,64.9,,,
Jeff Timberlake,Guard,74.0,188.0,Boston University,1988,3,121.0,24.1,8.8,2.8,6.4,1.2,0.1,2.8,42.2,,75.8,,,
Moose Timberlake,Center,80.0,203.0,Marist,1982,1,26.0,,4.0,3.8,,,,,46.7,,71.4,,,
_ Timbers,School: Richmond,,,,1982,1,,,,,,,,,,,,,,
Mindaugas Timinskas,Forward,79.0,201.0,Iona,1994,1,113.0,5.1,14.3,6.4,2.3,0.7,,,45.3,31.9,72.0,50.1,,
Mark Timinski,Guard,69.0,175.0,Florida,1999,3,9.0,,0.2,0.1,0.3,0.1,0.0,,16.7,0.0,,16.7,,-0.1
Andy Timko,Forward,75.0,190.0,Youngstown State,2010,1,3.0,3.0,0.0,0.7,0.3,0.0,0.0,0.7,0.0,0.0,,0.0,-20.9,-0.1
Bruce Timko,Guard,71.0,180.0,Youngstown State,1985,3,114.0,28.3,9.0,1.8,4.8,1.1,0.0,2.0,44.4,,76.4,,,
Steve Timko,Center,,,,1950,2,7.0,,2.6,,,,,,,,66.7,,,
_ Timko,School: Bucknell,,,,1976,1,3.0,,0.7,0.3,,,,,33.3,,,,,
Matt Timme,Forward,80.0,203.0,SMU,1994,3,81.0,,4.6,3.2,0.4,0.4,0.3,,42.7,,65.9,42.7,,
Reed Timmer,Guard,73.0,185.0,Drake,2017,3,93.0,30.8,14.5,3.0,2.2,0.7,0.0,2.0,43.9,37.2,83.0,50.1,18.1,7.2
Chris Timmerman,Guard,72.0,183.0,ETSU,1996,2,17.0,,0.5,0.3,0.2,0.1,0.0,,23.1,0.0,,23.1,,
Greg Timmerman,Center,82.0,208.0,Wisconsin,1993,1,3.0,,0.3,1.3,0.7,0.3,0.0,,0.0,,25.0,0.0,,
Terry Timmerman,Forward,79.0,201.0,Rice,1971,3,62.0,,3.2,3.7,,,,,48.1,,,,,
Tim Timmerman,Center,79.0,201.0,Texas A&M,1966,3,73.0,,5.5,3.6,,,,,48.6,,61.5,,,
Tom Timmermans,Center,83.0,211.0,Notre Dame,2003,3,92.0,,3.4,2.7,0.6,0.2,0.1,,44.8,33.3,67.9,46.7,,2.4
Wade Timmerson,Guard,69.0,175.0,Robert Morris,1991,3,119.0,19.7,7.3,2.3,4.1,1.2,0.1,1.7,48.7,42.3,75.4,55.4,,
Luke Timmins,Guard,,,,1997,3,19.0,,1.2,0.4,0.1,0.2,0.0,,24.2,23.8,10.0,31.8,,
Paul Timmins,Guard,72.0,183.0,Texas A&M,1965,3,,,,,,,,,,,,,,
Sam Timmins,Forward,82.0,275.0,Washington,2017,1,31.0,14.5,3.2,3.8,0.3,0.4,0.6,1.2,48.9,28.6,37.5,50.0,9.9,0.2
Edward Timmons,Guard,75.0,190.0,North Carolina-Wilmington,1982,2,52.0,,8.9,2.2,1.2,1.0,,1.9,48.4,,70.5,,,
John Timmons,School: Marquette,,,,1975,1,2.0,,1.0,0.5,,,,,100.0,,,,,
Kendall Timmons,Guard,77.0,215.0,Tulane,2011,3,120.0,29.8,11.1,5.3,2.1,1.3,0.7,2.1,44.4,33.1,66.5,46.5,,10.9
Lindsey Timmons,School: Duquesne,,,,1976,1,1.0,,,,,,,,,,,,,
Marcus Timmons,Forward,80.0,203.0,Southern Illinois,1994,3,125.0,30.6,11.5,8.0,2.7,1.7,1.0,2.9,52.1,32.9,54.1,54.3,,
Marquel Timmons,Guard,71.0,180.0,Texas Southern,2002,3,117.0,,4.5,2.5,2.6,1.0,0.1,,40.2,33.8,72.3,50.2,,4.9
Chris Timms,Center,81.0,206.0,Denver,2008,2,30.0,,2.5,1.9,0.4,0.0,0.0,1.0,59.1,,52.4,59.1,,0.4
Torrance Timothy,Forward,77.0,196.0,Howard,2008,1,30.0,,2.2,1.2,0.4,0.2,0.1,1.2,26.3,20.0,40.0,33.2,,-0.8
Brad Timpf,Center,82.0,208.0,Miami (FL),1996,2,21.0,,0.7,0.5,0.0,0.0,0.2,,35.3,,37.5,35.3,,
Orren Tims,Forward,77.0,196.0,  Schools: Louisiana Tech and Stephen F. Austin,2010,2,60.0,15.7,5.4,3.1,0.4,0.4,0.1,1.6,41.8,14.3,66.3,42.8,,0.9
Ronald Timus,Forward,78.0,198.0,Morgan State,2005,3,110.0,,9.3,4.3,0.9,0.6,0.1,,46.3,24.3,61.1,46.8,,4.8
Joshua Tinch,Forward,76.0,193.0,Louisville,2004,2,22.0,,1.2,0.6,0.0,0.0,0.0,,53.3,50.0,57.1,60.0,,0.3
Reggie Tinch,Forward,78.0,198.0,Georgia,1992,2,56.0,23.9,6.9,4.4,1.3,2.1,0.4,2.0,56.2,0.0,64.6,56.2,,
Larry Tincher,6-0 (183cm) ,,,,1963,1,1.0,,2.0,,,,,,100.0,,,,,
Billy Tindall,Forward,77.0,196.0,UMass,1968,3,74.0,,17.3,11.3,2.1,,,,45.7,,63.5,,,
Javin Tindall,Guard,71.0,180.0,  Schools: UMKC and New Mexico,2004,3,83.0,,10.3,2.1,3.2,0.9,0.1,,42.1,40.0,85.7,57.0,,8.4
Steve Tindall,Forward,78.0,198.0,Kent State,1984,2,43.0,16.5,3.7,3.1,0.7,0.4,0.0,,45.7,,72.7,,,
Thomas Tindall,School: Dartmouth,,,,1965,1,,,,,,,,,,,,,,
_ Tindall,School: ETSU,,,,1982,1,,,,,,,,,,,,,,
Paul Tinder,Forward,73.0,185.0,Northern Iowa,1986,1,2.0,,1.0,,,0.0,0.0,0.0,50.0,,,,,
Dean Tiner,Forward,72.0,183.0,Tulane,1955,1,14.0,,1.8,1.9,,,,,26.9,,57.9,,,
Larry Tiner,Guard,72.0,183.0,Rice,1963,1,16.0,,2.0,0.6,,,,,30.0,,87.5,,,
_ Tiner,Guard,,,,1965,1,24.0,,12.7,2.5,,,,,37.5,,80.5,,,
_ Tiner,School: Rice,,,,1964,1,,,,,,,,,,,,,,
Sean Tingle,Forward,81.0,230.0,Arkansas-Pine Bluff,2015,2,30.0,6.1,2.1,1.1,0.1,0.1,0.2,1.0,36.7,0.0,57.8,36.7,2.8,-0.3
Sadiki Tingling,Forward,,,,1998,1,27.0,,6.9,3.6,0.6,0.3,0.4,,43.8,,77.6,43.8,,0.4
Billy Tinker,Forward,,,,1963,3,,,,,,,,,,,,,,
David Tinker,Center,80.0,203.0,William & Mary,1972,1,10.0,,0.4,0.8,,,,,20.0,,,,,
Howard Tinker,Guard,73.0,185.0,Northeastern,1988,1,27.0,,4.9,1.5,2.9,0.8,0.1,,29.7,36.8,69.8,32.1,,
Wally Tinker,Forward,75.0,190.0,Auburn,1969,3,76.0,,12.7,5.5,3.6,,,,50.9,,77.7,,,
Tres Tinkle,Forward,80.0,220.0,Oregon State,2017,2,33.0,29.0,14.4,5.9,1.3,1.4,0.6,1.7,44.2,31.4,74.6,49.2,21.9,3.7
Wayne Tinkle,Center,82.0,208.0,Montana,1987,3,,26.0,,,,1.0,0.6,1.5,,,,,,
Dennis Tinnon,Forward,80.0,232.0,Marshall,2013,2,67.0,29.9,10.3,9.6,1.2,0.8,0.3,1.7,51.5,34.1,68.4,52.9,19.8,6.9
Jon Tinnon,Center,80.0,203.0,Idaho,2004,2,32.0,,7.3,4.4,0.7,0.6,0.2,,49.5,42.9,70.0,51.0,,2.0
Brad Tinsley,Guard,75.0,210.0,Vanderbilt,2011,3,134.0,28.7,9.4,2.8,3.6,0.6,0.2,1.9,43.4,37.7,83.8,53.4,,12.6
Charlie Tinsley,Forward,78.0,198.0,Florida State,1959,1,21.0,,7.8,7.0,,,,,46.6,,44.3,,,
Jamaal Tinsley,Guard,75.0,195.0,Iowa State,2000,1,68.0,4.2,12.5,4.5,6.3,0.8,4.0,2.9,38.8,32.7,68.5,42.3,,8.4
Lee Tinsley,Guard,,,,1963,3,67.0,,12.1,5.3,,,,,38.1,,63.2,,,
Max Tinsley,Guard,74.0,170.0,Pacific,2017,2,24.0,9.2,1.9,1.2,0.5,0.2,0.0,0.3,45.2,33.3,40.0,51.2,10.0,0.3
Richard Tinsley,Forward,,,,1961,3,72.0,,9.8,5.9,,,,,39.2,,67.9,,,
Wayne Tinsley,Guard,77.0,196.0,Tulane,2003,3,117.0,,7.6,4.1,2.7,1.4,0.3,,43.5,26.8,54.7,46.2,,4.7
Dereke Tipler,Guard,70.0,178.0,Arkansas State,2006,2,58.0,,8.8,3.9,5.3,1.9,0.1,,45.2,32.8,73.5,47.9,,4.2
Charles Tippeconic,School: Oklahoma,,,,1982,1,,,,,,,,,,,,,,
Jameson Tipping,Guard,77.0,196.0,Western Kentucky,2010,1,28.0,7.8,1.7,0.5,0.4,0.2,0.0,0.3,29.6,29.4,54.5,38.9,4.8,0.2
Kenny Tippins,Center,75.0,190.0,Middle Tennessee,1990,1,3.0,,0.7,2.0,,0.0,0.0,,25.0,,,,,
Nick Tipson,Guard,73.0,185.0,Quinnipiac,2006,3,44.0,,0.8,0.7,0.9,0.3,0.0,,32.4,31.6,55.6,41.2,,0.1
Bill Tipton,Guard,,,,1966,1,21.0,,16.9,4.0,,,,,43.9,,72.0,,,
Bryant Tipton,Center,79.0,201.0,Tulsa,1992,1,24.0,10.9,2.2,2.3,0.2,0.2,1.0,0.7,41.7,,73.7,41.7,,
Charlie Tipton,Center,79.0,201.0,Arkansas State,1975,2,20.0,,,1.2,,,,,,,,,,
Chris Tipton,Center,81.0,206.0,Western Carolina,1986,3,102.0,20.3,4.5,3.0,0.3,0.2,0.4,1.5,56.2,,72.5,,,
Jeff Tipton,Center,83.0,211.0,Morehead State,1983,3,110.0,22.6,9.4,4.3,,0.5,0.6,1.8,53.6,,77.4,,,
JIm Tipton,Forward,76.0,193.0,Air Force,1964,1,3.0,,2.0,1.7,,,,,40.0,,66.7,,,
Matt Tipton,School: Austin Peay,,,,1971,1,12.0,,2.5,3.8,,,,,37.9,,40.0,,,
Michael Tipton,Forward,75.0,190.0,Stanford,1959,1,21.0,,0.7,0.5,,,,,17.4,,50.0,,,
