player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Lee Lemos,Guard,75.0,190,,Eastern Kentucky,1965,3,67.0,14.1,5.7,,44.9,,80.3,,,
_ Lemre,Guard,74.0,188,,Penn State,1949,1,16.0,6.2,,,,,65.3,,,
Alex Len,Center,85.0,225,Dnipropetrovsk Higher College,Maryland,2013,2,60.0,9.7,7.0,0.8,53.8,11.1,66.3,53.9,22.1,6.1
John Lenahan,,,,,Wisconsin,1974,1,,,,,,,,,,
John Lenander,Forward,,,,Wyoming,1977,3,15.0,1.3,1.1,,,,50.0,,,
Darryl Lenard,Guard,67.0,170,,Saint Louis,1986,1,30.0,6.4,1.8,4.0,41.2,,90.5,,,
Darryl Lenard,Guard,66.0,168,,Georgia,1982,1,18.0,2.2,0.5,1.1,43.5,,69.0,,,
Daryl Lenard,Guard,67.0,170,,Saint Louis,1985,2,56.0,6.9,1.9,4.5,46.7,,83.7,,,
Voshon Lenard,Guard,76.0,205,,Minnesota,1995,4,127.0,16.6,3.8,2.5,44.8,36.6,80.2,53.4,,
Brent Lenderman,,,,,Colorado,1987,1,7.0,0.1,0.4,0.1,,,50.0,,,
Murray Lendy,Guard,75.0,190,,Evansville,1983,4,105.0,2.1,1.1,0.9,47.7,,51.3,,,
Lucious Lenear,Forward,79.0,201,,Arkansas State,2004,3,19.0,0.7,1.5,0.4,60.0,,58.3,60.0,,0.4
Pat Lenehan,Guard,75.0,190,Xavier,UConn,2015,3,16.0,0.2,0.3,0.1,14.3,33.3,50.0,21.4,0.7,0.0
Alex Lengemann,Guard,72.0,183,,Michigan,1995,1,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,,
Bill Lenger,,,,,USC,1959,1,8.0,0.9,1.1,,33.3,,20.0,,,
Herrick Lengers,Center,73.0,208,,Boston College,1975,2,16.0,1.6,1.4,,39.3,,44.4,,,
Dick Lenholt,Center,78.0,198,,Georgia Tech,1956,4,93.0,8.3,,,34.0,,57.1,,,
Chris Lenien,,,,,Fairfield,1989,1,1.0,,1.0,,,,,,,
Thomas Lenney,Guard,73.0,185,,Niagara,1965,3,54.0,8.6,1.4,,47.4,,67.5,,,
Damien Lennon,Forward,78.0,198,,Nicholls State,2003,2,49.0,9.2,3.0,1.1,38.0,35.2,80.6,50.9,,1.9
Stephen Lennox,Forward,80.0,215,Lovington HS,Idaho State,2017,2,58.0,3.0,2.4,0.3,39.7,27.8,71.1,45.4,9.1,0.7
Anthony Lenoir,Forward,78.0,198,,Western Illinois,2004,1,27.0,3.4,3.4,0.8,44.0,,62.5,44.0,,-0.2
Mark Lenoir,Guard,76.0,193,,Utah,1989,1,33.0,8.1,2.8,3.5,41.4,36.3,71.4,47.3,,
Bennie Lenox,Guard,74.0,188,,Texas A&M,1963,2,73.0,18.4,3.4,,45.5,,80.0,,,
Jimmie Lenox,,,,,Texas A&M,1966,1,6.0,0.5,1.3,,14.3,,50.0,,,
Maxwell Lenox,Guard,72.0,200,W.T. Woodson,Army,2015,4,82.0,3.5,2.2,2.1,46.8,23.3,61.8,49.1,11.5,2.2
Scooter Lenox,Guard,74.0,188,,Texas,1972,3,69.0,10.1,2.3,,43.3,,77.5,,,
Trey Lenox,Guard,75.0,210,Hot Springs High School,Abilene Christian,2017,1,26.0,0.8,0.7,0.4,28.6,28.6,66.7,35.7,-0.7,-0.2
Jeff Lentfer,Center,80.0,203,,Weber State,1995,4,105.0,2.9,3.4,0.7,41.9,,56.6,41.9,,
Carl Lentz,Guard,75.0,190,,North Carolina State,2000,2,11.0,0.7,0.3,0.5,18.2,33.3,100.0,27.3,,0.0
Frank Lentz,,,,,Louisville,1953,2,11.0,2.7,1.9,,29.7,,47.1,,,
Fred Lentz,,,,,South Carolina,1959,3,70.0,5.9,8.5,,40.2,,67.9,,,
Larry Lentz,Center,,,,Kentucky,1966,3,12.0,,3.2,,,,,,,
Leary Lentz,Center,78.0,198,,Houston,1967,3,89.0,8.4,8.3,,43.5,,67.8,,,
Martin Lentz,Forward,79.0,201,,West Virginia,1965,3,67.0,6.2,4.7,,45.0,,68.5,,,
Jimmy Lenz,Guard,,,,Vanderbilt,1984,4,76.0,1.7,,,35.3,,71.2,,,
Renan Lenz,Forward,81.0,221,Arizona Western,Utah,2014,2,62.0,3.4,1.9,0.4,51.9,23.1,75.0,52.8,17.7,2.3
Brian Lenzen,Guard,75.0,190,,San Jose State,1977,1,15.0,2.9,0.9,0.7,45.9,,64.3,,,
Mike Lenzly,Guard,75.0,190,,Wofford,2003,4,116.0,11.5,4.7,3.0,44.4,36.2,75.2,52.9,,12.9
Guy Leo,Forward,80.0,203,,UCSB,1974,1,2.0,0.5,0.5,0.5,,,50.0,,,
Probese Leo,Forward,81.0,230,,Bucknell,2012,4,41.0,0.3,0.6,0.0,42.9,,28.6,42.9,,0.1
Bob Leon,Guard,61.0,178,,Ohio,1978,3,69.0,3.2,1.2,,37.7,,84.0,,,
Francisco Leon,Center,73.0,208,,Florida,1985,1,22.0,2.2,2.8,0.6,44.2,,90.9,,,
Justin Leon,Forward,80.0,196,Conway High School,Florida,2017,2,70.0,6.4,3.6,0.4,45.7,38.9,66.7,56.0,14.6,4.7
Nick Leon,Guard,61.0,170,,St. Peter's,2011,4,122.0,12.0,2.5,2.7,37.3,35.4,85.8,44.8,,9.1
Ed Leonarczyk,Center,80.0,203,,St. Joseph's,1969,2,45.0,4.3,5.9,0.4,33.2,,54.7,,,
Ed Leonarczyk,Center,,,,Duquesne,1966,1,5.0,1.6,1.4,,42.9,,66.7,,,
Adam Leonard,Guard,73.0,198,,Eastern Kentucky and Missouri State,2011,4,133.0,11.9,2.3,2.4,39.5,38.6,77.7,53.7,,11.9
Bill Leonard,Guard,74.0,188,,Towson,1987,4,113.0,13.0,1.9,3.2,46.0,,76.6,,,
Bill Leonard,,,,,UCLA,1978,1,6.0,0.2,0.5,0.2,,,25.0,,,
Bill Leonard,Guard,75.0,190,,Canisius,1976,3,64.0,3.5,1.7,1.5,44.2,,76.2,,,
Bob Leonard,,,,,Butler,1977,1,3.0,0.7,0.0,0.0,33.3,,,,,
Bob Leonard,Guard,75.0,190,,Wake Forest,1966,3,80.0,20.5,6.4,,46.3,,72.3,,,
Bobby Leonard,Guard,75.0,190,,Indiana,1953,2,71.0,15.5,,,33.2,,66.7,,,
Brad Leonard,Guard,,,,Fresno State,1970,1,10.0,2.4,1.1,,34.8,,61.5,,,
Brendan Leonard,Center,80.0,235,Olympia,Air Force,2017,3,7.0,1.6,0.7,0.4,42.9,40.0,75.0,57.1,22.4,0.1
Brent Leonard,Center,80.0,203,,Pacific,1961,1,25.0,3.8,4.8,,38.8,,42.2,,,
Bryan Leonard,Center,73.0,208,,Illinois,1982,4,,,,,,,,,,
Chad Leonard,Guard,73.0,185,,Citadel,1995,3,79.0,5.3,2.9,2.8,40.7,13.3,67.3,42.0,,
Chris Leonard,Guard,76.0,193,,West Virginia,1992,4,107.0,11.5,1.9,1.6,46.2,41.7,82.8,57.6,,
Craig Leonard,Guard,72.0,183,,Marquette,1965,2,45.0,2.4,0.6,,42.4,,50.8,,,
Damien Leonard,Guard,76.0,190,J.L. Mann,South Carolina,2013,2,59.0,5.5,1.6,0.5,31.1,30.9,66.7,41.8,7.2,0.4
Darius Leonard,Forward,81.0,225,Kestrel Heights,"Kent State, Campbell and Wake Forest",2015,4,127.0,5.9,3.2,0.6,45.4,34.1,60.4,50.8,14.9,4.8
Dennis Leonard,Guard,61.0,180,,James Madison,1994,1,30.0,8.8,2.7,3.9,39.4,36.0,69.5,47.0,,
Efrem Leonard,Guard,73.0,185,,San Diego,1989,2,43.0,7.6,2.4,1.6,46.2,35.3,57.0,50.5,,
Evan Leonard,Guard,73.0,190,Cerritos High School,UC-Irvine,2017,1,31.0,3.6,1.5,0.6,31.8,28.1,86.2,40.2,8.1,0.8
Fessor Leonard,Center,85.0,216,,Furman,1975,3,87.0,16.4,9.0,,51.8,,74.4,,,
Gary Leonard,Center,85.0,250,,Missouri,1989,4,132.0,6.4,4.0,0.7,56.0,,51.6,,,
Jacob Leonard,,,,,Air Force,2000,2,,,,,,,,,,
Jesse Leonard,Forward,77.0,196,,Saint Louis,1973,3,77.0,10.1,5.5,,44.3,,71.6,,,
Jimmy Leonard,Guard,,,,Auburn,1961,1,17.0,4.0,3.5,,40.0,,76.2,,,
Joe Leonard,Center,85.0,216,,Kansas State,2001,4,92.0,1.8,1.8,0.2,44.7,,62.8,44.7,,1.6
John Leonard,Forward,77.0,196,,Fairfield,1983,2,41.0,1.9,1.3,0.5,45.8,,38.2,,,
John Leonard,Guard,73.0,185,,Manhattan,1982,4,103.0,12.9,2.7,,47.1,,84.3,,,
John Leonard,Guard,61.0,180,,New Mexico,1951,3,71.0,5.5,,,,,,,,
Kawhi Leonard,Forward,79.0,225,,San Diego State,2011,2,70.0,14.1,10.2,2.2,44.9,25.0,74.4,47.3,25.0,11.8
Kelly Leonard,Guard,77.0,196,,Utah,1996,2,15.0,1.0,0.9,0.5,41.7,,45.5,41.7,,
Kim Leonard,Guard,75.0,190,,Ohio,1977,1,11.0,13.6,2.2,,38.5,,80.0,,,
Lee Leonard,Forward,76.0,193,,New Mexico State,1969,2,33.0,1.9,1.2,0.2,30.7,,66.7,,,
Lee Leonard,Center,80.0,203,,Pacific,1960,1,24.0,5.0,5.8,,50.6,,55.8,,,
Lewis Leonard,Guard,76.0,193,,St. Bonaventure,2010,1,9.0,0.9,0.7,0.0,20.0,0.0,25.0,20.0,-7.4,-0.2
Lewis Leonard,Guard,74.0,188,,Pacific,1961,2,43.0,3.9,1.6,,36.8,,72.9,,,
Lionel Leonard,,,,,Stanford,1957,1,24.0,3.2,2.5,,37.3,,65.5,,,
Markel Leonard,Guard,72.0,165,Salesian,Cal Poly,2014,1,4.0,0.0,0.2,0.0,0.0,0.0,,0.0,-25.3,-0.1
Meyers Leonard,Center,85.0,245,,Illinois,2012,2,65.0,7.7,4.7,0.7,56.7,8.3,72.9,56.9,20.3,4.8
Nolan Leonard,Guard,75.0,190,,Rider,2003,1,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
Paul Leonard,Guard,73.0,185,,San Diego,1987,2,58.0,8.7,3.0,4.0,49.2,,63.8,,,
Peter Leonard,Guard,73.0,185,,Maine,1975,1,10.0,1.4,0.2,,33.3,,100.0,,,
Phil Leonard,Guard,74.0,188,,Oklahoma,1960,2,28.0,3.6,2.8,,27.3,,79.5,,,
Phillip Leonard,Guard,74.0,200,Union,Mercer,2016,3,101.0,7.6,3.2,3.3,46.2,15.1,63.7,46.9,17.7,7.6
Quinton Leonard,,,,,North Carolina State,1983,2,17.0,0.9,0.2,,66.7,,57.1,,,
Ricardo Leonard,Forward,79.0,201,,Old Dominion,1992,4,98.0,14.3,4.9,1.2,48.4,,68.3,48.6,,
Richard Leonard,Forward,78.0,198,,Bethune-Cookman,1996,4,104.0,8.4,5.1,2.4,39.8,30.4,68.4,43.2,,
Richard Leonard,Forward,76.0,193,,Providence,1962,3,48.0,1.7,2.7,,37.6,,48.0,,,
Steve Leonard,Guard,78.0,180,Perkiomen School,Temple,2017,1,6.0,1.3,1.2,0.2,50.0,0.0,66.7,50.0,5.0,0.0
Travion Leonard,Forward,80.0,275,Kestrel Heights,Fordham,2014,2,62.0,5.4,4.3,0.3,47.0,0.0,54.6,47.0,13.0,0.8
Jac Leonardi,,,,,Rutgers,1993,1,6.0,0.0,0.3,0.2,0.0,,,0.0,,
Tony Leonardo,Forward,74.0,188,,Canisius,1968,1,21.0,3.5,1.3,,40.2,,53.8,,,
Mantas Leonavicius,Forward,79.0,201,,Hofstra,2008,2,12.0,0.0,0.7,0.0,0.0,0.0,,0.0,,0.0
Joe Leondis,Guard,74.0,188,,Harvard,1976,2,28.0,3.7,1.8,,37.0,,58.8,,,
Steve Leondis,Forward,76.0,193,,Yale,1983,4,102.0,15.1,5.6,3.7,51.3,,74.3,,,
Andrew Leone,Guard,66.0,160,Loyola,Fairfield,2017,4,27.0,0.5,0.2,0.1,10.0,11.1,83.3,15.0,9.3,0.1
Jason Leone,Guard,75.0,190,,Lafayette,1996,2,35.0,2.3,0.6,0.4,34.4,22.2,,38.9,,
Joe Leone,,,,,Canisius,1957,3,79.0,9.3,9.2,,36.9,,60.2,,,
JOhn Leone,Center,81.0,206,,William & Mary,1989,1,16.0,5.1,5.2,0.5,50.0,,48.4,50.0,,
John Leone,Forward,81.0,206,,William & Mary,1991,3,75.0,3.0,3.3,0.3,58.4,,56.3,58.4,,
Tom Leone,Center,80.0,203,,Rhode Island,1973,1,21.0,3.9,4.8,0.5,54.7,,73.3,,,
Joey Lepak,Guard,73.0,170,Cedarburg,Saint Louis,2014,2,14.0,0.1,0.1,0.1,0.0,0.0,100.0,0.0,9.6,0.0
Sergei Lepiashinski,Guard,74.0,188,,Cal State Northridge,2004,2,31.0,2.2,0.6,0.5,32.9,28.6,66.7,42.1,,0.0
Dick Lepkowski,,,,,Pitt,1955,2,39.0,1.7,1.8,,20.2,,64.4,,,
Len Lepla,,,,,Toledo,1967,1,10.0,1.2,0.9,,71.4,,40.0,,,
Len LePla,Center,80.0,203,,Toledo,1966,2,16.0,2.6,1.1,,43.8,,70.0,,,
Josh Lepley,Center,80.0,220,,Northern Arizona,2011,3,86.0,4.4,2.8,0.3,56.2,,58.1,56.2,,2.9
Gene Lepore,,,,,Loyola Marymount,1969,3,11.0,,,,,,,,,
Mike Lepore,Guard,73.0,185,,Wake Forest,2009,4,19.0,0.2,0.0,0.0,25.0,25.0,,37.5,,0.0
Steve Lepore,Guard,77.0,196,,Northwestern and Wake Forest,2003,4,107.0,6.2,3.1,1.5,37.3,36.1,78.7,50.7,,4.6
Ron LePors,Center,78.0,198,,East Carolina,1970,1,12.0,1.8,1.4,,50.0,,61.5,,,
Chris Leppanen,Guard,72.0,190,Christian Brothers Academy,Siena,2013,1,15.0,1.0,0.5,0.8,58.3,100.0,0.0,62.5,7.7,0.0
Pat Lepper,Forward,77.0,196,,IPFW,2008,2,49.0,2.2,0.8,0.3,37.9,30.8,75.0,49.5,,0.4
Edward Lerner,Forward,,,,Temple,1949,2,,,,,,,,,,
Jake Lerner,Guard,74.0,190,Abington Friends,Drexel,2014,4,21.0,0.1,0.2,0.1,14.3,0.0,0.0,14.3,-2.3,0.0
Morton Lerner,Center,73.0,185,,Pitt,1949,2,,,,,,,,,,
Curt LeRossignol,,,,,Nebraska,1972,2,22.0,,1.0,,,,,,,
Dick Leroy,Center,,,,Pepperdine,1963,3,63.0,2.3,2.0,,35.6,,61.1,,,
Eddie Leroy,Guard,68.0,173,,Toledo,1950,1,4.0,0.2,,,,,33.3,,,
Jim Les,Guard,61.0,165,,Cleveland State and Bradley,1983,2,118.0,9.7,3.0,7.5,47.5,,77.3,,,
Tom Les,Guard,61.0,178,,Bradley,1975,3,64.0,3.6,2.6,4.8,49.7,,58.3,,,
Tyler Les,Guard,74.0,185,Peoria Notre Dame,UC-Davis,2015,4,119.0,6.3,1.4,1.2,44.1,44.1,84.7,63.7,12.9,5.4
Greg LeSage,Forward,80.0,225,,Green Bay,2011,2,50.0,1.9,2.3,0.3,44.2,,71.8,44.2,11.3,1.0
Eddie Lesaine,Forward,80.0,203,,Coastal Carolina,1992,3,92.0,8.9,4.7,0.6,44.4,33.9,65.9,48.3,,
George LeSatz,,,,,Colorado State,1955,1,19.0,7.9,8.1,,33.3,,67.4,,,
Steve LeSatz,,,,,Denver,1959,1,,,,,,,,,,
Tyson Lesesne,Guard,72.0,183,,Delaware State,2003,1,23.0,3.8,1.1,0.7,39.7,34.6,87.5,51.3,,0.6
John Lesher,Guard,78.0,198,,West Virginia,1966,3,76.0,9.0,3.8,,48.8,,78.7,,,
Steve Leshinski,Center,73.0,208,,Bucknell,1991,4,,,,,,,,,,
Ivan Leshinsky,Center,79.0,201,,LIU-Brooklyn,1968,1,24.0,8.2,7.8,,40.3,,75.4,,,
Jim Leshock,Forward,75.0,190,,Clemson,1962,3,23.0,0.8,0.6,,,,,,,
Dale Lesicki,Forward,76.0,193,,Valparaiso,1971,1,25.0,8.6,5.2,,39.7,,74.7,,,
Jim Lesko,Forward,78.0,198,,Duquesne,1994,1,2.0,0.5,0.5,0.0,0.0,,50.0,0.0,,
Richard Lesko,Forward,81.0,206,,UIC,2004,2,25.0,2.1,1.5,0.2,39.2,0.0,54.5,39.2,,0.2
Barry Leskum,Center,80.0,203,,St. Francis (NY),1987,2,38.0,2.5,2.4,0.4,40.5,,69.2,,,
Barry Leskun,,,,,St. Francis (NY),1985,1,9.0,2.1,1.8,0.1,38.5,,64.3,,,
Bobby Lesley,,,,,UTEP,1963,2,49.0,11.3,2.4,,46.4,,72.9,,,
Steve Lesley,Forward,78.0,198,,Mississippi State,1980,1,1.0,,,1.0,,,,,,
Victor Lesley,Forward,,,,Brown,1998,4,72.0,2.7,2.2,0.6,31.2,24.3,,37.6,,
Al Leslie,Guard,75.0,190,,Bucknell,1981,4,109.0,18.1,4.9,1.9,45.5,,76.8,,,
C.J. Leslie,Forward,81.0,200,Word of God Academy,North Carolina State,2013,3,99.0,13.7,7.3,1.1,49.7,27.1,58.9,50.3,21.2,9.0
Chauncey Leslie,Guard,72.0,183,,Iowa,2003,2,66.0,10.6,3.3,2.5,49.0,30.5,75.1,52.9,,6.2
Dave Leslie,,,,,Long Beach State,1974,1,20.0,1.8,0.6,0.7,39.4,,69.2,,,
Donald Leslie,Guard,74.0,188,,Towson,1982,3,79.0,10.7,2.3,,43.7,,73.3,,,
Eric Leslie,Guard,75.0,190,,Rhode Island,1991,3,74.0,19.6,4.8,3.1,43.0,36.2,77.6,46.7,,
Eric Leslie,Guard,75.0,190,,Villanova,1988,2,19.0,,0.8,,,,,,,
Keith Leslie,Guard,75.0,190,,LIU-Brooklyn,2002,3,42.0,5.0,1.1,1.0,31.5,28.3,70.6,39.8,,-0.3
Kevin Leslie,Forward,,,,Pitt,1998,1,20.0,0.8,1.6,0.1,41.2,,11.1,41.2,,0.0
Kirk Leslie,Forward,,,,UMass,1962,3,61.0,12.2,10.5,,45.4,,57.7,,,
Leroy Leslie,Forward,74.0,188,,Notre Dame,1952,3,60.0,13.5,,,34.3,,64.1,,,
Lionheart Leslie,Guard,61.0,165,Vanderbilt HS (LA),Cal State Fullerton,2017,2,61.0,9.5,3.7,2.1,45.3,25.8,73.0,49.2,16.4,4.9
Mark Leslie,Guard,72.0,183,,Idaho,1995,2,54.0,12.4,2.6,3.4,43.0,39.3,66.7,52.8,,
Mike Leslie,Guard,61.0,180,,Santa Clara,1976,2,35.0,2.2,0.7,,40.5,,52.9,,,
Porter Leslie,,,,,Columbia,2004,1,9.0,0.7,0.2,0.1,50.0,50.0,50.0,62.5,,0.0
Todd Leslie,Guard,77.0,196,,Northwestern,1994,3,85.0,12.5,3.2,1.7,43.8,44.8,80.9,55.9,,
Todd Leslie,Guard,76.0,193,,Northwestern,1990,1,28.0,4.4,0.9,0.7,39.8,42.3,85.7,46.0,,
Travis Leslie,Guard,76.0,205,,Georgia,2011,3,90.0,12.2,6.1,2.1,48.2,33.3,74.3,49.2,,9.6
Walt Leslie,Guard,76.0,193,,Baltimore,1979,1,21.0,1.5,1.0,,25.0,,80.0,,,
David Lesmond,,,,,Purdue,1997,3,43.0,1.7,0.9,0.3,39.1,41.0,50.0,51.6,,
Chris Leso,Center,80.0,203,,South Carolina,1993,3,88.0,5.7,3.9,0.6,53.9,,65.8,54.4,,
Chris Leso,Forward,80.0,203,,South Carolina,1990,1,28.0,3.2,2.2,0.3,47.2,0.0,63.9,47.2,,
Tony Lesperance,,,,,Navy,1989,1,4.0,0.5,0.5,,100.0,,,,,
Jeff Lessig,Guard,75.0,190,,Bowling Green State,1973,3,68.0,5.9,1.9,,40.5,,75.4,,,
Avie Lester,Forward,81.0,206,,North Carolina State,1989,3,95.0,4.6,2.9,0.4,52.0,,58.8,52.0,,
Craig Lester,Center,81.0,206,,ETSU,1982,4,81.0,4.0,2.5,,44.7,,55.7,,,
David Lester,Guard,61.0,178,,Virginia Military Institute,1974,3,58.0,8.7,1.8,,47.6,,69.4,,,
Gary Lester,Center,79.0,201,,Saint Francis (PA),1965,2,9.0,0.4,1.4,,20.0,,,,,
George Lester,Center,80.0,203,,Tennessee State,1989,4,82.0,4.3,3.3,0.6,42.9,,72.1,,,
Howard Lester,,,,,Pitt,1958,3,28.0,,1.2,,,,,,,
Jordan Lester,Guard,74.0,195,Eastlake HS,Robert Morris,2017,2,25.0,1.2,1.0,0.8,33.3,14.3,75.0,35.9,3.0,0.0
Josh Lester,Forward,78.0,225,Brentwood Academy,Belmont,2017,3,46.0,0.5,0.6,0.1,31.8,20.0,63.6,36.4,3.9,0.1
Mike Lester,Forward,75.0,190,,Muhlenburg,1968,1,13.0,1.2,1.6,,31.3,,66.7,,,
Nathaniel Lester,Forward,77.0,210,,Hofstra,2012,4,128.0,8.9,4.6,0.8,38.9,25.5,73.9,42.2,,7.1
Ray Lester,Forward,78.0,235,Crete-Monee,North Carolina A&T and Southern Illinois-Edwardsville,2014,3,82.0,3.6,2.8,0.4,44.5,0.0,43.8,44.5,6.7,0.2
Ray Lester,Center,81.0,206,,UIC,1991,1,25.0,4.9,3.6,0.6,42.7,,57.4,42.7,,
Ronnie Lester,Guard,74.0,175,,Iowa,1980,4,99.0,16.9,2.3,4.8,47.1,,77.4,,,
Roy Lester,Center,,,,West Virginia,1949,1,11.0,1.5,,,,,14.3,,,
Shawn Lester,Guard,76.0,196,Mooresville,Charlotte,2014,1,31.0,11.9,4.2,1.5,42.0,31.0,75.6,50.2,15.1,1.8
Sherman Lester,Forward,75.0,190,,Indiana State,1972,2,26.0,5.7,3.9,,42.5,,64.9,,,
Victor Lester,,,,,Alabama State,1996,1,2.0,,,,,,,,,
William Lester,Guard,72.0,183,,Augusta State,1991,3,83.0,4.1,2.9,1.8,39.6,36.9,63.2,43.6,,
Tom Leszczynski,Center,81.0,206,,Lafayette,2006,1,10.0,0.2,0.1,0.0,50.0,,,50.0,,0.0
Stan Letcher,Guard,74.0,188,,Wyoming,1975,1,26.0,8.0,2.4,,38.8,,56.8,,,
Marquez Letcher-Ellis,Forward,79.0,205,Montverde Academy (FL),Rice,2017,2,67.0,8.9,4.9,0.6,49.4,28.1,65.2,52.8,17.3,3.4
Jared Lethco,,,,,Charleston Southern,2007,1,11.0,0.3,0.1,0.2,16.7,20.0,,25.0,,-0.1
Zebbie Lethridge,Guard,74.0,188,,Texas Tech,1994,1,4.0,0.8,0.2,0.0,33.3,0.0,50.0,33.3,,
Refiloe Lethunya,Forward,80.0,203,,Marshall and Miami (OH),2000,4,117.0,5.2,4.0,0.3,44.4,31.5,70.7,46.7,,4.7
Clifford Lett,Guard,75.0,170,,Florida,1989,4,130.0,5.9,2.0,1.7,48.6,,66.7,,,
George Lett,Forward,79.0,201,,Hawaii,1976,1,27.0,10.0,8.2,1.0,42.6,,55.6,,,
George Lett,,,,,Centenary (LA),1980,3,70.0,21.6,,,50.3,,68.0,,,
Johnnie Lett,Forward,79.0,201,,Auburn,2010,2,53.0,2.2,3.3,0.4,46.7,0.0,36.4,46.7,,1.5
Ontario Lett,Forward,78.0,198,,Pitt,2003,2,68.0,9.1,4.8,1.0,58.9,,59.7,58.9,,9.7
Stanley Lett,,,,,Texas-Rio Grande Valley,1979,1,6.0,,,,,,,,,
Justin Lettenberger,Forward,78.0,198,,Milwaukee,2003,4,98.0,4.7,3.8,1.1,47.0,29.9,68.4,52.5,,5.4
Jack Lettice,,,,,Virginia,1966,1,15.0,2.2,1.9,,29.8,,62.5,,,
Mike Lettieri,Guard,74.0,188,,Rutgers,1987,1,16.0,0.1,0.2,0.1,14.3,,,,,
John Letvinchuk,,,,,Boston College,1948,1,16.0,7.2,,,,,43.1,,,
Russell Letz,Center,79.0,201,,New Mexico State,1976,4,86.0,7.4,3.9,,53.7,,75.8,,,
Jon Leuer,Forward,73.0,228,,Wisconsin,2011,4,123.0,11.2,4.5,1.1,48.2,36.8,72.3,52.9,,14.5
Kyle Leufroy,Guard,74.0,195,Prolific Prep,Lehigh,2017,2,63.0,10.9,3.7,1.9,45.6,42.9,83.0,54.8,14.9,4.6
Lee Leukneslit,Guard,,,,Montana,1966,1,20.0,3.6,1.3,,45.3,,78.1,,,
Maarty Leunen,Forward,81.0,206,,Oregon,2008,4,127.0,9.9,7.1,1.8,50.3,39.7,77.5,58.2,,15.6
Montie Leunen,Forward,76.0,190,Westview,Portland State,2017,3,41.0,1.2,0.8,0.4,35.0,15.8,79.2,38.8,7.8,0.4
John Leurck,Forward,79.0,201,,Marquette,1990,3,81.0,3.3,3.4,0.6,45.3,,42.9,45.3,,
Mike Leurck,Forward,77.0,196,,Cincinnati,1968,2,13.0,1.4,1.1,1.5,30.0,,54.5,,,
Ed Levandowski,Forward,74.0,188,,West Chester,1975,2,45.0,9.2,2.8,,44.6,,73.0,,,
Larry Levane,Guard,74.0,188,,Rhode Island,1974,2,33.0,3.0,0.7,1.9,47.1,,80.0,,,
Neil Levane,,,,,St. John's (NY),1970,2,18.0,1.8,0.6,,47.6,,76.5,,,
Armand Levasseur,Guard,74.0,188,,Drake,2000,4,109.0,7.7,1.9,1.8,38.7,35.2,73.2,50.1,,3.6
Keith Level,,,,,Stanford,1977,1,5.0,1.4,0.2,,100.0,,50.0,,,
Brian Levels,Guard,74.0,188,,Youngstown State,1995,2,23.0,1.0,0.5,0.3,44.4,14.3,62.5,47.2,,
Steve Leven,Forward,77.0,196,,Wyoming,2006,2,52.0,10.4,1.9,1.3,36.8,33.7,78.5,46.2,,2.9
Dennis Levene,Forward,79.0,225,,Bryant,2016,1,18.0,0.5,0.7,0.2,50.0,33.3,0.0,56.3,8.4,0.0
Lloyd Levenson,Center,77.0,196,,Lafayette,1966,1,10.0,3.5,1.9,,41.9,,64.3,,,
Ersin Levent,Forward,79.0,185,,Maryland,2011,2,19.0,0.4,0.4,0.1,16.7,20.0,50.0,20.8,1.0,-0.1
Gabe Leventis,Forward,80.0,203,,Winthrop,2004,4,59.0,1.5,1.0,0.1,50.0,,61.0,50.0,,1.0
Anthony Lever,Guard,75.0,190,,Oregon,2002,3,93.0,6.5,1.6,1.4,42.6,41.4,79.8,55.1,,4.7
Fat Lever,Guard,75.0,170,,Arizona State,1982,4,113.0,10.1,4.0,3.9,45.0,,75.3,,,
Garrett Lever,Guard,72.0,180,,Seattle,2011,2,62.0,3.6,4.3,1.5,38.0,25.7,53.6,42.9,,
Lafayette Lever,Guard,75.0,190,,Arizona State,1982,4,113.0,10.1,4.0,3.9,45.0,,75.3,,,
Bobby Leverett,Forward,,,,ETSU,1977,2,24.0,,1.4,,,,,,,
Gordon Levering,Guard,,,,Northwestern,1959,1,3.0,1.0,1.7,,100.0,,25.0,,,
Dillard Leverkuhn,Center,73.0,211,,Houston Baptist,1981,1,4.0,1.2,1.0,,100.0,,75.0,,,
Sam Leversauskas,,,,,Fordham,1978,1,12.0,1.2,1.1,0.4,37.5,,75.0,,,
Caris LeVert,Guard,79.0,200,Central HS,Michigan,2016,4,103.0,10.4,3.5,2.7,43.4,40.1,77.0,51.4,19.3,10.0
Tom Leverte,Center,75.0,190,,Seton Hall,1949,2,,,,,,,,,,
Sam Levesauskas,Guard,74.0,188,,UCSB,1981,2,21.0,0.8,0.3,0.2,46.2,,71.4,,,
Sam Levesauskas,Guard,76.0,193,,Fordham,1977,1,18.0,0.9,0.7,,54.5,,100.0,,,
Beau Levesque,Forward,79.0,220,De La Salle,Saint Mary's (CA),2014,4,121.0,6.9,3.4,1.1,46.4,37.8,77.5,54.0,18.8,8.8
