player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Youssoupha Kane,Forward,81.0,200,Word of God Academy (NC),Detroit,2015,1,24.0,2.1,2.5,0.3,41.2,,42.1,41.2,6.5,0.2
Erik Kangas,Guard,75.0,190,,Oakland,2009,4,119.0,12.9,2.2,1.2,42.4,40.4,86.9,56.8,,11.0
Kevin Kangni,Guard,74.0,185,,James Madison,2016,1,13.0,0.7,0.5,0.2,15.8,9.1,66.7,18.4,-0.4,-0.1
Ray Kania,Center,77.0,196,,Columbia,1971,1,12.0,1.4,1.2,0.2,50.0,,33.3,,,
Mike Kanieski,Center,73.0,211,,Dayton,1982,4,115.0,14.3,7.2,,52.8,,77.1,,,
Brad Kanis,Center,85.0,216,,Southern Utah,2007,1,28.0,1.9,2.4,0.1,30.9,,55.0,30.9,,0.1
Paul Kanitra,Forward,77.0,196,,Fairleigh Dickinson,1972,1,2.0,1.0,0.5,,0.0,,100.0,,,
Anthony Kann,Forward,79.0,201,,Western Michigan,2004,4,117.0,10.3,7.2,1.1,51.5,39.2,72.1,52.7,,14.1
Dennis Kann,Center,80.0,203,,Central Michigan,1992,3,76.0,6.0,3.3,0.3,47.8,,66.4,48.7,,
Pat Kannapel,Center,81.0,206,,Tennessee Tech,1981,4,103.0,6.8,4.3,,48.1,,63.5,,,
