player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Brian Sheahan,,,,,Richmond,1981,1,17.0,0.4,0.5,0.8,14.3,,71.4,,,
Casey Sheahan,Guard,,,,Cal State Fullerton and San Diego,1997,3,27.0,1.4,0.6,0.4,29.3,33.3,61.5,37.8,,
Charles Shealey,Guard,69.0,175,,Delaware State,1980,4,106.0,15.3,1.9,,47.2,,78.5,,,
Rich Shealey,Forward,75.0,190,,DePaul,1968,3,74.0,7.5,5.8,,35.5,,69.6,,,
Allen Sheals,,,,,Yale,1957,1,1.0,,,,,,,,,
Don Shealy,,,,,Clemson,1955,1,11.0,1.4,0.6,,30.0,,69.2,,,
Keyron Sheard,Guard,74.0,188,,Chattanooga,2009,2,60.0,5.5,2.1,3.1,33.9,31.2,70.3,42.5,,2.0
Mark Sheard,Forward,79.0,201,,Portland,1982,3,60.0,2.8,1.0,0.3,46.5,,63.6,,,
Don Shearer,,,,,Tennessee Tech,1965,1,3.0,0.7,0.0,,50.0,,,,,
Ralph Shearer,,,,,Tennessee Tech,1958,1,,,,,,,,,,
Dave Shearman,Guard,76.0,193,,George Washington,1963,2,7.0,,,,,,,,,
David Shearod,Forward,,,,West Texas A&M,1964,1,18.0,5.4,2.1,,42.9,,76.0,,,
Jim Shearon,Guard,61.0,180,,Michigan,1957,3,61.0,6.7,1.9,,34.6,,58.0,,,
BJ Shearry,Forward,79.0,220,,UC-Riverside,2012,2,60.0,5.6,4.6,0.8,43.0,0.0,55.9,43.0,15.1,3.0
Willie Shears,Guard,74.0,188,,Alabama-Birmingham,1992,1,18.0,2.5,0.8,0.9,28.6,12.5,71.4,30.6,,
Nevil Shed,,,,,UTEP,1967,3,79.0,9.6,7.6,,46.2,,73.8,,,
Paul Sheedy,,,,,Loyola (IL),1959,3,72.0,13.9,6.1,,40.3,,61.9,,,
Adam Sheehan,Guard,74.0,188,,Wofford,2007,4,65.0,1.9,0.5,0.3,42.2,37.2,87.5,57.8,,0.9
Brad Sheehan,Center,84.0,213,,Georgia Tech,2010,3,61.0,1.6,1.6,0.3,40.2,0.0,68.2,40.2,,0.9
Brian Sheehan,Guard,69.0,175,,Georgetown,1961,2,43.0,15.0,,,41.2,,71.6,,,
Chris Sheehan,Guard,77.0,196,,Utah State,1989,2,31.0,1.3,0.5,0.4,33.3,33.3,100.0,40.0,,
Dan Sheehan,,,,,Saint Louis,1953,2,,,,,,,,,,
Dave Sheehan,Forward,78.0,198,,Northeastern,1978,3,77.0,7.6,6.1,,54.8,,48.7,,,
Jack Sheehan,,,,,Rider,1983,1,1.0,2.0,,1.0,,,28.6,,,
Jackie Sheehan,Guard,75.0,190,,UMass,1986,3,41.0,0.8,,1.0,,,57.7,,,
Matt Sheehan,Forward,76.0,245,,La Salle,2012,2,18.0,0.3,0.5,0.0,13.3,0.0,33.3,13.3,-18.7,-0.2
Mike Sheehan,Forward,76.0,193,,Manhattan,1984,1,5.0,,,,,,,,,
Mike Sheehan,,,,,Boston University,1972,2,,,,,,,,,,
Pete Sheehan,Guard,61.0,178,,San Jose State,1967,1,3.0,1.3,0.3,,50.0,,50.0,,,
Richard Sheehan,,,,,Boston University,1967,1,16.0,3.4,1.5,,36.9,,54.5,,,
_ Sheehan,Guard,,,,Navy,1948,1,,,,,,,,,,
Mike Sheehey,Forward,76.0,193,,St. Bonaventure,1984,2,59.0,13.5,3.9,3.0,50.9,,76.4,,,
Mike Sheehey,Forward,,,,Syracuse,1981,2,27.0,2.7,0.5,1.0,50.8,,50.0,,,
Tom Sheehey,Center,81.0,206,,Virginia,1987,4,127.0,9.8,4.6,1.6,48.1,,75.6,,,
Will Sheehey,Forward,79.0,200,Sagemont,Indiana,2014,4,130.0,8.6,3.2,1.1,48.6,34.3,67.6,53.5,16.3,9.9
Jack Sheehy,,,,,Cornell,1954,1,14.0,15.1,15.4,,46.3,,56.6,,,
Ron Sheely,Guard,73.0,185,,Pacific,1964,1,14.0,0.8,0.6,,40.0,,77.8,,,
Tony Sheen,Guard,77.0,196,,Gonzaga,1981,1,13.0,7.2,2.0,,48.6,,80.8,,,
Tony Sheen,Guard,77.0,196,,UCSB,1979,1,26.0,10.3,3.4,,53.7,,65.7,,,
Brian Sheeran,Guard,72.0,183,,Fordham,1967,3,52.0,4.7,2.0,,40.9,,67.2,,,
Avery Sheets,Guard,72.0,183,,Butler,2006,4,124.0,8.7,2.1,2.6,42.9,37.7,83.0,52.9,,9.0
Dan Sheets,Forward,77.0,200,Dougherty Valley HS,Saint Mary's (CA),2017,2,9.0,0.0,0.2,0.0,,,,,,0.0
Jon Sheets,Guard,73.0,185,,Maine,2007,2,58.0,10.1,2.6,3.0,36.7,37.4,76.5,50.8,,3.7
Josh Sheets,Guard,76.0,193,,North Carolina-Wilmington,2010,4,93.0,2.1,0.8,0.5,32.1,33.1,62.1,43.3,,0.0
Kendall Sheets,,,,,Oklahoma State,1953,2,,,,,,,,,,
Doron Sheffer,Guard,77.0,196,,UConn,1996,3,102.0,13.0,4.4,5.5,44.2,39.7,80.4,53.3,,
Ed Sheffey,Guard,72.0,183,,Georgetown,1997,1,30.0,8.7,2.5,3.5,34.9,30.2,73.8,41.8,,2.2
Alton Sheffield,,,,,Florida State,1998,1,3.0,0.7,0.0,0.0,50.0,,,50.0,,0.0
Calvin Sheffield,Guard,72.0,183,,Pitt,1964,3,73.0,15.3,4.0,,42.8,,73.5,,,
Corby Sheffield,Guard,73.0,185,,Ball State,1971,1,17.0,2.7,1.2,,26.8,,57.1,,,
Jermaine Sheffield,Forward,,,,Eastern Michigan,1998,1,12.0,0.3,0.6,0.1,25.0,,0.0,25.0,,0.0
Jerrel Sheffield,Guard,76.0,193,,Houston,1975,1,19.0,2.5,0.4,1.0,40.0,,64.7,,,
John Sheffield,Guard,61.0,180,,Tennessee,1962,1,18.0,7.1,2.6,,31.0,,84.1,,,
Larry Sheffield,Guard,74.0,188,,Notre Dame,1965,3,67.0,18.7,3.2,,43.8,,75.4,,,
Marcus Sheffield,Guard,77.0,180,Chattahoochee HS,Stanford,2017,2,59.0,6.4,1.9,1.3,37.3,34.5,76.0,43.4,12.1,1.7
Marcus Sheffield,Center,80.0,203,,Morgan State,1991,4,92.0,9.4,6.5,1.0,46.7,,65.2,46.9,,
Shun Sheffield,Center,73.0,208,,Tennessee and Tulane,1996,4,102.0,4.0,2.5,0.4,53.7,,65.3,,,
Matt Sheftic,Center,80.0,203,,Vermont,2004,4,100.0,7.6,4.7,1.0,46.0,,59.1,46.0,,4.8
Cliff Shegogg,Guard,77.0,196,,Colorado State,1970,4,72.0,16.1,5.0,,42.3,,77.7,,,
Dave Shehadi,Guard,72.0,183,,Bucknell,1981,3,64.0,3.9,1.2,1.6,45.3,,63.6,,,
Josh Shehan,Center,80.0,203,,Appalachian State,2003,4,119.0,7.9,5.1,0.7,59.1,,62.8,59.1,,9.0
Doug Sheil,Guard,72.0,183,,Kent State,1973,1,25.0,2.9,1.4,,40.0,,68.4,,,
Israel Sheinfeld,Center,73.0,208,,Wright State,2001,3,84.0,12.0,5.8,1.0,56.3,33.3,78.0,56.9,,9.6
Bill Shekalus,,,,,NYU,1966,1,19.0,2.2,0.9,,25.0,,59.0,,,
Bob Shelan,,,,,Stanford,1960,1,1.0,,,,,,,,,
Ron Shelburne,Center,79.0,201,,Radford,1991,4,116.0,11.5,4.7,0.4,51.5,,75.3,51.5,,
Derrick Shelby,Guard,74.0,188,,Texas-Arlington,1994,1,26.0,3.1,0.9,0.8,30.7,22.5,40.0,38.6,,
Bryce Sheldon,Guard,77.0,196,,South Carolina,2007,2,67.0,6.3,1.1,0.9,38.4,41.0,86.8,52.6,,2.5
Danny Sheldon,Guard,74.0,188,,Florida,1985,2,43.0,2.1,0.8,0.5,46.3,,64.0,,,
Robert Sheldon,Guard,72.0,183,,Niagara,1965,1,4.0,0.8,,,16.7,,100.0,,,
Rollie Sheldon,Forward,,,,UConn,1960,1,10.0,13.5,7.1,,38.2,,93.8,,,
Sean Sheldon,Forward,81.0,256,Saint Francis Catholic HS,William & Mary,2016,4,111.0,5.1,3.5,1.4,62.2,,58.4,62.2,16.0,6.4
Spence Sheldon,Guard,61.0,165,IMG Academy,Western Kentucky,2013,2,13.0,0.2,0.2,0.0,0.0,0.0,100.0,0.0,3.2,0.0
Eddie Sheldrake,Guard,69.0,175,,UCLA,1950,1,31.0,9.1,,,39.1,,66.0,,,
Billy Shell,Guard,74.0,188,,Drake,1997,2,11.0,1.5,0.5,0.3,41.7,42.9,100.0,54.2,,0.1
Fred Shell,Forward,73.0,185,,Colorado,1971,2,47.0,4.6,2.6,,43.4,,51.9,,,
Grant Shell,Guard,75.0,175,Burlington HS,Fresno State,2016,1,6.0,0.3,0.3,0.2,20.0,0.0,,20.0,-11.1,-0.1
Kendal Shell,Guard,72.0,185,Webster Groves,Minnesota,2015,4,41.0,0.4,0.2,0.2,33.3,28.6,50.0,38.1,7.1,0.0
Shannon Shell,Forward,79.0,201,,LIU-Brooklyn,1991,1,12.0,15.1,9.8,1.4,39.0,23.1,58.2,39.8,,
Tanner Shell,Guard,78.0,198,,Arizona State,2002,3,36.0,6.5,2.8,0.9,35.3,31.2,72.5,41.9,,1.3
A.J. Shellabarger,Center,81.0,206,,Toledo,2004,4,116.0,4.0,3.0,0.3,51.6,0.0,59.2,51.6,,3.3
Curt Shellabarger,Center,79.0,201,,Florida,1974,1,10.0,1.8,0.6,0.7,44.4,,25.0,,,
Thatcher Shellaby,Forward,75.0,190,,Yale,1970,3,73.0,7.3,5.1,,40.9,,75.2,,,
Bob Shellenberger,Center,,,,Wichita State,1948,1,1.0,,,,,,,,,
Jeff Shelley,Forward,76.0,193,,Colorado State,1994,2,35.0,13.6,6.6,1.2,42.8,37.7,73.9,52.7,,
Larry Shelley,Guard,,,,Arkansas State,1979,2,54.0,5.9,1.5,1.5,48.3,,68.6,,,
Pete Shelley,Forward,74.0,188,,Lehigh,1969,1,13.0,1.3,1.2,,70.0,,60.0,,,
Tyrone Shelley,Guard,78.0,198,,Pepperdine and San Diego State,2010,2,62.0,10.7,4.7,0.9,41.2,29.0,68.8,46.8,,3.6
Dominique Shellman,Guard,73.0,180,,Jacksonville State,2011,2,45.0,4.7,1.9,4.4,35.1,28.6,67.1,38.9,6.2,-0.2
Reggie Shellwood,Guard,74.0,188,,Jacksonville State,2007,1,16.0,1.6,1.5,0.4,25.0,25.0,88.9,30.4,,0.0
_ Shelly,Guard,73.0,185,,Pacific,1965,1,26.0,2.2,2.4,,31.8,,65.1,,,
Phil Shelp,Forward,80.0,203,,South Florida,1977,3,52.0,3.5,2.7,,41.9,,53.8,,,
Rob Shelquist,Guard,75.0,190,,Montana State,1984,2,51.0,4.0,1.1,0.9,45.9,,51.7,,,
J.R. Shelt,Guard,74.0,188,,Indiana State,1995,2,33.0,2.6,1.2,1.3,43.5,22.7,73.7,47.6,,
Alex Shelton,Forward,,,,Northwestern State,1998,1,4.0,1.5,2.2,0.2,22.2,,50.0,22.2,,-0.1
Bryan Shelton,Guard,75.0,190,,Houston,2005,4,108.0,3.2,1.1,0.7,37.4,36.1,73.0,50.6,,2.0
Chauncey Shelton,Forward,76.0,193,,Toledo and Weber State,2006,3,78.0,2.1,1.5,0.7,39.2,25.0,57.0,41.2,,0.5
Chris Shelton,Guard,75.0,190,,Ball State,1986,4,115.0,10.1,3.3,,46.5,,74.3,,,
Chuck Shelton,Center,81.0,206,,ETSU,1972,1,8.0,,0.5,,,,,,,
Craig Shelton,Forward,79.0,210,,Georgetown,1980,4,93.0,15.2,7.4,,59.1,,75.1,,,
Curtis Shelton,Guard,69.0,175,,Southeast Missouri State,1994,3,82.0,12.4,2.3,1.6,42.8,44.9,83.5,57.2,,
D.J. Shelton,Forward,73.0,250,East Bakersfield,Washington State,2014,3,98.0,6.9,6.0,1.2,42.7,27.7,68.2,47.6,15.2,5.6
Darryl Shelton,Guard,73.0,185,,Arkansas-Pine Bluff,2001,1,9.0,3.1,1.4,0.4,32.1,13.3,72.7,35.7,,-0.1
David Shelton,Forward,78.0,198,,Tulsa,2001,2,74.0,12.7,4.9,0.7,43.7,36.3,79.3,49.2,,8.2
Derrick Shelton,Guard,73.0,185,,Texas,1987,1,23.0,1.4,1.1,0.6,27.3,0.0,70.0,27.3,,
Don Shelton,Center,80.0,203,,La Salle,1993,2,53.0,3.1,3.7,0.5,45.7,,45.9,45.7,,
Don Shelton,Center,80.0,203,,La Salle,1990,2,53.0,1.0,1.1,0.1,34.0,,63.3,34.0,,
Earnest Shelton,Guard,75.0,190,,Alabama,2005,4,120.0,11.0,3.0,1.4,42.1,36.0,78.8,54.6,,11.6
Jack Shelton,,,,,Oklahoma State,1949,2,,,,,,,,,,
Joel Shelton,Guard,69.0,175,,Southeast Missouri State,2001,1,25.0,2.4,0.6,1.2,31.6,28.1,63.6,39.5,,0.1
John Shelton,Guard,74.0,188,,Texas-Arlington,1969,2,49.0,12.8,5.9,,44.2,,73.4,,,
Lonnie Shelton,Forward,80.0,240,,Oregon State,1976,3,80.0,16.2,8.4,2.7,54.0,,69.2,,,
M. Shelton,,,,,Prairie View,1980,1,,,,,,,,,,
Marlon Shelton,Center,73.0,208,,Washington,2003,4,93.0,2.3,2.2,0.2,34.8,,54.5,34.8,,0.6
Nick Shelton,Guard,61.0,170,,Valparaiso,2012,4,40.0,0.2,0.2,0.1,17.6,0.0,36.4,17.6,,-0.2
Reuben Shelton,Guard,76.0,193,,Kansas,1976,2,14.0,3.0,1.9,,34.0,,,,,
Robert Shelton,Guard,75.0,190,,Ohio State,1995,1,4.0,5.8,1.0,0.5,40.0,53.8,0.0,57.5,,
Roland Shelton,Guard,76.0,193,,Western Kentucky,1990,4,122.0,10.2,2.2,1.6,42.8,42.7,71.4,49.6,,
Scott Shelton,Forward,77.0,196,,James Madison,1989,1,8.0,0.6,0.4,,33.3,100.0,50.0,50.0,,
Sean Shelton,Forward,77.0,196,,Evansville,1985,1,12.0,1.2,1.1,0.1,60.0,,66.7,,,
Sidney Shelton,Forward,79.0,201,,St. Bonaventure,1996,4,97.0,3.6,2.9,0.2,43.7,,61.7,43.9,,
Terry Shelton,Guard,73.0,185,,UTSA,2001,2,19.0,2.4,0.7,1.1,38.1,36.8,58.3,46.4,,0.2
Tim Shelton,Forward,79.0,240,,San Diego State,2011,4,109.0,5.0,3.6,1.1,47.6,29.0,57.3,49.6,,6.9
Titus Shelton,Forward,79.0,201,,Cal Poly,2009,4,102.0,8.8,4.8,1.3,52.3,0.0,63.4,52.3,,8.7
Titus Shelton,Forward,76.0,193,,ETSU,1997,3,77.0,5.5,2.5,1.4,41.9,32.4,54.9,46.3,,
Tracy Shelton,Guard,72.0,183,,West Virginia,1993,3,63.0,9.8,1.9,2.2,38.7,32.0,81.8,44.9,,
Tracy Shelton,Guard,72.0,183,,West Virginia,1990,2,59.0,11.9,1.9,1.9,50.2,43.7,77.1,57.7,,
V.H. Shelton,Guard,72.0,183,,Lamar,2000,2,7.0,0.9,0.3,0.1,16.7,0.0,100.0,16.7,,0.0
Justin Shelwood,Guard,74.0,188,,Alcorn State,2001,1,23.0,2.3,0.9,0.3,37.3,36.7,75.0,48.0,,0.2
John Shemaitis,Forward,78.0,198,,Kent State,1986,1,6.0,,0.3,,,,,,,
_ Shemelya,,,,,Eastern Kentucky,1948,1,,,,,,,,,,
Levan Shengelia,Forward,81.0,260,,Rhode Island,2012,2,32.0,2.1,1.7,0.2,46.9,,46.5,46.9,7.7,0.1
Levan Shengelia,Forward,81.0,250,Odessa,Albany (NY),2014,1,18.0,1.3,1.6,0.2,36.4,,66.7,36.4,11.4,0.3
Art Shepard,Guard,,,,Oregon,1951,1,5.0,1.6,0.4,0.4,23.1,,40.0,,,
Dave Shepard,Forward,76.0,193,,Texas,1979,2,42.0,3.8,1.4,,41.8,,63.0,,,
De'Andre Shepard,Forward,78.0,198,,Wright State,1997,1,14.0,1.5,1.9,0.1,24.0,0.0,56.3,24.0,,-0.2
Demond Shepard,Guard,74.0,188,,Navy,2002,2,61.0,6.3,2.1,1.8,40.9,38.9,80.6,46.0,,3.2
DeWayne Shepard,Center,79.0,201,,Cal State Fullerton,1985,1,27.0,6.5,6.1,0.3,50.0,,50.0,,,
Dewayne Shepard,Forward,79.0,201,,Cal State Fullerton,1983,1,13.0,5.0,5.2,,64.1,,53.6,,,
Fred Shepard,Guard,76.0,193,,Chicago State,1987,3,78.0,7.3,3.9,2.1,48.7,,57.1,,,
Paul Shepard,Guard,74.0,188,,New Hampshire,1970,2,47.0,13.8,3.1,,36.0,,75.3,,,
Roddy Shepard,,,,,Nevada,1989,1,,,,,,,,,,
Tanoris Shepard,Guard,61.0,180,,Idaho,2006,4,96.0,11.8,2.8,3.1,41.1,33.2,70.9,47.6,,5.9
Winn Shepard,Forward,77.0,196,,Texas,1991,3,70.0,4.0,3.4,0.5,62.1,,42.5,62.1,,
Winston Shepard,Forward,80.0,210,Findlay Prep (NV),San Diego State,2016,4,139.0,10.1,5.1,2.3,40.1,24.3,65.5,41.8,16.8,11.6
_ Shepard,,,,,Virginia Tech,1961,1,,,,,,,,,,
Irv Sheperd,,,,,Iowa State,1953,1,,,,,,,,,,
Joe Sheperd,Guard,74.0,188,,St. Bonaventure,2003,2,50.0,4.5,1.7,0.6,41.7,27.6,69.2,47.1,,1.2
John Sheperd,Guard,73.0,185,,Iowa State,1949,2,44.0,3.7,,,,,,,,
Earl Shephard,Forward,79.0,201,,Louisiana-Monroe,1999,2,42.0,2.7,2.9,1.5,44.7,28.6,44.0,47.9,,0.8
Kam Shephard,Center,81.0,255,,North Carolina A&T,2012,1,14.0,4.2,2.5,0.7,56.4,,60.0,56.4,14.5,0.4
Steve Shephard,Guard,75.0,190,,Boise State,1998,4,114.0,4.9,1.6,1.9,48.6,27.4,67.5,50.8,,
Bill Shepherd,Center,79.0,201,,Virginia Tech,1960,3,45.0,1.7,2.2,,39.2,,50.0,,,
Billy Shepherd,Guard,73.0,185,,Appalachian State,1994,2,27.0,1.4,0.3,0.4,45.5,33.3,70.8,47.7,,
Billy Shepherd,Guard,61.0,178,,Butler,1972,3,72.0,21.7,3.1,,41.1,,,,,
Darryl Shepherd,Forward,77.0,196,,Pitt,1986,3,74.0,6.3,2.5,0.6,53.3,,65.3,,,
Darryl Shepherd,Forward,77.0,196,,Duquesne,1982,1,27.0,7.0,2.6,0.6,50.0,,66.0,,,
Dave Shepherd,Guard,61.0,178,,Ole Miss,1975,2,50.0,17.6,2.8,4.4,44.6,,82.7,,,
Dave Shepherd,Guard,61.0,178,,Indiana,1972,1,11.0,5.7,0.8,0.9,46.9,,89.5,,,
Emanual Shepherd,Forward,80.0,200,Thornlea High School,Southern,2017,1,32.0,5.0,3.2,0.6,61.8,100.0,49.0,62.3,16.6,1.5
Fred Shepherd,Forward,78.0,198,,Arkansas State,1993,3,86.0,11.6,7.8,1.7,61.9,14.3,63.4,62.0,,
Fred Shepherd,Forward,78.0,198,,Arkansas State,1990,1,28.0,3.2,4.2,1.0,53.0,,42.6,53.0,,
Gilbert Shepherd,,,,,Army,1978,1,8.0,1.5,0.8,,44.4,,66.7,,,
Gordon Shepherd,,,,,UTEP,1957,2,6.0,3.2,,,63.6,,55.6,,,
Harvey Shepherd,,,,,Utah,1965,1,7.0,1.4,1.0,,40.0,,66.7,,,
Jevohn Shepherd,Forward,77.0,196,,Michigan,2009,4,116.0,2.5,1.4,0.6,39.8,20.8,50.9,42.8,,1.1
Jordan Shepherd,Guard,74.0,180,Asheville Christian Academy,Oklahoma,2017,1,28.0,4.2,1.2,1.5,35.9,34.0,76.3,43.7,9.0,0.7
Kam Shepherd,Forward,80.0,203,,North Carolina A&T,2009,2,36.0,1.4,2.1,0.3,32.8,20.0,28.0,33.6,,0.1
Karviar Shepherd,Forward-Center,73.0,225,Prime Prep Academy,Texas Christian,2017,4,131.0,6.5,4.8,0.7,43.6,31.8,68.1,44.1,13.4,5.7
Kasey Shepherd,Guard,75.0,178,Dekaney HS,Louisiana-Lafayette,2016,4,123.0,8.2,2.1,1.6,42.0,36.7,85.1,52.2,18.8,8.0
Les Shepherd,Guard,76.0,193,,San Jose State,1994,2,42.0,5.7,3.2,1.7,38.7,23.3,70.1,40.3,,
Lewis Shepherd,Forward,,,,South Florida,1983,4,93.0,2.2,1.4,0.4,53.7,,57.6,,,
Mark Shepherd,Forward,81.0,206,,Baylor,2008,4,90.0,1.8,2.1,0.3,52.6,,48.3,52.6,,1.6
Michael Shepherd,Forward,80.0,203,,San Diego,2005,1,26.0,2.0,1.3,0.4,42.2,12.5,60.0,43.3,,0.1
Nick Shepherd,Forward,81.0,220,Wesbury Christian,Long Beach State and Texas Southern,2015,4,97.0,1.7,1.5,0.1,46.3,,59.3,46.3,9.4,1.8
Randy Shepherd,Guard,74.0,188,,North Carolina-Asheville,1987,1,26.0,5.0,2.8,3.7,37.0,34.3,80.0,47.7,,
Robert Shepherd,Guard,73.0,185,,Arkansas,1993,2,65.0,8.9,2.9,2.6,47.4,40.3,69.9,54.0,,
Ryan Shepherd,Center,81.0,206,,Canisius,1996,1,3.0,0.7,0.7,0.0,100.0,,,100.0,,0.0
Samuel Shepherd,Guard,73.0,185,,Delaware State,1975,3,63.0,14.8,,,46.6,,76.2,,,
Scott Shepherd,Guard,61.0,180,,Florida State,1996,4,88.0,3.5,1.1,1.1,35.7,34.1,74.8,45.2,,
Scott Shepherd,Guard,75.0,190,,Robert Morris,1991,3,88.0,8.8,1.7,1.8,41.6,43.4,77.8,58.8,,
Tim Shepherd,Forward,77.0,196,,Hawaii,1993,3,85.0,8.5,6.5,1.6,54.3,40.0,54.6,54.5,,
Tim Shepherd,Forward,77.0,196,,Hawaii,1990,1,15.0,1.7,1.3,0.1,42.3,,40.0,42.3,,
Tim Shepherd,Guard,74.0,188,,Brooklyn,1983,1,18.0,3.3,1.4,,33.3,,70.6,,,
Warren Shepherd,Center,81.0,206,,Tulsa,1984,1,28.0,1.2,1.5,0.4,50.0,,27.3,,,
William Shepherd,Forward,74.0,188,,Butler,1949,2,44.0,6.3,,,,,,,,
_ Shepherd,,,,,Tulsa,1983,1,,,,,,,,,,
_ Shepherd,,,,,Army,1948,1,,,,,,,,,,
Steven Shepp,Guard,74.0,180,,Fresno State,2012,3,87.0,5.1,2.6,4.5,35.2,30.9,59.0,44.8,10.8,4.2
Al Sheppard,Guard,76.0,193,,Citadel,1985,2,56.0,5.5,2.6,1.1,45.8,,66.3,,,
Allan Sheppard,Guard,77.0,196,,St. Francis (NY),2007,3,86.0,11.2,4.8,1.5,49.5,28.4,52.0,50.7,,6.4
Bernard Sheppard,Guard,80.0,203,,Chicago State,1993,1,9.0,1.3,0.3,0.0,36.4,,80.0,36.4,,
Branden Sheppard,Forward,79.0,225,Huntington HS,Louisiana Tech,2016,1,31.0,2.4,2.4,0.3,67.3,,22.2,67.3,10.0,1.0
Damane Sheppard,,,,,Georgia Southern,1998,1,5.0,1.4,0.4,0.2,66.7,0.0,75.0,66.7,,0.1
James Sheppard,Forward,76.0,193,,Gonzaga,1980,2,51.0,12.3,3.7,2.6,48.7,,72.6,,,
Jeff Sheppard,Guard,75.0,190,,Kentucky,1995,2,134.0,8.1,2.4,2.1,46.4,38.8,69.1,54.0,,
Jeremy Sheppard,Guard,73.0,160,John Marshall High School,East Carolina,2017,1,30.0,9.2,2.1,3.5,36.5,33.8,65.6,46.3,11.1,1.2
Kevin Sheppard,Guard,72.0,183,,Jacksonville,2002,4,114.0,11.3,2.5,3.7,43.9,34.0,72.4,52.0,,10.4
Larry Sheppard,Guard,61.0,180,,Texas-Rio Grande Valley,2007,2,49.0,4.8,2.1,3.5,38.7,35.3,49.1,41.5,,0.2
Nick Sheppard,Center,73.0,211,,LSU and Pepperdine,2000,4,115.0,6.1,4.9,0.6,52.0,,57.2,52.0,,8.3
Shamiek Sheppard,Guard,78.0,215,Fishburne Military (VA),South Carolina,2015,1,7.0,1.6,1.3,0.1,27.8,100.0,0.0,30.6,12.3,0.1
Steve Sheppard,Forward,78.0,198,,Maryland,1977,3,76.0,16.0,7.7,1.3,53.0,,72.0,,,
Syd Sheppard,Forward,79.0,201,,Boston College,1975,2,29.0,1.9,2.3,,37.1,,44.4,,,
Tadre Sheppard,Forward,79.0,205,,Central Arkansas,2011,2,52.0,10.7,6.4,0.6,53.7,38.9,61.8,54.7,,
Willie Sheppard,Guard,73.0,185,,Delaware State,1985,1,12.0,0.7,0.8,0.2,11.8,,44.4,,,
Brian Shepperd,Guard,76.0,193,,Auburn,1983,1,4.0,1.0,1.5,0.2,40.0,,,,,
Patrick Shepphard,Guard,76.0,193,,Chattanooga,1992,4,87.0,2.5,1.1,0.4,42.9,33.3,61.9,49.1,,
John Sheputis,,,,,Wisconsin,1958,1,,,,,,,,,,
Stu Sherard,Guard,,,,Army,1962,3,67.0,19.4,3.7,,43.9,,84.9,,,
Steve Sherbak,Guard,74.0,188,,Georgia Tech,1974,2,40.0,12.8,3.1,4.8,42.8,,83.7,,,
Jimmy Sherburne,Guard,75.0,197,Whitefish Bay,Princeton,2014,4,74.0,2.1,1.3,0.9,36.7,31.5,72.5,42.8,6.8,1.1
Joe Sherburne,Guard,78.0,210,Whitefish Bay HS,UMBC,2017,2,66.0,10.7,4.3,1.3,45.4,39.6,84.1,57.0,15.4,4.7
James Shereda,,,,,Michigan State,1971,1,11.0,1.4,1.5,,30.8,,70.0,,,
Norris Sherfield,Forward,79.0,201,,Southern,1997,2,46.0,1.9,2.0,0.3,43.4,0.0,51.2,43.4,,0.9
Bill Sheridan,Guard,72.0,183,,San Diego,1968,3,77.0,6.9,2.7,,43.9,,72.7,,,
Bill Sheridan,,,,,Fordham,1963,2,50.0,10.6,6.6,,52.0,,74.2,,,
Dan Sheridan,Guard,73.0,185,,Saint Mary's (CA),1967,3,63.0,7.5,2.3,,40.5,,55.6,,,
Darren Sheridan,Center,78.0,198,,Northwestern State,1994,1,5.0,3.0,1.4,0.0,50.0,,30.0,50.0,,
Mike Sheridan,Forward,79.0,201,,James Madison,2004,2,7.0,0.3,0.9,0.0,25.0,,,25.0,,0.0
Tom Sheridan,Guard,73.0,185,,Saint Mary's (CA),1963,3,62.0,8.5,3.7,,40.6,,63.9,,,
Troy Sheridan,,,,,Ball State,1989,1,1.0,2.0,1.0,0.0,100.0,,,,,
Will Sheridan,Forward,80.0,203,,Villanova,2007,4,133.0,5.1,5.5,0.7,48.5,28.6,71.4,48.7,,12.1
William Sheridan,Guard,75.0,190,,Fordham,1961,1,23.0,7.0,4.4,,43.8,,65.8,,,
Mohamed Sherif,Forward,80.0,230,Nueva Esperanza HS,Alabama A&M,2017,2,33.0,3.4,2.6,0.2,53.4,,42.9,53.4,10.1,0.1
Rankin Sherling,Guard,74.0,188,,Mississippi State,1997,1,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,,-0.1
Will Sherling,Center,,,,Lehigh,2001,1,15.0,1.7,0.9,0.1,56.3,,70.0,56.3,,0.2
Bobby Sherlock,Guard,61.0,180,,Cincinnati,1979,4,87.0,2.3,,,44.4,,72.5,,,
Al Sherman,,,,,Colorado State,1957,1,15.0,2.1,2.5,,42.4,,21.1,,,
Bill Sherman,Forward,74.0,188,,Ohio,1963,1,5.0,,,,,,,,,
Bill Sherman,Forward,74.0,188,,Oregon,1954,1,4.0,,1.0,,,,,,,
Chris Sherman,Forward,80.0,203,,Western Illinois,1987,2,21.0,2.4,0.8,0.4,47.2,,64.0,,,
Dick Sherman,Forward,76.0,193,,Wyoming,1966,2,51.0,16.0,8.9,,46.9,,67.4,,,
