player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Bob D'Agosta,Forward,76.0,193,,Lehigh,1973,3,62.0,,4.6,2.7,,,,,40.9,,55.4,,,
Mark D'Agostino,Forward,79.0,201,,Delaware State,2008,2,28.0,,0.9,0.6,0.2,0.1,0.0,0.3,38.5,38.5,100.0,48.1,,0.1
Vince D'Agostino,,,,,LIU-Brooklyn,1950,1,,,,,,,,,,,,,,
Gene D'Alesandro,Forward,76.0,193,,Canisius,1968,1,7.0,,2.0,1.1,,,,,45.5,,36.4,,,
Jason D'Alesio,Guard,75.0,190,,West Virginia,2000,4,,,,,,0.4,0.0,,,,,,,
Ben D'Alessandro,Guard,75.0,190,,Providence,1995,1,3.0,,0.0,0.3,0.3,0.3,0.0,,0.0,,,0.0,,
Mike D'Aloisio,Guard,76.0,193,,Indiana,1989,1,18.0,,1.1,0.4,0.3,,,,58.3,0.0,85.7,58.3,,
Mike D'Aloisio,Guard,76.0,193,,San Francisco,1987,2,43.0,,6.9,2.2,1.6,0.4,,,45.7,,83.9,,,
Ralph D'Altilia,Forward,,,,Vermont,1965,3,64.0,,14.5,9.7,,,,,44.2,,66.7,,,
Brian D'Amico,Center,73.0,211,,North Carolina State,1990,3,83.0,,3.9,3.1,0.6,0.3,0.4,,52.4,,47.5,52.4,,
Rudy D'Amico,,,,,Seattle,1961,1,5.0,,,,,,,,,,,,,
Doug D'Amore,Forward,77.0,196,,Idaho State,2005,2,57.0,,6.9,2.7,1.7,0.9,0.2,,38.2,34.1,70.1,47.2,,1.8
Dan D'Antoni,Guard,61.0,180,,Marshall,1969,3,77.0,,14.4,3.5,,,,,37.3,,77.4,,,
Matt D'Antoni,Guard,74.0,188,,Loyola (IL) and Brown,1999,3,48.0,,3.4,1.0,0.8,0.4,0.0,,,33.0,,,,-0.1
Mike D'Antoni,Guard,75.0,190,,Marshall,1973,3,80.0,,15.3,4.5,,,,,45.4,,77.8,,,
Nick D'Antoni,Guard,72.0,183,,William & Mary,2005,4,107.0,,5.9,2.1,3.2,0.8,0.0,,32.7,31.4,72.0,41.7,,1.9
Rich D'Antonio,Guard,76.0,193,,Fairfield,1982,4,85.0,,2.2,1.2,,,,,40.3,,59.7,,,
Hank D'Antonorio,Guard,,,,USC,1954,2,4.0,,0.8,,,,,,,,,,,
Mike D'Elia,Guard,72.0,183,,St. Peter's,2002,1,10.0,,0.0,0.0,0.0,0.1,0.0,,0.0,0.0,,0.0,,-0.1
Tony D'Elia,,,,,St. Francis (NY),1956,1,,,,,,,,,,,,,,
Rudy D'Emilio,,,,,Duke,1954,3,80.0,,12.8,4.1,,,,,34.9,,66.7,,,
Eddie D'Haiti,Forward,80.0,203,,Youngstown State,2010,1,28.0,11.4,2.5,2.9,0.5,0.3,0.6,1.0,40.7,0.0,57.9,40.7,10.5,0.4
Anthony D'Orazio,Guard,74.0,185,Camden Catholic,Lehigh and Rider,2015,4,127.0,23.5,4.1,2.2,1.1,1.2,0.2,1.2,39.5,31.9,52.6,46.8,12.0,4.6
Delano D'Oyen,Guard,72.0,183,,Santa Clara,2000,3,88.0,,4.9,1.6,1.7,0.5,0.0,,33.3,36.3,71.9,43.7,,1.6
Marcelo Da Barrosa,Forward,79.0,201,,Kansas State,2003,2,26.0,,2.8,1.5,0.2,0.1,0.0,,42.5,0.0,61.1,42.5,,0.1
Mattia Da Campo,Guard,77.0,210,Stella Azura Academy,Seattle,2017,1,16.0,8.7,1.5,1.1,0.9,0.2,0.0,1.1,64.3,33.3,50.0,67.9,4.9,0.1
Guilherme Da Luz,Guard,75.0,190,,Furman,2003,4,117.0,,10.7,4.4,5.7,1.8,0.1,,38.1,27.6,74.2,42.9,,8.1
Marcelo da Silva,Center,84.0,213,,Southern Illinois,1994,2,52.0,,5.0,4.0,0.2,0.5,0.7,,48.9,0.0,57.6,48.9,,
Marcelo Da Silva,Center,84.0,213,,Southern Illinois,1992,2,47.0,,4.9,4.3,,0.5,0.9,,48.7,,49.0,48.7,,
Tulio Da Silva,Forward,80.0,210,Arlington Country Day School,South Florida,2017,1,30.0,28.0,9.8,6.8,0.8,0.9,0.4,2.7,47.2,0.0,55.2,47.2,12.4,0.6
Bill Daake,Forward,80.0,203,,Princeton,1971,1,19.0,,6.6,6.2,,,,,38.0,,,,,
Tim Daaleman,Center,80.0,203,,Yale,1981,3,75.0,,13.2,9.0,1.3,,,,52.4,,71.6,,,
Tim Daalman,Center,80.0,203,,Yale,1982,1,25.0,,10.3,6.4,2.0,,,,54.5,,76.9,,,
Amani Daanish,Forward,79.0,201,,Indiana State,2005,2,58.0,,9.2,5.8,0.6,0.7,0.3,,47.5,,52.9,47.5,,3.5
Joe Dabbert,Center,73.0,211,,Creighton,2004,4,127.0,,5.4,2.9,0.5,0.4,0.8,,51.7,24.0,71.2,52.4,,8.7
Brent Dabbs,Center,73.0,208,,Rutgers,1991,1,27.0,,13.5,7.5,0.6,0.8,0.5,,51.7,33.3,70.3,53.0,,
Brent Dabbs,Center,81.0,206,,Virginia,1989,1,33.0,,8.6,7.3,0.9,0.2,0.2,,43.5,16.7,63.9,43.9,,
Jo-Jo Dabbs,Guard,75.0,190,,Missouri State,1997,2,30.0,,0.6,0.5,0.5,0.1,0.0,,14.8,11.1,77.8,18.5,,-0.2
Michael Dabbs,Forward,77.0,196,,Maryland-Eastern Shore,1993,4,67.0,,1.9,1.9,0.3,0.3,0.1,,38.8,,,,,
Don Dabich,Forward,,,,New Mexico State,1966,2,24.0,,1.9,2.5,,,,,41.4,,65.6,,,
Mike Dabich,Center,,,,New Mexico State,1966,2,52.0,,16.3,9.6,,,,,44.2,,53.7,,,
Eugene Dabney,Center,73.0,208,,Rutgers,2002,4,89.0,,5.3,3.7,0.7,0.4,1.1,,47.7,,63.2,47.7,,5.3
Jason Dabney,Forward,79.0,201,,Texas Southern,2004,2,38.0,,2.1,2.3,0.7,0.3,0.4,,32.5,25.0,64.1,33.8,,0.9
Louis Dabney,Guard,75.0,210,Riverside Academy,Tulane,2016,4,131.0,25.7,11.2,2.8,1.5,0.9,0.1,1.6,38.2,32.1,75.7,44.2,15.6,8.5
Mike Dabney,Forward,80.0,200,,Bowling Green State,2011,1,16.0,9.4,2.8,2.0,0.0,0.3,0.8,0.6,53.6,,57.7,53.6,15.4,0.4
Mike Dabney,Forward,76.0,193,,Hardin-Simmons,1979,2,53.0,,15.5,7.7,,,,,45.0,,71.8,,,
Mike Dabney,Guard-Forward,76.0,193,,Rutgers,1976,4,114.0,,16.7,5.4,,3.3,0.3,,46.9,,77.4,,,
Ron Dabney,,,,,Saint Louis,1969,1,3.0,,10.7,4.7,,,,,44.8,,66.7,,,
Steve Dabney,Guard,61.0,180,,Boston University,1974,3,73.0,,6.0,2.3,,2.0,,3.8,42.3,,71.9,,,
Whitney Dabney,Forward,80.0,203,,Tulane,1984,1,27.0,,4.5,2.6,0.4,0.2,0.1,,48.6,,54.3,,,
Daniel Daccarett,Forward,80.0,203,,Boston University,2004,4,36.0,,0.9,0.4,0.1,0.1,0.0,,45.0,0.0,66.7,45.0,,0.3
Emmett Dacey,Forward,81.0,245,Groves,Michigan State,2013,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-22.6,0.0
Dion Dacons,Forward,78.0,198,,Temple,2007,4,111.0,,2.9,3.5,0.5,0.6,0.1,,56.7,33.3,52.6,60.9,,5.2
Tony DaCosta,Guard,61.0,180,,Boston University,1989,4,119.0,25.2,8.6,3.0,3.1,1.0,0.1,2.2,43.9,,78.8,,,
Pence Dacus,,,,,Texas State,1952,1,31.0,,5.1,,,,,,31.0,,58.9,,,
Dave Dada,Guard,74.0,188,,George Mason,1984,1,5.0,,0.8,,0.2,,,,50.0,,66.7,,,
Anthony Dade,Forward,78.0,198,,Louisiana Tech,1992,4,121.0,,15.4,7.0,1.6,0.8,0.3,,55.1,,56.8,55.1,,
Antoine Dade,Center,80.0,203,,UTSA,2008,1,29.0,,2.8,3.6,0.2,0.3,0.4,1.0,41.4,,45.8,41.4,,0.7
Brandon Dade,Forward,76.0,193,,Montana,1997,4,104.0,,5.1,2.0,1.0,0.5,0.3,,44.8,24.5,65.7,46.2,,
Chris Dade,Guard,,,,Cal State Fullerton,1998,4,107.0,,14.0,2.9,2.1,1.5,0.1,,40.8,35.3,74.7,49.3,,
Clay Dade,Guard,61.0,178,,Winthrop,1990,3,82.0,,5.0,1.5,2.7,0.8,0.0,,44.6,44.7,82.0,47.8,,
Clay Dade,Guard,61.0,178,,Wake Forest,1986,1,8.0,,0.9,0.2,0.4,,,,33.3,,75.0,,,
Steve Dade,Forward,77.0,196,,Catholic,1979,3,47.0,,10.4,6.4,,,,,41.2,,59.0,,,
Xavier Dade,Forward,72.0,185,,Texas State,2012,1,17.0,3.2,0.6,0.5,0.1,0.1,0.0,0.2,41.7,0.0,50.0,41.7,4.7,0.0
Eric Dadika,Guard,72.0,175,Spotswood High School,Rhode Island,2017,1,7.0,1.3,0.4,0.0,0.0,0.0,0.0,0.3,33.3,33.3,,50.0,-5.8,0.0
Jake Dadika,Guard,61.0,160,Spotswood HS,Rutgers,2017,3,34.0,5.1,0.4,0.2,0.4,0.1,0.0,0.4,21.1,11.1,50.0,23.7,-1.5,-0.3
Rick Dadika,Guard,74.0,188,,Rutgers,1989,4,109.0,,9.4,2.4,2.7,1.5,0.1,,40.9,,72.6,,,
Johnny Dadzie,Guard,74.0,188,,Southern Illinois,1996,2,47.0,,2.8,1.5,0.8,0.3,0.1,,41.0,16.7,70.0,41.8,,
Norris Dae,Forward,77.0,196,,Charlotte,1971,1,23.0,,13.9,8.9,,,,,45.6,,71.9,,,
Seymour Daffeh,Forward,78.0,198,,USC,1999,3,13.0,,0.5,0.4,0.0,0.2,0.0,,,20.0,33.3,,,-0.3
Darrin Dafney,Forward,76.0,193,,Drake,1993,2,54.0,,11.3,3.6,1.5,1.1,0.1,,44.2,38.9,69.9,50.8,,
Darrin Dafney,Guard,76.0,193,,UCLA,1990,2,21.0,,0.9,0.8,0.2,0.1,,,47.1,,,,,
James Daggs,Guard,,,,Green Bay,1998,3,33.0,,0.8,0.3,0.0,0.1,0.1,,44.4,,50.0,44.4,,0.2
Jody Daggs,Guard,75.0,190,,Nevada,1993,2,53.0,,6.4,2.3,0.7,0.5,0.1,,40.5,33.3,69.9,46.4,,
Les Daggs,Guard,61.0,178,,Cornell,1983,2,45.0,,3.9,1.1,1.7,0.8,0.1,,39.8,,64.7,,,
Andrew Dagner,Center,79.0,201,,Austin Peay,1999,1,22.0,,1.0,0.8,0.2,0.1,0.0,,53.8,,58.3,53.8,,0.1
Tim Dagostine,Guard,69.0,175,,Marshall,1990,2,43.0,,1.5,0.8,1.6,0.3,0.0,,37.3,50.0,81.8,45.1,,
Kenny Dagostino,Guard,73.0,185,,Iona,2006,4,29.0,,0.3,0.1,0.1,0.0,0.0,,18.2,0.0,100.0,18.2,,-0.1
Ade Dagunduro,Guard,77.0,196,,Nebraska,2009,2,64.0,,10.8,4.0,1.5,1.1,0.4,1.9,50.7,35.5,66.1,53.4,,7.4
Arnaud Dahi,Forward,79.0,201,,Old Dominion,2007,4,129.0,,10.2,5.5,0.9,0.9,1.1,,46.7,33.2,75.5,50.2,,15.6
Maloud Dahine,Guard,61.0,178,,Stephen F. Austin,1995,2,16.0,,2.1,0.4,1.2,0.6,0.0,,40.7,33.3,63.6,48.1,,
Andrew Dahl,Forward,76.0,193,,Southern Utah,1997,1,3.0,,2.0,0.7,0.3,0.3,0.0,,75.0,,,75.0,,0.1
Danny Dahl,Guard,77.0,196,,North Carolina-Wilmington,2000,3,85.0,,3.1,3.5,1.0,0.6,0.1,,34.7,18.8,51.5,36.4,,1.8
David Dahl,,,,,Wichita State,1971,2,16.0,,,0.5,0.5,,,,,,,,,
Dj Dahl,Center,73.0,211,,Murray State,1997,1,30.0,,3.4,3.2,0.4,0.2,0.2,,48.2,0.0,76.9,48.2,,1.0
Jay Dahl,Center,80.0,203,,Pacific,1974,2,23.0,,0.7,0.8,,,,,66.7,,,,,
Justin Dahl,Center,73.0,250,Holy Family HS,Northern Iowa,2017,1,13.0,5.1,1.6,1.1,0.1,0.1,0.2,0.5,47.4,,37.5,47.4,11.2,0.0
Kalin Dahl,Guard,,,,Oral Roberts,1982,4,68.0,,0.9,0.4,0.5,0.2,,,,,66.7,,,
Kenneth Dahl,,,,,Creighton,1958,1,2.0,,,,,,,,,,,,,
Rolf Dahl,Forward,75.0,190,,San Jose State,1962,1,24.0,,6.1,3.8,,,,,38.3,,56.5,,,
Wes Dahl,Guard,,,,Washington State,1948,1,,,,,,,,,,,,,,
Andrew Dahl-Bredine,Guard,72.0,183,,Loyola Marymount,1997,1,4.0,,0.5,0.2,0.0,0.5,0.0,,25.0,0.0,,25.0,,0.0
Brent Dahle,Center,80.0,203,,Oklahoma State,1975,3,43.0,,1.4,1.4,,0.1,,,,,59.5,,,
Seth Dahle,Forward,,,,Saint Mary's (CA),2000,2,58.0,,5.1,5.1,1.8,0.7,0.2,,47.4,37.3,55.1,51.5,,2.6
Matt Dahlen,Forward,78.0,200,Redmond,Oregon State,2017,3,52.0,7.3,1.0,1.3,0.4,0.2,0.1,0.4,50.0,0.0,43.3,50.0,5.7,0.3
Edward Dahler,,,,,Duquesne,1950,3,,,,,,,,,,,,,,
Rory Dahlinghaus,Forward,80.0,203,,Dayton,1986,4,49.0,,0.6,0.6,0.2,0.1,0.1,,32.1,,,,,
Chuck Dahlke,Center,77.0,196,,Wisconsin,1952,2,40.0,,3.6,6.3,1.0,,,,25.5,,59.4,,,
Dave Dahlke,Forward,78.0,198,,Minnesota,1984,2,29.0,,2.7,1.9,0.3,0.2,0.2,,44.2,,55.6,,,
David Dahlke,Forward,78.0,198,,Drake,1987,2,57.0,,7.3,3.9,0.9,0.4,0.1,,48.0,,73.7,,,
Isaiah Dahlman,Guard,78.0,198,,Michigan State,2010,4,83.0,4.0,1.9,0.9,0.4,0.1,0.0,0.1,45.8,33.3,70.6,51.3,,1.5
Jerry Dahlman,Guard,74.0,188,,BYU,1963,1,17.0,,10.1,1.4,,,,,36.4,,69.8,,,
Noah Dahlman,Forward,78.0,215,,Wofford,2009,2,128.0,6.0,15.7,6.1,0.8,0.3,1.2,1.1,59.9,0.0,70.0,59.9,,21.0
Chuck Dahms,Center,81.0,206,,Oral Roberts,1978,2,47.0,,9.3,5.7,0.5,,1.2,,48.2,,49.6,,,
Chuck Dahms,Center,81.0,206,,Wake Forest,1981,3,,,,,,0.5,0.2,,,,,,,
Ron Dahms,Center,73.0,211,,San Francisco,1971,1,23.0,,6.7,8.8,,,,,37.4,,48.0,,,
Austin Dahn,Guard,76.0,200,,Citadel,2011,4,127.0,28.9,8.9,2.7,1.4,0.5,0.1,1.8,37.0,35.6,77.1,48.7,,3.9
Chuck Dahn,Forward,,,,Miami (OH),1984,4,105.0,31.5,5.3,3.7,1.2,,,,48.5,,76.6,,,
Matei Daian,Center,73.0,208,,Stanford,2010,2,32.0,7.8,1.1,1.0,0.1,0.0,0.1,0.3,48.3,0.0,46.2,48.3,,0.3
Randell Daigle,Guard,61.0,175,,Louisiana-Lafayette,2011,4,108.0,28.7,10.0,2.5,2.4,1.0,0.0,1.8,39.6,38.1,77.4,51.9,,7.6
Willie Daigle,Guard,61.0,178,,Gonzaga,1974,2,52.0,,7.6,1.8,,,,,48.1,,69.2,,,
Bob Dail,Center,81.0,206,,William & Mary,1986,3,49.0,,2.4,1.5,0.4,0.3,0.1,,43.7,,,,,
Brian Dailey,Guard,75.0,190,,Missouri,2005,2,13.0,,0.2,0.2,0.2,0.4,0.0,,33.3,33.3,,50.0,,0.1
Eric Dailey,Forward,78.0,198,,Texas Christian,1994,2,54.0,,12.7,8.2,1.2,0.9,0.2,,56.5,0.0,51.1,56.5,,
Eric Dailey,Forward,78.0,198,,Western Carolina,1991,2,56.0,,10.7,9.1,1.2,1.0,0.2,,55.0,,51.1,55.0,,
James Dailey,Forward,78.0,198,,Saint Mary's (CA),1990,2,51.0,,11.1,5.0,1.5,1.1,0.4,,54.6,15.0,64.7,55.0,,
Jermaine Dailey,Center,79.0,201,,UIC,2008,2,63.0,,3.8,3.3,0.1,0.4,0.6,0.9,53.8,,56.8,53.8,,2.9
Jim Dailey,Guard,61.0,178,,Saint Louis,1960,3,75.0,,5.3,2.4,,,,,40.7,,54.4,,,
Kenny Dailey,Forward,78.0,198,,Southern Miss,1983,2,49.0,,6.2,4.4,0.5,0.5,0.5,,52.0,,69.6,,,
Maishe Dailey,Guard,78.0,183,Beachwood High School,Iowa,2017,1,12.0,7.6,2.2,1.6,0.4,0.3,0.1,0.4,45.5,33.3,50.0,54.5,13.2,0.2
Paul Dailey,Forward,,,,Middle Tennessee,1962,3,46.0,,2.9,1.9,,,,,37.9,,89.7,,,
Quintin Dailey,,,,,San Francisco,1981,2,90.0,7.9,20.5,4.8,3.0,0.2,,2.3,55.1,,74.5,,,
Quintin Dailey,Guard,75.0,175,,Eastern Michigan,2012,3,86.0,12.2,2.7,1.5,0.7,0.5,0.1,0.7,36.8,33.0,72.1,45.2,9.8,1.7
Thomas Dailey,,,,,Princeton,1955,1,18.0,,2.2,,,,,,31.3,,52.9,,,
_ Dailey,Forward,74.0,188,,Navy,1950,1,4.0,,0.8,,,,,,25.0,,50.0,,,
Toby Daily,Center,80.0,203,,Northern Arizona,1994,4,94.0,,2.3,3.7,0.5,0.6,0.3,,40.4,,43.8,40.4,,
Dennis Dairman,,,,,Arizona State,1965,3,82.0,,14.9,6.3,,,,,47.6,,72.8,,,
Clifton Dairsow,Forward,79.0,201,,Georgetown,1984,1,18.0,,1.7,1.4,0.3,,,,55.0,,47.4,,,
larry Dais,Center,78.0,198,,Hofstra,1975,1,20.0,,2.7,3.6,0.1,,,,45.1,,47.1,,,
_ Dais,,,,,Hofstra,1974,1,,,,,,,,,,,,,,
Jason Daisy,Guard,75.0,190,,Northern Iowa,1995,2,103.0,5.7,16.7,3.5,1.9,0.2,,,45.8,37.8,75.0,51.0,,
Andrew Dakich,Guard,74.0,190,Zionsville Community HS,Michigan,2016,3,49.0,4.1,0.4,0.5,0.4,0.1,0.0,0.3,33.3,30.0,100.0,39.6,5.3,0.2
Dan Dakich,Guard,77.0,196,,Indiana,1985,4,98.0,,3.6,1.6,2.0,0.5,0.0,,51.7,,66.2,,,
Mike Dakkak,Guard,73.0,170,Sarasota,South Florida,2013,1,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Art Dalbey,Forward,77.0,196,,San Jose State,1960,1,25.0,,3.1,3.5,,,,,28.8,,62.0,,,
Jimmy Dalcourt,Guard,69.0,175,,Centenary (LA),1989,1,15.0,,0.4,0.7,1.5,0.2,,,11.1,0.0,50.0,11.1,,
Bill Dale,Center,77.0,196,,Iowa State,1956,3,26.0,,1.0,1.2,,,,,17.2,,,,,
Brad Dale,Forward,78.0,198,,Texas Tech,1993,3,83.0,,3.0,1.8,0.5,0.3,0.1,,39.3,,61.3,39.7,,
Carl Dale,Guard,61.0,180,,Minnesota,1980,1,25.0,,1.3,0.4,0.7,0.4,,,51.9,,28.6,,,
Dallas Dale,,,,,Southeastern Louisiana,1989,1,27.0,,6.1,1.6,2.9,0.9,0.0,,38.1,36.1,67.4,45.6,,
Dallas Dale,Guard,74.0,188,,Southern Miss,1992,3,83.0,,4.3,1.6,3.8,0.7,0.1,,38.7,36.8,75.5,50.5,,
Derrick Dale,Forward,78.0,198,,Rhode Island,2002,1,7.0,,0.7,0.1,0.0,0.0,0.0,,25.0,16.7,,31.3,,-0.1
Don Dale,,,,,Minnesota,1952,1,11.0,,1.3,0.4,,,,,33.3,,44.4,,,
Howard Dale,Guard,61.0,180,,Yale,1967,3,63.0,,8.6,1.8,,,,,41.8,,72.1,,,
Ian Dale,Forward,80.0,203,,Arizona State,1992,1,13.0,9.8,3.4,1.5,0.3,0.1,0.2,0.7,51.5,,83.3,51.5,,
Jerry Dale,Guard,75.0,190,,Butler,1981,2,32.0,,6.2,1.6,,,,,47.1,,70.3,,,
Lamont Dale,Guard,75.0,190,,Texas Tech,1992,2,57.0,,6.7,2.7,1.3,0.5,0.2,,48.1,37.5,58.5,52.9,,
Louis Dale,Guard,61.0,180,,Cornell,2008,2,110.0,4.3,13.2,3.9,4.3,0.2,2.6,0.7,46.1,40.1,83.6,54.0,,14.0
Mark Dale,Forward,77.0,196,,Cincinnati,1984,1,27.0,,5.5,5.3,0.3,0.6,0.4,,40.1,,38.5,,,
Mark Dale,Guard,61.0,178,,Wake Forest,1979,4,99.0,,2.6,1.0,1.3,0.7,0.1,,39.1,,67.5,,,
Mike Dale,Guard,77.0,196,,Southern Illinois,2006,2,37.0,,4.5,1.9,0.8,0.3,0.0,,37.8,32.1,61.8,46.5,,0.9
Quinton Dale,Forward,78.0,198,,Northeastern,1985,2,62.0,,9.0,5.5,0.5,0.8,0.8,,52.3,,77.7,,,
Ron Dale,Forward,76.0,193,,UNLV,1973,1,20.0,,5.0,4.6,,,,,55.0,,38.7,,,
Wally Dale,Guard,72.0,183,,Florida State,1963,2,36.0,,5.0,1.8,,,,,43.1,,65.8,,,
Samuel Dalembert,Center,73.0,250,,Seton Hall,2001,2,59.0,21.4,7.1,5.8,0.3,0.4,2.8,2.0,53.7,,53.9,53.7,,6.0
Yohanny Dalembert,Forward,80.0,225,Lower Merion HS,James Madison,2017,4,109.0,19.7,8.1,5.3,0.7,0.3,1.1,1.9,54.9,100.0,60.8,55.0,19.2,6.0
Dan Daley,,,,,Mississippi State,1954,1,21.0,,12.0,5.1,,,,,34.6,,63.4,,,
Glenn Daley,,,,,Mississippi State,1953,2,14.0,,6.9,,,,,,,,57.4,,,
Joe Daley,,,,,St. John's (NY),1959,2,38.0,,2.6,1.8,,,,,44.2,,61.8,,,
John Daley,Center,75.0,190,,St. Joseph's,1950,1,24.0,,5.2,,,,,,,,,,,
Kevin Daley,Forward,,,,Nevada and UCLA,1998,2,37.0,,1.7,0.9,0.4,0.1,0.1,,43.3,22.6,45.5,49.2,,0.3
Kevin Daley,Center,80.0,203,,Holy Cross,1977,1,20.0,,3.1,3.1,0.6,,,,43.9,,70.3,,,
Roger Daley,Forward,,,,Utah State,1992,3,56.0,,2.4,2.7,0.6,0.6,0.7,,52.5,,53.6,52.5,,
Steveroy Daley,Forward,76.0,193,,Saint Francis (PA),2004,4,100.0,,6.2,3.4,0.7,0.6,0.3,,58.2,40.0,65.1,58.4,,6.2
Tom Daley,Guard,74.0,188,,Penn State,1970,3,66.0,,14.9,4.3,,,,,42.8,,66.3,,,
Williard Daley,Forward,,,,Mississippi State,1950,3,53.0,,12.5,,,,,,,,49.0,,,
Mike Dalgetty,Forward,76.0,193,,Utica,1987,3,50.0,,2.4,2.0,,0.5,0.3,,46.7,,56.3,,,
Davorin Dalipagic,Forward,,,,South Alabama,1998,2,13.0,,3.1,1.9,0.5,0.2,0.4,,35.3,14.3,75.0,36.8,,0.4
George Dallas,Guard,69.0,165,,Marist,2011,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Jordan Dallas,Center,73.0,220,Long Beach Poly HS,Weber State,2017,1,28.0,9.1,2.3,2.0,0.0,0.1,0.5,0.3,52.4,0.0,77.8,52.4,12.7,0.8
Rhett Dallas,Forward,78.0,198,,Toledo,1991,2,,,,,,0.1,,,,,,,,
Steve Dallas,Guard,73.0,185,,Baylor,1974,2,46.0,,6.4,2.7,,,,,53.4,,72.6,,,
Robert Dalley,Forward,78.0,198,,Citadel,1992,4,108.0,,7.2,4.6,1.0,0.5,0.7,,52.2,,60.1,52.2,,
Anthony Dallier,Guard,78.0,190,Northfield Mount Hermon HS,Yale,2017,4,111.0,18.9,4.7,2.6,1.8,0.6,0.1,1.1,38.7,33.7,68.4,46.7,11.3,5.0
Howie Dallmar,Forward,79.0,201,,Pepperdine,1976,2,47.0,,4.0,2.4,0.7,,,,43.9,,77.3,,,
Dick Dallmer,Forward,75.0,190,,Cincinnati,1950,3,77.0,,11.4,,,,,,33.8,,66.7,,,
Walt Dalpiaz,Forward,77.0,196,,Saint Francis (PA),1970,1,9.0,,0.7,0.8,,,,,20.0,,100.0,,,
Bruce Dalrymple,Guard,76.0,193,,Georgia Tech,1987,4,126.0,,12.6,5.9,3.5,1.8,0.1,,48.4,,71.3,,,
_ Dalsey,,,,,St. Joseph's,1963,1,,,,,,,,,,,,,,
Antoine Dalton,Center,80.0,203,,Radford,1995,4,108.0,,6.1,3.7,0.2,0.3,0.5,,50.7,,60.1,50.7,,
Bill Dalton,,,,,Baylor,1955,3,,,,,,,,,,,,,,
Bob Dalton,,,,,University of California,1959,3,,,,,,,,,,,,,,
Brandon Dalton,Guard,78.0,198,,Morgan State and Loyola Marymount,2000,2,33.0,,2.6,0.8,0.1,0.2,0.1,,29.2,30.2,65.0,37.5,,-0.3
D. Dalton,,,,,Oklahoma City,1952,1,,,,,,,,,,,,,,
Hayden Dalton,Forward,80.0,185,Chaparral High School,Wyoming,2017,2,67.0,21.6,8.6,6.1,1.9,0.3,0.7,1.9,43.0,33.2,82.3,50.7,17.3,4.8
Hugh Dalton,Forward,,,,Ohio,1961,1,,,,,,,,,,,,,,
Jack Dalton,Forward,74.0,188,,St. John's (NY),1950,3,,,,,,,,,,,,,,
Jerry Dalton,Guard,75.0,190,,Portland,1993,2,47.0,,3.2,1.6,1.4,0.7,0.1,,31.0,26.3,68.3,34.2,,
Jim Dalton,Forward,77.0,196,,Wyoming,1962,1,16.0,,3.3,3.1,,,,,44.2,,33.3,,,
Jonathan Dalton,Guard,61.0,155,West Jefferson High School,Southeast Missouri State,2017,1,31.0,12.5,1.7,0.8,1.3,0.4,0.0,1.0,32.8,23.8,64.3,36.9,3.1,-0.2
Keifer Dalton,Guard,61.0,165,Clinton County HS,Western Kentucky,2016,1,4.0,3.3,0.2,1.0,0.8,0.0,0.0,0.8,0.0,0.0,50.0,0.0,-1.9,0.0
Lynn Dalton,,,,,Arizona State,1948,1,,,,,,,,,,,,,,
Ralph Dalton,Center,73.0,211,,Georgetown,1986,4,134.0,,4.0,3.5,0.4,0.3,0.5,,52.9,,62.3,,,
Spenser Dalton,Guard,75.0,205,Christ School,UNC,2016,2,20.0,1.2,0.1,0.1,0.0,0.1,0.0,0.1,11.1,0.0,,11.1,-8.9,-0.1
Zac Dalton,Forward,77.0,196,,Utah,1999,2,7.0,,0.9,1.4,0.0,0.0,0.0,,33.3,50.0,33.3,41.7,,0.0
Niall Dalton-Brown,Forward,80.0,203,,UCSB,1997,2,,,,,,0.0,0.2,,,,,,,
Bill Daly,Guard,,,,Loyola (IL),1966,2,,,,,,,,,,,,,,
Brian Daly,Guard,75.0,175,,Saint Louis,2012,2,12.0,2.6,0.2,0.2,0.2,0.2,0.0,0.4,25.0,0.0,0.0,25.0,-6.3,-0.1
Brian Daly,Forward,77.0,196,,St. Joseph's,1992,4,103.0,,2.6,1.9,0.8,0.3,0.1,,36.7,28.9,60.7,44.0,,
Fred Daly,,,,,UConn,1948,1,14.0,,4.4,,,,,,,,,,,
Jay Daly,Forward,73.0,185,,Navy,1971,1,24.0,,4.7,3.0,,,,,44.2,,66.7,,,
Jim Daly,Forward,77.0,196,,Furman,1970,3,66.0,,4.2,4.0,,,,,44.2,,62.4,,,
M. Daly,,,,,Brown,1985,1,24.0,,1.2,0.7,1.9,0.7,0.0,1.1,33.3,,72.7,,,
