player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Sasha Kaun,Center,Right,83.0,260.0,University of Kansas,2008,56,1,32.0,no_current_team,25.0,0.0,3.8,0.9,0.4,0.7,0.529,0.0,0.0,,0.4,0.7,0.529,0.529,0.2,0.4,0.455,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0,12.5,0.2,1333420.0,2016,CLE
Wilbert Kautz,Guard/Forward,Right,72.0,180.0,Loyola University of Chicago,not_drafted,not_drafted,2,102.0,no_current_team,50.0,,,5.1,2.1,8.4,0.255,,,,2.1,8.4,0.255,0.255,0.8,1.5,0.534,,,,0.7,,,,2.3,0,,0.8,not_listed,not_listed,BAA
Clarence Kea,Power Forward,Right,78.0,218.0,Lamar University,1980,169,2,58.0,no_current_team,51.0,0.0,8.8,3.9,1.2,2.5,0.485,0.0,0.0,0.0,1.2,2.5,0.488,0.485,1.4,2.0,0.692,1.1,1.5,2.5,0.4,0.2,0.1,0.6,1.9,0,13.8,1.0,not_listed,not_listed,DAL
Mike Kearns,Point Guard,Right,74.0,178.0,Princeton University,1951,48,1,88.0,no_current_team,6.0,,4.2,0.2,0.0,0.8,0.0,,,,0.0,0.8,0.0,0.0,0.2,0.7,0.25,,,0.5,0.8,,,,0.2,0,1.0,-0.1,not_listed,not_listed,PHW
Tommy Kearns,Guard,Right,71.0,185.0,University of North Carolina,1958,29,1,81.0,no_current_team,1.0,,7.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,,,,1.0,0,8.8,0.0,not_listed,not_listed,SYR
Adam Keefe,Center and Power Forward and Small Forward,Right,81.0,230.0,Stanford University,1992,10,9,47.0,no_current_team,617.0,98.0,16.7,5.0,1.8,3.6,0.502,0.0,0.0,0.071,1.8,3.6,0.505,0.502,1.4,2.0,0.714,1.6,2.5,4.1,0.7,0.5,0.3,0.9,1.8,0,12.9,24.9,3390000.0,2000,GSW
Harold Keeling,Shooting Guard,Right,76.0,185.0,Santa Clara University,1985,63,1,54.0,no_current_team,20.0,0.0,3.8,2.2,0.9,2.0,0.436,0.0,0.0,,0.9,2.0,0.436,0.436,0.5,0.7,0.714,0.2,0.2,0.3,0.5,0.4,0.0,0.4,0.5,0,16.1,0.1,not_listed,not_listed,DAL
Bill Keller,Shooting Guard and Point Guard,Right,70.0,177.0,Purdue University,1969,87,14,70.0,no_current_team,556.0,,24.5,11.8,4.4,10.3,0.425,0.9,2.7,0.338,3.5,7.6,0.456,0.469,2.2,2.5,0.872,0.9,1.5,2.4,3.6,0.7,0.0,1.7,1.6,0,15.0,30.1,not_listed,not_listed,ABA
Gary Keller,Center and Power Forward,Left,81.0,220.0,University of Florida,1967,59,4,73.0,no_current_team,122.0,,14.0,6.0,2.1,5.5,0.388,0.0,0.0,0.0,2.1,5.5,0.391,0.388,1.7,2.7,0.632,1.4,1.8,4.5,0.4,,,1.0,2.2,0,12.6,3.5,not_listed,not_listed,ABA
Ken Keller,Guard,Right,73.0,180.0,St. John's University,not_drafted,not_drafted,6,95.0,no_current_team,28.0,,,0.8,0.4,1.1,0.333,,,,0.4,1.1,0.333,0.333,0.1,0.2,0.4,,,,0.0,,,,0.5,0,,0.4,not_listed,not_listed,BAA
