player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Mel Davis,Power Forward,Right,78,220,St. John's University,1973,14,6,67.0,no_current_team,190.0,,13.5,5.3,2.3,6.0,0.376,,,,2.3,6.0,0.376,0.376,0.8,1.1,0.709,1.2,3.1,4.3,0.9,0.3,0.1,,1.7,0,12.0,0.3,not_listed,not_listed,NYN
Mickey Davis,Small Forward,Right,79,195,Duquesne University,1972,113,7,67.0,no_current_team,23.0,,5.5,2.8,1.1,2.7,0.397,0.0,0.1,0.0,1.1,2.7,0.41,0.397,0.6,0.9,0.7,0.9,0.9,1.8,0.4,,,0.7,1.0,0,13.9,8.8,not_listed,not_listed,MIL
Mike Davis,Shooting Guard,Right,75,185,Virginia Union University,1969,14,8,71.0,no_current_team,38.0,,14.6,6.7,2.4,5.8,0.419,0.2,0.6,0.261,2.3,5.2,0.437,0.432,1.6,2.3,0.713,0.6,0.5,1.1,1.2,,,0.9,2.3,0,12.2,5.0,not_listed,not_listed,ABA
Mike Davis,Power Forward,Right,82,230,University of Maryland,not_drafted,not_drafted,1,61.0,no_current_team,8.0,0.0,3.5,1.8,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.8,1.3,0.6,0.4,0.9,1.3,0.0,0.0,0.5,0.0,0.5,0,21.1,0.1,not_listed,not_listed,NYK
Monti Davis,Power Forward,Right,79,205,Tennessee State University,1980,21,3,59.0,no_current_team,2.0,,5.0,1.5,0.5,2.5,0.2,0.0,0.0,,0.5,2.5,0.2,0.2,0.5,2.5,0.2,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0,4.5,-0.1,not_listed,not_listed,DAL
Paul Davis,Power Forward and Center,Right,83,270,Michigan State University,2006,34,4,33.0,no_current_team,82.0,2.0,8.6,2.6,1.1,2.7,0.402,0.0,0.0,0.0,1.1,2.7,0.404,0.402,0.5,0.7,0.732,0.9,1.0,1.9,0.4,0.3,0.2,0.4,1.3,0,10.6,0.5,8880488.0,2009,WAS
Ralph Davis,Shooting Guard,Right,76,180,University of Cincinnati,1960,17,2,79.0,no_current_team,150.0,,21.3,8.0,3.6,8.9,0.409,,,,3.6,8.9,0.409,0.409,0.7,1.0,0.677,,,1.7,2.8,,,,2.1,0,9.3,0.4,not_listed,not_listed,CHP
Red Davis,Center,Right,79,220,St. John's University,1954,52,1,85.0,no_current_team,3.0,,5.3,0.7,0.0,2.0,0.0,,,,0.0,2.0,0.0,0.0,0.7,0.7,1.0,,,1.3,0.3,,,,0.7,0,-3.3,-0.1,not_listed,not_listed,ROC
Ricky Davis,Small Forward and Shooting Guard,Right,78,195,University of Iowa,1998,21,16,38.0,no_current_team,736.0,344.0,29.8,13.5,5.1,11.4,0.446,0.8,2.2,0.361,4.3,9.2,0.466,0.48,2.5,3.2,0.781,0.8,2.7,3.5,3.3,1.0,0.3,2.2,1.9,0,14.7,28.0,2484000.0,2009,LAC
Ron Davis,Small Forward,Right,78,198,Washington State University,1976,70,3,63.0,no_current_team,78.0,0.0,12.2,5.3,2.0,4.8,0.42,0.0,0.1,0.25,2.0,4.7,0.423,0.422,1.3,2.3,0.571,0.7,1.1,1.8,0.7,0.6,0.1,0.9,1.5,0,10.7,0.1,not_listed,not_listed,SDC
Terry Davis,Center and Power Forward,Left,81,225,Virginia Union University,not_drafted,not_drafted,10,50.0,no_current_team,480.0,275.0,21.6,6.4,2.5,5.3,0.472,0.0,0.0,0.158,2.5,5.3,0.475,0.473,1.4,2.3,0.605,2.3,3.7,6.0,0.6,0.4,0.3,1.1,2.5,0,10.9,12.1,923500.0,2000,DEN
Walt Davis,Center and Power Forward,Right,80,205,Texas A&M University,1952,1952,7,86.0,no_current_team,325.0,,16.4,4.8,1.9,5.1,0.377,,,,1.9,5.1,0.377,0.377,1.0,1.4,0.695,,,4.3,0.7,,,,2.8,0,9.5,4.8,not_listed,not_listed,STL
Walter Davis,Small Forward and Shooting Guard,Right,78,193,University of North Carolina,1977,5,17,63.0,no_current_team,1033.0,373.0,27.9,18.9,7.9,15.4,0.511,0.2,0.7,0.272,7.7,14.8,0.521,0.516,3.0,3.6,0.851,0.9,2.1,3.0,3.8,1.2,0.1,2.5,2.4,1,19.1,76.9,215000.0,1991,DEN
Warren Davis,Power Forward and Small Forward,Right,78,212,North Carolina Agricultural and Technical State University,1965,46,20,74.0,no_current_team,447.0,,29.3,12.2,4.5,9.4,0.48,0.0,0.0,0.125,4.5,9.4,0.481,0.48,3.1,4.5,0.691,3.1,6.1,9.2,2.1,,,2.4,3.4,1,15.4,29.5,not_listed,not_listed,ABA
Willie Davis,Center,Right,80,234,University of North Texas,1968,81,2,72.0,no_current_team,8.0,,3.6,2.3,0.9,1.9,0.467,0.0,0.0,,0.9,1.9,0.467,0.467,0.5,1.0,0.5,0.9,0.8,1.6,0.3,,,0.4,1.3,0,16.4,0.0,not_listed,not_listed,ABA
Andre Dawkins,Shooting Guard,Right,77,215,Duke University,not_drafted,not_drafted,1,26.0,no_current_team,4.0,0.0,5.5,0.8,0.3,1.5,0.167,0.3,1.5,0.167,0.0,0.0,,0.25,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0,-5.0,-0.1,8659686.0,2014,MIA
Darryl Dawkins,Center,Right,83,251,no_college,1975,5,16,60.0,no_current_team,726.0,232.0,23.7,12.0,4.8,8.4,0.572,0.0,0.0,0.133,4.8,8.4,0.573,0.572,2.4,3.6,0.685,1.5,4.6,6.1,1.3,0.5,1.4,2.6,3.8,0,15.8,46.4,300000.0,1988,DET
Johnny Dawkins,Point Guard,Left,74,165,Duke University,1986,10,9,54.0,no_current_team,541.0,303.0,27.5,11.1,4.4,9.6,0.456,0.3,1.0,0.33,4.0,8.6,0.471,0.474,2.0,2.3,0.857,0.6,1.9,2.5,5.5,1.1,0.1,2.0,1.5,0,14.7,21.8,150000.0,1994,DET
Paul Dawkins,Small Forward,Right,77,190,Northern Illinois University,1979,185,1,60.0,no_current_team,57.0,,13.6,5.5,2.5,5.3,0.47,0.0,0.1,0.2,2.5,5.2,0.475,0.472,0.6,0.8,0.688,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,0,11.0,-0.1,not_listed,not_listed,UTA
Branden Dawson,Power Forward,Right,78,225,Michigan State University,2015,56,1,24.0,no_current_team,6.0,0.0,4.8,0.8,0.3,0.8,0.4,0.0,0.0,,0.3,0.8,0.4,0.4,0.2,0.2,1.0,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0,7.1,0.0,3525093.0,2015,LAC
Eric Dawson,Center,Right,81,250,Midwestern State University,not_drafted,not_drafted,1,33.0,no_current_team,4.0,0.0,9.8,3.8,1.8,3.0,0.583,0.0,0.0,,1.8,3.0,0.583,0.583,0.3,0.5,0.5,1.3,1.3,2.5,0.0,0.3,0.5,0.8,1.5,0,14.6,0.1,7238172.0,2011,SAS
Jimmy Dawson,Point Guard,Right,72,175,University of Illinois at Urbana-Champaign,1967,154,2,72.0,no_current_team,21.0,,13.7,5.6,2.2,6.3,0.346,0.0,0.3,0.143,2.1,6.0,0.357,0.35,1.2,2.0,0.581,,,1.0,1.5,,,0.8,0.8,0,9.4,-0.3,not_listed,not_listed,ABA
Tony Dawson,Small Forward,Right,79,215,Florida State University,not_drafted,not_drafted,2,50.0,no_current_team,6.0,0.0,5.0,2.8,1.2,2.5,0.467,0.3,0.7,0.5,0.8,1.8,0.455,0.533,0.2,0.2,1.0,0.3,0.5,0.8,0.2,0.0,0.0,0.5,0.7,0,11.6,0.0,not_listed,not_listed,BOS
Todd Day,Shooting Guard,Right,78,188,University of Arkansas,1992,8,10,47.0,no_current_team,483.0,197.0,25.3,12.3,4.2,10.4,0.406,1.2,3.4,0.345,3.0,7.0,0.435,0.462,2.6,3.6,0.739,1.2,2.2,3.4,1.5,1.1,0.6,1.5,2.8,0,14.1,17.5,736000.0,2000,MIN
Austin Daye,Small Forward,Right,83,220,Gonzaga University,2009,15,12,29.0,no_current_team,293.0,29.0,14.1,5.2,1.9,4.8,0.402,0.6,1.8,0.351,1.3,3.0,0.433,0.469,0.7,0.9,0.778,0.5,2.1,2.6,0.7,0.4,0.4,0.7,1.6,0,11.6,4.5,4125104.0,2014,ATL
Darren Daye,Small Forward,Right,80,220,"University of California, Los Angeles",1983,57,7,57.0,no_current_team,328.0,22.0,15.9,6.8,2.6,5.3,0.491,0.0,0.1,0.118,2.6,5.2,0.494,0.491,1.6,2.4,0.681,1.0,1.6,2.6,2.0,0.6,0.2,1.3,1.9,0,13.9,9.3,120000.0,1985,BOS
Nando De Colo,Small Forward and Shooting Guard,Right,77,200,no_college,2009,53,4,30.0,no_current_team,119.0,9.0,11.9,3.8,1.4,3.3,0.429,0.4,1.1,0.363,1.0,2.2,0.463,0.491,0.6,0.7,0.835,0.3,1.5,1.8,1.7,0.5,0.1,1.0,1.1,0,11.8,2.4,1463000.0,2013,TOR
Greg Deane,Shooting Guard,Right,76,190,University of Utah,1979,67,1,60.0,no_current_team,7.0,,6.9,1.4,0.3,1.6,0.182,0.1,0.1,1.0,0.1,1.4,0.1,0.227,0.7,1.0,0.714,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,0,4.5,-0.1,not_listed,not_listed,UTA
Billy DeAngelis,Guard,Right,73,180,Saint Joseph's University,not_drafted,not_drafted,2,71.0,no_current_team,8.0,,5.9,1.3,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.5,0.8,0.667,0.3,0.5,0.8,1.0,,,0.6,2.0,0,3.1,0.1,not_listed,not_listed,ABA
Andrew DeClercq,Center,Right,82,230,University of Florida,1995,34,12,44.0,no_current_team,587.0,253.0,16.8,4.8,1.9,3.8,0.507,0.0,0.0,0.0,1.9,3.8,0.507,0.507,1.0,1.6,0.621,1.7,2.5,4.2,0.6,0.7,0.5,0.9,3.0,0,12.1,19.3,2500000.0,2004,ORL
Dewayne Dedmon,Center,Right,84,245,University of Southern California,not_drafted,not_drafted,7,28.0,Atlanta Hawks,224.0,78.0,14.6,4.3,1.7,3.0,0.571,0.0,0.0,0.0,1.7,3.0,0.572,0.571,0.8,1.2,0.668,1.6,3.5,5.1,0.3,0.4,0.8,0.7,2.2,0,14.9,9.9,2898000.0,2016,SAS
Don Dee,Power Forward,Right,80,210,Saint Mary of the Plains College,1968,25,2,74.0,no_current_team,58.0,,17.1,5.7,2.4,6.7,0.357,0.0,0.0,0.0,2.4,6.7,0.358,0.357,1.0,1.3,0.747,1.8,3.2,5.0,0.6,,,1.2,3.1,0,7.0,-0.3,not_listed,not_listed,ABA
Archie Dees,Power Forward and Center,Right,80,205,Indiana University,1958,2,6,81.0,no_current_team,190.0,,16.3,8.1,3.0,7.5,0.402,,,,3.0,7.5,0.402,0.402,2.1,2.6,0.794,,,4.8,0.7,,,,2.0,0,15.1,4.8,not_listed,not_listed,STL
Terry Dehere,Point Guard and Shooting Guard,Right,74,190,Seton Hall University,1993,13,8,46.0,no_current_team,402.0,65.0,18.2,8.0,2.7,6.5,0.411,0.8,2.2,0.378,1.9,4.4,0.427,0.473,1.8,2.4,0.779,0.4,1.1,1.5,2.6,0.5,0.1,1.5,2.1,0,12.7,7.3,50000.0,1999,VAN
Red Dehnert,Forward,Right,75,175,Columbia University,not_drafted,not_drafted,2,93.0,no_current_team,10.0,,,1.4,0.6,1.5,0.4,,,,0.6,1.5,0.4,0.4,0.2,0.6,0.333,,,,0.0,,,,0.8,0,,0.1,not_listed,not_listed,BAA
Bryce Dejean-Jones,Shooting Guard,Right,78,209,Iowa State University,not_drafted,not_drafted,1,25.0,no_current_team,14.0,11.0,19.9,5.6,2.0,4.9,0.406,0.9,2.3,0.375,1.1,2.6,0.432,0.493,0.8,1.5,0.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,0,9.6,0.2,9281659.0,2015,NOP
Sam Dekker,Small Forward,Right,81,230,University of Wisconsin,2015,18,2,23.0,Los Angeles Clippers,80.0,2.0,17.8,6.3,2.5,5.4,0.473,0.8,2.3,0.321,1.8,3.0,0.591,0.543,0.5,0.9,0.559,1.2,2.4,3.6,1.0,0.5,0.3,0.5,1.0,0,13.0,3.1,1646400.0,2015,HOU
