player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Scott Skiles,Point Guard,Right,73,180,Michigan State University,1986,22,10,53.0,no_current_team,600.0,371.0,28.0,11.1,3.8,8.8,0.435,0.9,2.3,0.379,2.9,6.5,0.455,0.485,2.6,2.9,0.889,0.5,2.1,2.5,6.5,0.8,0.0,2.5,2.2,0,14.4,30.4,2125000.0,1994,PHI
Al Skinner,Shooting Guard,Left,75,190,University of Massachusetts Amherst,1974,160,12,65.0,no_current_team,134.0,,21.3,8.9,3.4,7.2,0.475,0.0,0.1,0.273,3.4,7.1,0.478,0.477,2.1,2.5,0.821,1.0,2.2,3.2,3.0,0.9,0.5,1.8,2.7,0,13.8,13.2,not_listed,not_listed,PHI
Brian Skinner,Center and Power Forward,Right,81,255,Baylor University,1998,22,18,41.0,no_current_team,608.0,197.0,17.9,4.7,2.0,4.0,0.494,0.0,0.0,0.333,2.0,4.0,0.494,0.494,0.8,1.4,0.566,1.5,3.2,4.7,0.5,0.4,0.9,0.9,2.1,0,12.0,15.8,4665446.0,2011,MEM
Tal Skinner,Small Forward,Right,77,195,University of Maryland Eastern Shore,1974,44,2,65.0,no_current_team,145.0,,19.3,4.6,1.9,4.4,0.434,,,,1.9,4.4,0.434,0.434,0.8,1.2,0.633,1.5,2.6,4.2,1.0,0.7,0.2,,1.9,0,9.5,3.4,not_listed,not_listed,SEA
Jeff Slade,Forward,Right,78,220,Kenyon College,1962,85,1,76.0,no_current_team,3.0,,6.7,1.3,0.7,1.7,0.4,,,,0.7,1.7,0.4,0.4,0.0,0.3,0.0,,,2.3,0.0,,,,1.0,0,5.8,0.0,not_listed,not_listed,CHZ
Reggie Slater,Power Forward,Right,79,215,University of Wyoming,not_drafted,not_drafted,13,47.0,no_current_team,259.0,44.0,13.6,5.6,1.9,4.0,0.484,0.0,0.0,0.0,1.9,4.0,0.485,0.484,1.7,2.7,0.629,1.3,1.7,3.0,0.6,0.4,0.2,0.9,1.9,0,13.7,5.3,6321926.0,2002,MIN
Jim Slaughter,Center,Right,83,210,University of South Carolina,1951,31,1,89.0,no_current_team,28.0,,18.8,5.3,1.9,5.9,0.321,,,,1.9,5.9,0.321,0.321,1.5,2.4,0.603,,,5.3,0.9,,,,2.9,0,10.1,-0.1,not_listed,not_listed,BLB
Jose Slaughter,Shooting Guard,Right,77,205,University of Portland,1982,43,1,57.0,no_current_team,63.0,1.0,8.2,3.6,1.4,3.8,0.374,0.1,0.7,0.22,1.3,3.1,0.406,0.393,0.6,0.9,0.644,0.5,0.5,1.1,0.8,0.6,0.1,0.7,1.5,0,10.5,-0.1,not_listed,not_listed,IND
Tamar Slay,Shooting Guard,Right,80,215,Marshall University,2002,54,3,37.0,no_current_team,66.0,0.0,7.8,2.6,1.1,3.1,0.361,0.2,0.7,0.265,0.9,2.3,0.392,0.394,0.2,0.4,0.538,0.4,0.7,1.1,0.5,0.4,0.1,0.6,1.1,0,6.5,-0.3,6695046.0,2004,CHA
Donald Sloan,Shooting Guard and Point Guard,Right,75,205,Texas A&M University,not_drafted,not_drafted,10,29.0,Washington Wizards,218.0,66.0,17.2,5.5,2.1,5.0,0.409,0.4,1.4,0.31,1.6,3.6,0.449,0.454,0.9,1.2,0.754,0.2,1.8,2.1,3.0,0.4,0.0,1.1,0.9,0,11.9,4.0,1015421.0,2015,BRK
Jerry Sloan,Small Forward and Shooting Guard,Right,77,195,University of Evansville,1965,,11,75.0,no_current_team,755.0,,34.1,14.0,5.5,12.8,0.427,,,,5.5,12.8,0.427,0.427,3.1,4.3,0.722,2.1,4.8,7.4,2.5,2.2,0.2,,3.6,1,13.2,49.5,not_listed,not_listed,CHI
Uros Slokar,Center,Left,82,238,no_college,2005,58,1,34.0,no_current_team,20.0,0.0,3.6,1.9,0.7,1.3,0.538,0.1,0.1,0.5,0.7,1.2,0.542,0.558,0.5,0.7,0.692,0.4,0.4,0.7,0.1,0.1,0.1,0.5,0.6,0,13.9,0.1,8412718.0,2006,TOR
Tom Sluby,Shooting Guard,Right,76,200,University of Notre Dame,1984,41,1,55.0,no_current_team,31.0,0.0,4.9,2.4,1.0,1.9,0.517,0.0,0.1,0.0,1.0,1.8,0.536,0.517,0.4,0.7,0.619,0.2,0.2,0.4,0.5,0.1,0.0,0.4,0.6,0,12.2,0.2,not_listed,not_listed,DAL
Keith Smart,Point Guard,Right,73,175,Indiana University,1988,41,1,53.0,no_current_team,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0,-0.0,0.0,not_listed,not_listed,SAS
Marcus Smart,Shooting Guard and Point Guard,Right,76,220,Oklahoma State University,2014,6,3,23.0,Boston Celtics,207.0,72.0,28.4,9.3,3.0,8.5,0.358,1.2,4.1,0.291,1.8,4.4,0.42,0.428,2.0,2.6,0.762,1.0,2.7,3.8,3.7,1.5,0.3,1.6,2.7,0,11.5,9.0,3578880.0,2016,BOS
Belus Smawley,Shooting Guard,Right,73,195,Appalachian State University,not_drafted,not_drafted,11,99.0,no_current_team,129.0,,,13.3,5.2,15.4,0.341,,,,5.2,15.4,0.341,0.341,2.8,3.7,0.747,,,,1.6,,,,2.1,0,3.1,22.9,not_listed,not_listed,BLB
Jack Smiley,Forward/Guard,Right,75,190,University of Illinois at Urbana-Champaign,not_drafted,not_drafted,5,95.0,no_current_team,59.0,,,5.6,1.7,6.2,0.269,,,,1.7,6.2,0.269,0.269,2.3,3.4,0.677,,,,2.7,,,,3.3,0,,0.6,not_listed,not_listed,WAT
Adrian Smith,Shooting Guard,Right,73,180,University of Kentucky,1958,85,14,81.0,no_current_team,53.0,,12.9,5.1,1.6,3.7,0.446,0.0,0.2,0.182,1.6,3.5,0.462,0.451,1.7,1.9,0.893,0.3,0.6,0.9,0.8,,,0.6,1.7,1,12.2,33.2,not_listed,not_listed,ABA
Al Smith,Small Forward and Point Guard,Right,73,185,Bradley University,1971,180,10,70.0,no_current_team,337.0,,26.6,9.8,3.5,8.6,0.407,0.3,1.1,0.292,3.2,7.5,0.425,0.427,2.4,3.1,0.773,0.8,1.8,2.6,5.3,1.0,0.1,2.8,3.2,0,10.9,11.1,not_listed,not_listed,ABA
Bill Smith,Guard/Forward,Right,77,190,Saint Peter's College,1961,42,1,78.0,no_current_team,9.0,,9.2,2.6,0.9,3.7,0.242,,,,0.9,3.7,0.242,0.242,0.8,0.9,0.875,,,1.8,0.8,,,,0.7,0,5.7,-0.2,not_listed,not_listed,NYK
