player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Derrick Phelps,Point Guard,Right,76,181,University of North Carolina,not_drafted,not_drafted,1,45.0,no_current_team,3.0,0.0,1.7,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0,-17.3,0.0,not_listed,not_listed,SAC
Michael Phelps,Shooting Guard,Right,76,180,Alcorn State University,1985,144,3,56.0,no_current_team,132.0,24.0,10.4,3.6,1.5,3.6,0.416,0.0,0.2,0.091,1.5,3.4,0.432,0.418,0.6,0.9,0.639,0.3,0.7,1.1,1.0,0.5,0.0,0.7,1.1,0,8.8,0.3,70000.0,1985,LAC
Eddie Phillips,Small Forward,Right,79,225,University of Alabama,1982,21,1,56.0,no_current_team,48.0,0.0,8.7,3.2,1.2,2.9,0.406,0.0,0.0,0.0,1.2,2.8,0.412,0.406,0.8,1.2,0.678,0.6,1.0,1.6,0.6,0.3,0.2,1.0,1.2,0,7.5,0.1,not_listed,not_listed,NJN
Gary Phillips,Shooting Guard and Point Guard,Right,75,189,University of Houston,1961,9,5,78.0,no_current_team,348.0,,19.9,6.7,2.7,7.2,0.37,,,,2.7,7.2,0.37,0.37,1.3,2.1,0.629,,,2.6,1.9,,,,2.4,0,8.2,2.3,not_listed,not_listed,SFW
Gene Phillips,Shooting Guard,Right,76,175,Southern Methodist University,1971,119,4,69.0,no_current_team,31.0,,5.9,2.5,1.0,2.6,0.37,0.2,0.6,0.35,0.7,2.0,0.377,0.414,0.4,0.5,0.786,0.1,0.5,0.7,0.5,,,0.3,0.8,0,10.1,0.0,not_listed,not_listed,ABA
Bobby Phills,Shooting Guard,Right,77,210,Southern University and A&M College,1991,45,9,48.0,no_current_team,467.0,379.0,28.7,11.0,4.2,9.5,0.443,0.7,1.9,0.39,3.5,7.6,0.456,0.482,1.9,2.6,0.738,0.9,2.3,3.1,2.7,1.3,0.3,1.5,2.4,0,14.1,27.2,5220000.0,2001,CHH
Eric Piatkowski,Small Forward and Shooting Guard,Right,79,215,University of Nebraska,1994,15,14,47.0,no_current_team,789.0,250.0,18.5,7.5,2.6,6.0,0.434,1.1,2.7,0.399,1.5,3.2,0.464,0.526,1.2,1.5,0.839,0.6,1.5,2.2,1.0,0.5,0.1,0.8,1.5,0,14.0,31.0,1219590.0,2007,PHO
Walter Piatkowski,Power Forward,Right,80,220,Bowling Green State University,not_drafted,not_drafted,6,72.0,no_current_team,157.0,,20.1,9.3,3.9,9.6,0.409,0.2,0.8,0.288,3.7,8.8,0.421,0.422,1.2,1.6,0.772,1.6,2.3,3.9,0.6,,,1.1,2.6,0,12.0,1.8,not_listed,not_listed,ABA
Paul Pierce,Small Forward and Shooting Guard,Right,79,235,University of Kansas,1998,10,19,40.0,no_current_team,1343.0,1285.0,34.2,19.7,6.5,14.5,0.445,1.6,4.3,0.368,4.9,10.2,0.478,0.5,5.2,6.4,0.806,0.8,4.8,5.6,3.5,1.3,0.6,2.6,2.7,1,19.7,150.0,3500000.0,2016,LAC
Ricky Pierce,Point Guard and Shooting Guard,Right,76,205,Rice University,1982,18,20,58.0,no_current_team,969.0,269.0,24.4,14.9,5.6,11.3,0.493,0.3,0.9,0.322,5.3,10.3,0.509,0.507,3.5,4.0,0.875,0.9,1.5,2.4,1.9,0.8,0.2,1.5,2.3,1,17.7,72.2,510000.0,1999,MIL
