player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Darrell Harris,Forward,78.0,198,,Grambling,1991,3,85.0,11.4,6.7,1.1,49.6,20.0,76.2,49.7,,
Darrell Harris,Forward,77.0,196,,Long Beach State,1978,1,6.0,0.3,0.5,,50.0,,,,,
Darrion Harris,Guard,61.0,155,Whitfield School,Bradley,2014,2,18.0,0.5,0.1,0.2,42.9,100.0,50.0,50.0,7.9,0.0
Dash Harris,Guard,73.0,171,,Texas A&M,2012,4,124.0,4.1,2.4,3.1,32.0,26.7,53.0,37.5,,4.2
Dave Harris,Guard,,,,Saint Louis,1963,3,80.0,8.9,3.2,,42.0,,70.6,,,
David Harris,Center,73.0,208,,Texas A&M,1990,1,31.0,10.9,7.8,0.3,47.3,0.0,60.3,47.3,,
David Harris,Center,80.0,203,,East Carolina,1984,2,41.0,0.9,1.4,,37.8,,31.0,,,
Davin Harris,Guard,72.0,183,,Illinois,1993,1,26.0,1.6,0.6,0.7,45.7,22.2,72.7,48.6,,
Dean Harris,Forward,80.0,203,,Kansas State,1974,1,27.0,7.4,6.5,,43.1,,54.2,,,
DeAndre Harris,Guard,75.0,180,Tyler JC,North Texas and Nicholls State,2017,3,47.0,10.4,2.6,1.4,40.7,30.0,69.0,46.6,16.0,1.6
DeAndre Harris,Guard,,,,Iowa State,1997,1,25.0,1.9,0.6,1.2,33.3,25.0,68.8,36.3,,0.2
Demetrius Harris,Forward,79.0,230,Jacksonville,Milwaukee,2013,2,51.0,6.5,4.0,0.4,46.7,16.7,43.1,46.9,13.2,0.6
Dennis Harris,Forward,73.0,190,,LSU,2011,2,33.0,4.1,2.9,0.4,49.6,31.3,53.1,51.7,14.7,1.0
Dennis Harris,Guard,75.0,190,,Oklahoma City,1964,1,7.0,0.7,0.9,,66.7,,33.3,,,
Derrick Harris,Guard,74.0,188,,Youngstown State,2006,4,104.0,5.2,2.2,2.1,35.7,32.8,83.2,43.7,,1.6
Derrick Harris,Center,78.0,198,,Nevada,1988,1,15.0,6.8,3.6,0.3,54.5,,46.2,54.5,,
Devin Harris,Guard,75.0,185,,Wisconsin,2003,2,96.0,14.8,4.1,3.1,44.7,37.5,77.8,54.2,,17.6
Devin Harris,Guard,76.0,200,Jesuit,ETSU and Jacksonville,2017,3,68.0,6.7,4.5,1.5,45.7,29.3,67.7,47.4,14.8,3.3
Dezmon Harris,Guard,73.0,185,,Weber State,2008,2,62.0,10.9,2.0,2.3,46.5,42.8,79.9,54.5,,5.0
Dick Harris,,,,,Texas,1952,3,47.0,2.0,,,33.0,,54.7,,,
Dijuan Harris,Guard,69.0,175,,Charlotte,2010,3,96.0,6.8,2.7,4.9,42.2,36.7,70.1,47.9,,7.2
Dion Harris,Guard,75.0,190,,Michigan,2007,4,131.0,12.2,2.5,3.0,38.2,35.5,80.4,47.8,,8.8
Don Harris,,,,,Wisconsin,1985,1,,,,,,,,,,
Don Harris,Forward,78.0,198,,Furman,1978,4,41.0,1.4,1.2,,35.3,,71.4,,,
Donald Harris,Guard,,,,Texas-Arlington,1999,2,55.0,14.1,4.8,1.8,41.2,32.5,71.7,45.8,,3.1
Donnell Harris,Center,,,,Arizona,1998,3,68.0,4.1,3.9,0.3,50.0,,57.9,50.0,,4.1
Donnis Harris,,,,,Austin Peay,1979,1,2.0,1.0,0.0,0.0,50.0,,,,,
Dontay Harris,Forward,81.0,206,,Drake,2000,2,56.0,11.4,6.8,1.3,45.9,30.2,72.3,47.8,,4.1
Doug Harris,Center,79.0,201,,Weber State,1981,1,13.0,6.0,3.2,1.2,41.0,,70.0,,,
Doug Harris,Guard,73.0,185,,Dayton,1979,4,104.0,4.6,0.7,,48.7,,71.7,,,
Doug Harris,Guard,72.0,183,,San Diego,1995,3,83.0,14.6,3.4,3.5,46.4,38.8,70.4,56.3,,
Doug Harris,Guard,72.0,183,,Fresno State,1991,1,28.0,3.7,1.7,2.6,37.4,22.7,66.0,40.1,,
Drew Harris,Guard,72.0,183,,Seattle,2010,1,13.0,0.4,0.6,0.2,20.0,0.0,50.0,20.0,,
Dulaine Harris,Forward,78.0,198,,Arizona State,1977,2,39.0,4.3,1.7,,55.3,,58.8,,,
Dwayne Harris,Center,80.0,203,,Arkansas State,1984,1,28.0,7.0,3.4,0.4,43.6,,63.9,,,
Dwaynius Harris,Guard,61.0,178,,Alabama A&M,2001,2,49.0,7.0,3.6,4.4,37.5,22.8,55.7,39.7,,2.9
Dwight Harris,Guard,75.0,190,,Chattanooga,1986,2,53.0,5.2,1.2,0.6,48.2,,62.5,,,
E.J. Harris,Guard,75.0,190,,Sacramento State,2005,2,56.0,3.7,1.5,1.9,33.2,26.2,64.1,36.8,,0.5
E.J. Harris,Guard,72.0,183,,Washington State,2002,2,22.0,0.7,0.5,0.6,29.2,0.0,50.0,29.2,,-0.2
Ed Harris,Guard,74.0,188,,Tulane,1972,3,17.0,,,,,,,,,
Ed Harris,Guard,61.0,178,,Baylor,1966,2,44.0,3.6,1.4,,44.3,,66.0,,,
Eddie Harris,Guard,74.0,188,,Iona,1986,2,41.0,5.5,1.4,1.2,48.7,,85.1,,,
Eddie Harris,Guard,74.0,188,,Bradley,1982,1,26.0,2.4,0.6,0.3,44.6,,60.0,,,
Eddie Harris,,,,,West Texas A&M,1982,4,,,,,,,,,,
Eddy Harris,Guard,72.0,183,,San Francisco,2002,3,20.0,0.1,0.4,0.1,0.0,,50.0,0.0,,-0.2
Edwin Harris,Guard,72.0,183,,Grambling,1988,2,34.0,2.9,0.5,0.6,34.4,30.0,73.1,42.2,,
Elias Harris,Forward,79.0,240,Friedrich-Magnus-Schwerd-Gymnasium,Gonzaga,2013,4,135.0,13.8,7.3,1.3,51.7,35.6,72.3,54.7,24.3,20.1
Elston Harris,Guard,74.0,188,,Mercer,1986,4,115.0,5.2,1.8,,42.3,,75.1,,,
Eric Harris,Guard,,,,Minnesota,1998,4,132.0,8.2,2.2,3.3,43.9,35.1,76.5,49.5,,
Eric Harris,Guard,73.0,185,,Evansville,1982,4,99.0,6.6,1.6,,46.8,,73.3,,,
Erich Harris,Guard,73.0,185,,UMKC,1994,1,1.0,0.0,0.0,0.0,,,,,,
Erik Harris,Center,81.0,206,,Siena,2009,3,33.0,0.6,0.8,0.0,47.1,,50.0,47.1,,0.3
Erik Harris,Guard,73.0,185,,Navy,1991,4,111.0,11.2,1.7,4.3,44.5,39.3,75.6,51.3,,
Erion Harris,Guard,76.0,193,,SMU,1997,4,83.0,4.4,2.6,0.7,39.1,23.8,60.5,41.9,,
Eron Harris,Guard,75.0,195,Lawrence North,West Virginia and Michigan State,2017,4,126.0,11.8,2.8,1.6,43.2,40.2,80.7,52.9,17.2,9.9
Eugene Harris,Guard,74.0,188,,High Point,2010,4,121.0,11.7,2.4,2.2,39.7,36.4,79.3,51.5,,9.8
Eugene Harris,Guard,72.0,183,,Florida State,1978,3,81.0,9.0,2.5,,49.4,,74.4,,,
Eugene Harris,Forward,78.0,198,,Ole Miss,1977,2,52.0,13.0,8.0,1.7,44.7,,53.6,,,
Evan Harris,Forward,80.0,203,,Harvard,2009,4,95.0,8.0,4.6,0.9,48.4,33.3,72.3,48.5,,5.0
Fabyon Harris,Guard,61.0,178,Hyde Park Academy,Texas A&M,2014,2,62.0,9.2,2.2,1.5,44.6,39.3,80.8,53.4,15.5,5.3
Franco Harris,Guard,61.0,180,,Boise State,2005,2,65.0,6.8,1.3,1.0,41.1,38.2,81.0,56.7,,3.1
Frank Harris,Guard,74.0,188,,Stanford,1994,1,3.0,4.7,1.0,1.7,66.7,0.0,33.3,66.7,,
Frank Harris,Guard,75.0,190,,Davidson,1992,1,28.0,10.4,3.5,3.0,41.0,33.3,59.5,41.7,,
Frank Harris,Center,77.0,196,,Middle Tennessee,1967,1,5.0,2.8,1.2,,38.9,,,,,
Fred Harris,Guard,75.0,190,,Portland,1986,4,103.0,8.9,2.7,1.3,42.3,,65.7,,,
Fred Harris,Forward,75.0,190,,Jackson State,1984,2,26.0,1.4,0.4,,48.1,,,,,
Freddie Harris,Center,81.0,206,,Robert Morris,2008,3,67.0,3.4,2.6,0.6,55.1,,65.7,55.1,,2.4
Gabriel Harris,Guard,74.0,190,The Altamont School,Stanford,2013,4,86.0,2.1,1.1,0.6,33.3,29.4,71.2,37.4,7.5,1.0
Gary Harris,Guard,76.0,210,Hamilton Southeastern,Michigan State,2014,2,69.0,14.9,3.3,2.0,44.0,37.6,78.8,53.3,21.0,9.8
Gene Harris,Forward,75.0,190,,Penn State,1962,3,69.0,14.8,11.0,,44.5,,54.3,,,
Geno Harris,Guard,61.0,178,,Miami (OH),2007,1,6.0,1.3,0.2,0.2,40.0,0.0,50.0,40.0,,0.0
Gerald Harris,Guard,61.0,180,,Middle Tennessee,1990,4,101.0,8.0,2.7,4.6,45.4,37.7,,49.9,,
Gerald Harris,,,,,Chattanooga,1987,1,2.0,1.0,,0.5,,,66.7,,,
Gerald Harris,,,,,Austin Peay,1979,1,10.0,0.5,0.4,0.0,20.0,,33.3,,,
Glenn Harris,Center,80.0,203,,Southern,1988,1,13.0,1.4,1.6,0.0,41.7,,57.1,41.7,,
Gordy Harris,Center,73.0,208,,Washington,1967,3,75.0,14.1,6.8,,48.4,,67.2,,,
Greg Harris,Guard,72.0,183,,Jacksonville,1980,3,47.0,0.4,0.4,,26.9,,,,,
Greg Harris,Forward,78.0,198,,Montana State,1969,3,75.0,10.7,4.8,,43.7,,60.5,,,
Gregory Harris,Guard,,,,Mount St. Mary's,2000,4,114.0,15.4,5.4,4.6,41.2,33.5,78.2,48.3,,11.1
Hakeem Harris,Guard,73.0,190,Blair Academy,Seton Hall,2014,1,3.0,1.7,0.7,0.0,50.0,50.0,,62.5,12.7,0.1
Hank Harris,Guard,61.0,180,,Southeast Missouri State,2008,1,25.0,2.2,1.1,1.7,37.5,28.6,69.0,42.5,,0.2
Hank Harris,Guard,74.0,188,,North Carolina-Wilmington,1985,2,47.0,2.0,0.8,0.7,41.3,,71.4,,,
Harold Harris,,,,,James Madison,1988,2,15.0,,0.4,0.5,,,,,,
Henry Harris,Guard,73.0,185,,Belmont,2009,4,124.0,3.5,1.7,1.1,38.3,31.5,68.8,44.8,,2.9
Henry Harris,Guard,,,,Idaho,1975,2,50.0,14.7,3.5,,45.5,,64.9,,,
Henry Harris,Guard,75.0,190,,Auburn,1972,3,78.0,11.9,6.7,2.5,45.8,,76.2,,,
Herb Harris,Forward,79.0,201,,William & Mary,1985,4,91.0,5.1,3.7,0.6,53.1,,60.3,,,
Herman Harris,Guard,77.0,196,,Arizona,1977,4,93.0,12.5,3.8,,46.1,,65.9,,,
Hiram Harris,Forward,,,,Louisiana Tech,1985,3,42.0,,,,41.7,,53.6,,,
Hunter Harris,Forward,79.0,235,Volunteer State,ETSU,2014,2,65.0,8.6,5.4,0.5,51.1,18.5,62.3,51.7,16.8,4.3
Ivan Harris,Guard,73.0,185,,USC,1987,3,56.0,2.5,1.1,1.3,35.5,,71.4,,,
Ivan Harris,Forward,80.0,203,,Ohio State,2007,4,127.0,5.7,2.3,0.5,45.4,39.8,69.8,55.8,,6.5
J.C. Harris,Center,80.0,203,,Toledo,1992,3,88.0,8.5,5.0,0.4,47.7,,59.9,48.4,,
J.R. Harris,Guard,76.0,170,Southern University Laboratory School,UTSA,2017,2,38.0,10.3,2.3,1.3,34.2,32.1,81.6,43.6,10.8,0.3
Jabari Harris,Center,73.0,208,,UIC,2003,4,,,,,,,,,,
Jaivon Harris,Guard,77.0,196,,Ohio,2004,4,115.0,8.4,3.0,2.0,42.6,38.3,76.6,53.9,,7.2
Jalen Harris,Guard,61.0,150,Hendrickson,Army,2012,1,13.0,1.7,0.5,1.2,25.0,36.4,60.0,33.3,1.4,-0.2
Jalen Harris,Guard,74.0,156,Word of God Christian Academy,New Mexico,2017,1,31.0,4.5,1.8,2.3,43.9,25.9,74.5,47.2,9.8,1.1
Jalen Harris,Guard,76.0,190,Ducanville High School,Louisiana Tech,2017,1,27.0,10.9,3.1,1.6,44.7,31.9,88.3,51.1,17.7,2.3
Jamaal Harris,Guard,73.0,185,,Cleveland State,2002,4,116.0,11.2,3.1,1.9,39.0,35.6,70.4,46.7,,6.9
Jamal Harris,Forward,78.0,198,,South Alabama,2009,1,8.0,0.5,0.4,0.1,40.0,,0.0,40.0,,0.0
Jamar Harris,Forward,79.0,205,,Arkansas-Pine Bluff,2012,1,30.0,1.6,1.8,0.2,47.8,0.0,19.0,47.8,5.2,-0.1
Jamell Harris,Forward,81.0,201,Euclid,Eastern Michigan,2013,4,128.0,4.1,4.2,0.5,45.9,33.3,52.2,46.0,12.2,5.5
James Harris,Guard,72.0,183,,Austin Peay,2009,1,16.0,1.1,0.2,0.1,25.0,21.4,75.0,31.3,,-0.1
James Harris,Center,81.0,206,,Memphis,2000,3,72.0,1.9,1.4,0.0,44.3,33.3,54.4,44.8,,1.0
James Harris,Forward,79.0,201,,Temple,1989,1,4.0,,,,,,,,,
James Harris,Forward,77.0,196,,Texas-Arlington,1986,4,73.0,8.3,2.0,1.8,43.6,,60.8,,,
James Harris,Forward,79.0,201,,Howard,1981,1,18.0,0.6,0.8,,55.6,,14.3,,,
Jamie Harris,Guard,61.0,178,,Drexel,2010,3,93.0,8.4,2.2,2.7,39.0,32.9,77.2,44.0,,6.1
Jamill Harris,Guard,61.0,165,,Chicago State,2011,1,26.0,3.3,1.3,1.5,28.4,13.0,77.4,29.9,5.8,-0.5
Jason Harris,Forward,79.0,201,,Fordham,2001,4,111.0,11.0,2.9,2.4,36.7,35.2,73.3,49.5,,6.5
Jason Harris,Forward,,,,Portland,1995,2,57.0,1.5,1.8,0.4,41.2,,45.7,41.2,,
Jason Harris,Forward,76.0,193,,Sacramento State,2006,2,52.0,15.4,5.0,1.6,42.1,31.4,74.3,45.2,,5.1
Jay Harris,Guard,61.0,170,Charis Prep,Tennessee State,2015,4,119.0,6.1,1.9,1.4,37.4,34.2,67.8,45.3,10.2,2.1
Jay Harris,Guard,73.0,170,Oswego East,"Valparaiso, Wagner and UIC",2015,4,117.0,9.6,2.2,2.5,37.8,32.9,90.1,47.3,14.5,6.8
Jay Harris,Guard,72.0,183,,Delaware,1987,3,15.0,1.0,0.6,,15.4,,,,,
Jay Harris,,,,,Cornell,1960,1,20.0,14.8,6.9,1.1,31.9,,64.0,,,
Jean  Harris,Guard,74.0,185,,Brown,2012,2,44.0,5.2,1.2,0.6,41.1,38.3,83.3,53.6,,0.8
Jeff Harris,Forward,76.0,193,,Tennessee Tech,1983,4,90.0,4.0,2.7,,58.4,,38.9,,,
Jeff Harris,,,,,Lafayette,1982,1,9.0,0.4,0.3,,,,100.0,,,
Jeff Harris,Guard,61.0,150,,Holy Cross,2012,3,19.0,0.8,0.4,0.5,33.3,25.0,100.0,41.7,,0.0
Jeff Harris,Forward,77.0,196,,Saint Louis,1997,4,116.0,8.9,5.7,1.1,45.8,33.3,71.6,45.9,,
Jeff Harris,Center,80.0,203,,Davidson,1990,3,,,,,,,,,,
Jeff Harris,Guard,76.0,193,,Illinois State,1988,4,109.0,9.1,1.2,1.3,44.7,,84.1,,,
Jeremy Harris,Forward,78.0,198,,Jacksonville State,2007,1,10.0,2.0,1.0,0.0,41.2,40.0,50.0,47.1,,0.1
Jerome Harris,Guard,75.0,185,,Mississippi Valley State,2011,1,4.0,0.0,0.5,0.5,,,,,0.6,0.0
Jerry Harris,Forward,76.0,193,,Northwestern State,1985,4,90.0,5.6,2.5,,48.3,,72.9,,,
Jerry Harris,Forward,78.0,198,,Idaho State,1971,2,23.0,2.0,1.7,,32.3,,,,,
Jesse Harris,Forward,78.0,198,,Arkansas State,1980,2,48.0,4.8,2.6,0.3,45.0,,67.2,,,
Jim Harris,Guard,72.0,183,,Indiana,1971,2,48.0,15.1,4.4,,45.5,,76.5,,,
Jim Harris,Guard,72.0,183,,Seattle,1969,2,20.0,1.4,,,46.2,,84.2,,,
Jim Harris,Guard,,,,Gonzaga,1964,3,77.0,6.9,5.5,,39.3,,51.1,,,
Jim Harris,Forward,75.0,190,,Michigan State,1955,2,25.0,2.4,,,33.3,,75.0,,,
Jimmy Harris,Guard,72.0,183,,Loyola Marymount,1994,1,27.0,2.8,1.3,2.7,27.7,27.4,59.1,38.0,,
Jimmy Harris,Guard,61.0,178,,San Diego State,1972,2,54.0,14.8,3.3,,44.8,,72.9,,,
Joe Harris,Forward,78.0,198,,Central Arkansas,2012,1,15.0,3.1,1.6,0.3,45.2,37.5,0.0,56.0,11.9,0.2
Joe Harris,Forward,,,,Centenary (LA),1995,1,20.0,2.9,1.7,0.6,34.9,26.7,42.9,38.1,,
Joe Harris,Guard,77.0,196,,Army,1990,2,43.0,3.2,0.8,0.7,34.3,30.5,82.8,40.7,,
Joe Harris,Guard,76.0,193,,Butler,1987,1,15.0,0.9,0.2,0.2,27.3,28.6,,31.8,,
Joe Harris ,Guard,78.0,225,Chelan,Virginia,2014,4,135.0,12.6,3.8,1.9,44.5,40.7,72.2,54.8,19.3,17.8
John Harris,Forward,80.0,203,,New Orleans,1985,4,99.0,13.2,6.8,1.5,52.0,,74.3,,,
John Harris,Forward,81.0,206,,Northern Illinois,1979,4,106.0,11.7,6.9,,47.9,,60.6,,,
John Harris,Guard,75.0,190,,Long Beach State,1979,1,2.0,1.0,,0.5,100.0,,,,,
John Harris,Forward,77.0,196,,Michigan,1963,2,48.0,11.2,8.9,,36.2,,68.5,,,
John-Calvin Harris,Forward,74.0,188,,North Carolina Central,2008,1,18.0,0.8,0.7,0.1,16.7,0.0,100.0,16.7,,
Johnnie Harris,Forward,80.0,203,,New Mexico,2008,1,33.0,2.7,1.9,0.4,63.5,,41.7,63.5,,1.3
Johnny Harris,Guard,72.0,183,,Hardin-Simmons,1977,2,54.0,7.7,2.0,,35.2,,70.4,,,
Jon Harris,Guard,,,,Idaho,1998,2,33.0,2.9,2.0,0.7,46.5,31.3,66.7,49.4,,0.8
Jon Harris,Guard,61.0,180,,DePaul,1995,3,16.0,0.2,,0.2,,0.0,,,,
Jon Harris,Forward,79.0,201,,Marquette,2002,4,119.0,3.7,4.2,0.6,52.9,0.0,39.7,52.9,,5.4
Jon Harris,Forward,79.0,215,Twinsburg,Miami (OH) and Cleveland State,2014,4,119.0,7.5,3.9,1.1,45.8,37.1,73.1,56.8,16.6,8.5
Jontray Harris,Guard,76.0,180,John H. Reagan High School,Oral Roberts,2017,1,18.0,3.1,1.5,0.4,46.3,34.5,47.1,58.5,12.2,0.2
Jordan Harris,Forward,77.0,196,,Colgate,2000,2,57.0,10.8,5.9,1.7,48.4,30.9,65.5,50.2,,6.1
Jordan Harris,Forward,77.0,196,,UC-Irvine,2003,2,61.0,12.5,5.6,1.7,46.2,34.8,72.0,50.5,,6.6
Jordan Harris,Guard,74.0,200,,Bryant,2012,2,21.0,1.3,0.7,0.2,34.5,30.0,33.3,39.7,2.5,-0.2
Jordan Harris,Guard,76.0,185,Seminole County middle-High School,Georgia,2017,1,30.0,4.7,1.4,1.5,43.4,44.9,73.0,53.8,8.6,0.5
Jordon Harris,Guard,61.0,165,Lamar State College (JC),Louisiana-Monroe,2017,1,23.0,8.7,2.0,1.7,40.3,40.2,75.0,53.1,12.4,0.9
Joseph Harris,Forward,77.0,196,,Coastal Carolina,2009,4,134.0,10.8,8.6,1.4,56.1,25.0,60.3,56.2,,18.9
Jovan Harris,Guard,75.0,190,,Saint Mary's (CA) and San Francisco,2004,4,112.0,8.5,2.7,1.7,39.9,30.7,70.4,45.2,,3.2
Julian Harris,Center,80.0,203,,Arkansas-Pine Bluff,2005,1,23.0,3.6,2.2,0.3,41.8,0.0,62.8,41.8,,0.3
Julian Harris,Forward,77.0,220,Lake Ridge HS,Texas-Arlington,2017,3,71.0,1.9,1.4,0.2,43.2,36.4,56.4,46.6,8.3,1.0
Justin Harris,Forward,80.0,254,Paramus Catholic,Quinnipiac,2015,4,74.0,4.5,3.7,0.4,40.0,5.3,73.6,40.2,14.0,2.6
Kaelon Harris,Guard,76.0,225,Mundy's Mill High School,Citadel,2017,1,21.0,9.3,4.9,1.0,48.5,33.3,58.6,53.3,14.4,0.5
Kain Harris,Guard,76.0,210,St. Rita of Cascia HS,Tulane,2017,2,63.0,6.9,1.6,0.3,35.4,32.0,80.8,43.6,9.0,0.9
Kareen Harris,Guard,76.0,193,,Northeastern,2000,3,49.0,2.7,1.1,0.6,39.0,29.4,66.7,43.2,,0.3
Karl Harris,Guard,77.0,170,,La Salle,2016,1,25.0,2.6,1.4,0.3,32.4,28.6,46.2,40.5,5.5,-0.1
Keith Harris,Forward,79.0,201,,Tulane,1999,4,94.0,3.3,2.3,0.7,41.7,25.0,55.7,44.4,,1.9
Keith Harris,Forward,,,,Lamar,1991,2,8.0,,2.4,,,,,,,
Keith Harris,Forward,77.0,196,,Kansas,1988,2,60.0,4.1,3.0,0.8,42.7,,68.5,,,
Kelvene Harris,Guard,74.0,188,,North Texas,1991,2,47.0,3.0,0.7,0.9,45.3,22.2,77.5,46.2,,
Ken Harris,Forward,78.0,198,,Drake,1977,3,83.0,15.7,8.4,,51.7,,62.7,,,
Ken Harris,,,,,San Francisco,1972,2,12.0,1.8,0.9,,,,70.0,,,
Kendrick Harris,Guard,73.0,175,,Lamar,2011,2,59.0,10.5,2.4,2.9,39.9,31.5,68.4,45.2,11.7,3.1
Kenneth Harris,Forward,77.0,196,,Bethune-Cookman,1985,2,17.0,,,,,,,,,
Kenny Harris,Guard,73.0,185,,VCU,1994,2,57.0,13.2,2.8,6.2,41.0,39.2,73.8,53.8,,
Kenny Harris,Guard,73.0,185,,UNC,1991,2,59.0,1.6,0.6,0.4,37.1,30.0,64.3,43.8,,
Kenny Harris,Center,81.0,206,,Hofstra,2006,2,30.0,0.6,1.1,0.1,46.7,,50.0,46.7,,0.4
Kenny Harris,Center,73.0,208,,Valparaiso,2005,2,50.0,6.7,4.1,0.5,51.8,,65.2,51.8,,2.0
Kenny Harris,Forward,78.0,185,,Evansville,2012,2,63.0,9.8,5.2,1.5,42.4,28.8,71.9,44.8,17.0,4.8
Kerwin Harris,Guard,77.0,196,,Augusta State,1991,1,30.0,6.8,2.7,1.4,33.8,33.6,60.0,43.0,,
Kevin Harris,Guard,61.0,180,,Alabama State,2003,3,44.0,1.0,0.7,0.6,26.3,18.5,78.6,30.7,,0.0
Kevin Harris,Guard,75.0,190,,George Mason,2003,1,22.0,0.3,0.2,0.1,40.0,50.0,50.0,50.0,,0.1
Kevin Harris,Forward,78.0,198,,Boston University,1993,3,70.0,4.6,2.9,0.8,38.9,25.9,63.2,41.3,,
Kevin Harris,Guard,75.0,190,,Oregon State,1993,3,70.0,3.1,1.4,1.6,40.1,32.8,76.5,51.1,,
Kevin Harris,Guard,75.0,190,,Oregon State,1990,1,11.0,0.9,0.3,0.4,33.3,33.3,100.0,44.4,,
Kevin Harris,Center,81.0,206,,Montana,1988,1,8.0,0.2,0.0,0.0,50.0,,,50.0,,
Kevon Harris,Forward,78.0,215,DME Academy,Stephen F. Austin,2017,1,33.0,8.5,3.6,1.0,45.0,33.3,70.4,50.5,15.8,2.3
Konrad Harris,Forward,78.0,198,,Western Illinois,1989,1,2.0,,,,,,,,,
Kris Harris,Guard,75.0,190,,Jackson State and UIC,2010,3,52.0,2.1,1.0,0.5,34.1,22.2,40.5,36.6,,-0.1
Lamar Harris,Forward,79.0,201,,Colorado,2004,2,61.0,5.9,7.0,1.0,49.8,0.0,58.6,49.8,,4.3
Lamont Harris,Forward,77.0,196,,Saint Francis (PA),1987,2,40.0,18.8,8.3,0.7,53.1,,66.7,,,
Lamontray Harris,Forward,79.0,210,The Robinson School,Morehead State,2017,2,64.0,6.3,3.4,0.8,43.9,33.7,75.0,48.5,15.8,2.2
Lance Harris,Guard,77.0,196,,Kansas State,2007,4,119.0,8.6,2.3,1.7,42.5,35.1,65.7,51.2,,7.4
Lance Harris,Guard,74.0,188,,Wichita State,2008,2,23.0,1.7,0.6,0.3,28.3,29.4,100.0,39.1,,0.3
Landon Harris,Forward,77.0,215,Davie County,High Point,2013,2,29.0,0.9,0.9,0.1,60.0,16.7,50.0,62.5,15.5,0.4
Larry Harris,Forward,,,,Loyola (MD),1998,2,27.0,0.7,0.6,0.1,38.1,,66.7,38.1,,0.0
Larry Harris,,,,,Stanford,1980,1,15.0,1.7,0.6,0.1,46.4,,,,,
Larry Harris,Forward,78.0,198,,Pitt,1978,4,107.0,17.9,5.3,1.1,50.7,,77.8,,,
Larry Harris,Guard,73.0,185,,Colgate,1974,3,74.0,11.9,5.1,,43.0,,70.8,,,
Larry Harris,Forward,78.0,198,,West Virginia,1972,2,30.0,10.6,7.2,0.5,45.8,,54.5,,,
Larry Harris,Forward,76.0,193,,Arizona,1964,3,77.0,8.1,3.8,,40.2,,63.4,,,
Lasanna Harris,Guard,74.0,188,,Georgia State,2003,1,6.0,0.0,0.2,0.0,0.0,0.0,,0.0,,-0.1
Lee Harris,Guard,,,,Towson,1998,1,14.0,1.5,0.8,0.3,26.9,30.0,66.7,32.7,,-0.1
Lee Harris,Guard,61.0,178,,New Mexico State,1982,1,10.0,0.7,0.3,0.3,33.3,,60.0,,,
Lee Harris,Forward,74.0,188,,Nebraska,1972,1,26.0,3.0,2.6,,43.4,,23.8,,,
Lenwood Harris,Forward,77.0,196,,Winthrop,1988,2,51.0,9.5,4.2,1.5,59.9,,57.4,,,
Lester Harris,Forward,72.0,183,,Colorado,1949,1,3.0,,,,,,,,,
Lillard Harris,Guard,61.0,180,,Wichita State,1967,2,52.0,8.0,1.8,2.9,43.4,,72.8,,,
Lionel Harris,Guard,74.0,188,,Cincinnati,1973,2,52.0,8.1,2.8,,45.3,,71.4,,,
Lionel Harris,Guard,75.0,190,,Miami (FL),1971,1,13.0,16.2,4.2,,41.2,,73.7,,,
Lucious Harris,,,,,Long Beach State,1993,4,122.0,19.0,4.8,2.4,45.8,36.2,72.7,52.0,,
Lynard Harris,Center,78.0,198,,Arizona,1973,2,51.0,8.6,7.4,,48.6,,63.3,,,
M. Harris,,,,,Manhattan,1979,1,,,,,,,,,,
Malek Harris,Forward,80.0,215,Sandburg,Kansas State,2015,1,27.0,2.1,1.9,0.5,39.6,0.0,60.9,39.6,5.0,0.2
Manny Harris,Guard,77.0,196,,Michigan,2010,3,98.0,17.0,5.7,3.7,40.6,31.8,82.7,46.1,,13.3
Marcus Harris,Guard,72.0,168,MacArthur HS,San Diego and Sam Houston State,2016,2,57.0,4.8,1.5,0.5,35.1,28.8,71.1,44.2,8.0,1.3
Mark Harris,Guard,68.0,173,,Marquette,1996,3,31.0,0.4,0.4,0.3,23.1,0.0,83.3,23.1,,
Mark Harris,Forward,77.0,196,,Harvard,1981,3,78.0,9.3,4.3,1.0,50.8,,72.5,,,
Marshall Harris,Guard,73.0,180,William H. Taft,Citadel,2015,4,119.0,5.6,1.8,3.7,39.4,35.2,77.8,48.8,11.4,3.0
Martez Harris,Guard,75.0,195,,UT-Martin,2012,1,15.0,1.9,2.4,0.5,29.7,36.4,50.0,35.1,7.7,-0.1
Marvelle Harris,Forward,78.0,215,Heat Academy,Campbell,2014,4,112.0,5.8,5.5,0.7,49.4,20.0,54.4,49.4,14.6,4.8
Marvelle Harris,Guard,76.0,210,Eisenhower HS,Fresno State,2016,4,136.0,14.9,4.4,2.9,41.8,33.6,74.6,47.8,19.5,15.5
Matt Harris,Forward,,,,Murray State,1997,3,67.0,1.9,1.7,0.4,44.7,32.1,56.7,53.4,,
Matt Harris,Guard,73.0,210,Cathedral Prep,UMass-Lowell,2017,3,85.0,9.8,2.3,1.3,42.4,38.8,86.7,55.2,15.2,4.7
