player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
C.J. James,Forward,79.0,201,,Tulane,1980,1,27.0,8.6,3.1,,50.5,,60.9,,,
Cameron James,Guard,73.0,185,,Stephen F. Austin,2009,2,17.0,0.5,0.2,0.3,23.1,16.7,50.0,26.9,,-0.1
Casey James,Guard,76.0,195,,Penn,2011,1,2.0,0.0,0.0,0.0,,,,,0.0,0.0
Chad James,Forward,77.0,196,,Miami (OH),2007,1,4.0,0.8,0.5,0.0,33.3,0.0,50.0,33.3,,0.0
Charlie James,Forward,77.0,196,,San Francisco,1965,2,37.0,3.1,1.8,,48.5,,60.7,,,
Christian James,Guard,76.0,218,Bellaire HS,Oklahoma,2017,2,66.0,5.2,2.6,0.8,37.8,38.6,72.6,46.2,10.8,1.7
Chuck James,Guard,76.0,193,,Bowling Green State,1976,1,21.0,4.3,1.5,1.5,37.6,,60.0,,,
Clarence James,Forward,78.0,198,,Tulane,1981,3,79.0,7.1,3.4,0.4,51.8,,69.6,,,
Clark James,Forward,77.0,196,,Pepperdine,1995,2,57.0,7.4,4.2,1.0,54.3,47.1,71.8,55.7,,
Clark James,Forward,76.0,193,,Air Force,1991,1,29.0,5.2,2.1,0.7,47.5,0.0,76.1,47.5,,
Conway James,Guard,66.0,150,,Cal State Fullerton,2012,1,1.0,0.0,1.0,0.0,,,,,,0.0
Cordell James,Guard,73.0,175,McCallie Prep,Morehead State,2013,1,21.0,2.2,0.3,0.6,43.6,44.4,62.5,53.8,4.9,0.0
Courtney James,Forward,80.0,203,,Minnesota,1997,2,65.0,7.9,7.0,1.8,54.8,0.0,53.4,54.8,,8.2
Dale James,Guard,,,,Idaho,1961,2,51.0,10.6,2.3,,39.6,,82.6,,,
Damion James,Forward,79.0,201,,Texas,2010,4,142.0,13.5,9.3,1.1,47.9,36.4,64.0,51.4,,20.7
Damone James,Guard,74.0,188,,Canisius,1995,4,119.0,5.8,1.7,1.4,40.0,34.5,60.6,45.9,,
Daniel James,Forward,76.0,185,,Monmouth,2012,1,19.0,0.2,0.4,0.1,14.3,,33.3,14.3,-2.1,-0.2
Danny James,Guard,61.0,180,,Alabama-Birmingham,1988,1,29.0,3.0,0.9,1.1,50.0,50.0,72.2,56.8,,
Darius James,Guard,72.0,170,,Old Dominion,2011,4,138.0,7.0,2.3,3.3,36.7,33.1,69.2,44.2,,8.1
Deion James,Guard,73.0,185,,Tulsa and Milwaukee,2009,4,114.0,4.9,2.4,1.5,38.5,32.1,74.0,45.9,,3.7
Deion James,Forward,80.0,205,Empire HS,North Carolina A&T,2016,1,21.0,1.3,1.5,0.4,29.6,0.0,44.0,29.6,10.1,0.1
Delroy James,Forward,80.0,220,,Rhode Island,2011,4,123.0,11.9,5.7,1.8,44.6,27.7,69.9,48.3,,11.0
DeMarqus James,Guard,74.0,188,,Texas-Arlington,2006,4,20.0,0.5,0.2,0.2,28.6,16.7,33.3,32.1,,-0.1
Dezmond James,Guard,76.0,215,Ponderosa,Air Force,2016,2,39.0,2.3,1.3,0.7,30.7,16.7,61.1,33.7,5.0,-0.1
Dominic James,Guard,61.0,180,,Marquette,2009,4,129.0,13.6,3.4,4.9,40.8,29.1,62.0,46.3,,10.9
Don James,Forward,74.0,188,,Furman,1969,2,39.0,3.1,2.1,,41.5,,70.7,,,
Duane James,Forward,78.0,198,,Binghamton,2007,2,52.0,6.5,4.1,0.2,48.2,34.1,72.2,51.2,,3.6
Eddie James,Forward,75.0,190,,Southern Illinois,1974,3,65.0,4.9,2.6,,37.3,,68.8,,,
Edward James,,,,,Citadel,1981,1,16.0,0.9,0.8,0.2,40.0,,33.3,,,
Elgin James,Guard,75.0,190,,Louisiana-Monroe,1986,4,110.0,9.5,1.9,1.8,51.5,,72.2,,,
Ellis James,Guard,72.0,183,,Bethune-Cookman,1981,1,26.0,5.7,2.5,,51.8,,89.2,,,
Eric James,Forward,76.0,193,,Nicholls State,2004,2,52.0,5.8,3.0,0.5,37.8,32.8,73.5,41.6,,0.2
Eric James,Forward-Guard,77.0,205,Westerville Central HS,Duquesne,2017,3,85.0,5.7,3.4,0.9,43.2,26.0,61.7,47.9,14.1,2.6
Frank James,Forward,78.0,198,,UNLV,1985,2,67.0,9.9,3.1,3.3,48.9,,68.0,,,
Glen James,Guard,,,,Brooklyn,1985,3,83.0,6.9,2.0,,43.4,,77.4,,,
Greg James,Forward,76.0,193,,East Carolina,1993,1,11.0,1.2,0.4,0.0,25.0,20.0,66.7,27.5,,
Henry James,Forward,80.0,220,,Saint Mary's (CA),1988,2,49.0,19.1,6.9,0.6,53.5,55.6,82.3,56.1,,
Herman James,,,,,Grambling,1988,1,1.0,,,1.0,,,,,,
Ira James,Forward,76.0,193,,Brown,1984,4,76.0,14.2,5.5,1.0,52.8,,67.1,,,
Jack James,Guard,75.0,190,,South Florida,1974,1,25.0,13.2,5.0,,44.4,,77.6,,,
Jalen James,Guard,75.0,170,La Lumiere (IN),San Jose State,2017,4,90.0,6.2,3.0,2.3,35.9,30.0,73.8,41.9,8.1,0.9
Jamaal James,Guard,72.0,183,,Hampton,2003,4,79.0,0.9,0.8,0.9,33.8,21.1,64.5,36.9,,0.6
Jamaal James,Center,80.0,250,Brooklyn Colelge Academy,Southeastern Louisiana,2013,1,26.0,0.7,0.9,0.1,38.5,,66.7,38.5,0.9,0.1
Jayon James,Guard,78.0,225,,Iona,2011,1,12.0,0.5,0.8,0.5,22.2,0.0,40.0,22.2,-0.9,-0.1
Jayon James,Forward,78.0,225,Paterson Catholic,Louisiana-Monroe,2014,2,54.0,9.5,6.1,4.8,43.7,10.3,50.4,44.1,12.7,1.2
Jeff James,Forward,78.0,198,,Butler,2004,2,44.0,2.8,1.8,0.1,47.5,,74.2,47.5,,1.6
Jerome James,Center,84.0,300,,Florida A&M,1998,3,81.0,16.0,9.2,0.7,49.5,0.0,52.7,49.5,,9.3
Jim James,Forward,74.0,188,,New Hampshire,1974,1,4.0,0.5,0.2,,100.0,,,,,
Joe James,Forward,,,,Michigan,1982,3,53.0,2.1,1.6,0.4,41.1,,70.8,,,
Joe James,Forward,76.0,193,,Eastern Michigan,1984,1,20.0,3.9,1.7,1.1,50.0,,45.0,,,
Joel James,Forward,73.0,280,Dwyer HS,UNC,2016,4,135.0,2.2,2.3,0.1,45.2,,62.7,45.2,9.6,2.2
John James,Center,80.0,203,,Towson,1994,4,115.0,6.0,6.1,1.4,48.6,,61.6,48.6,,
John James,Guard,76.0,193,,Ball State,1983,1,19.0,1.0,1.6,,26.9,,35.7,,,
Johnnie James,Center,79.0,201,,SMU,1981,3,69.0,6.4,5.3,0.4,50.5,,56.0,,,
Johnny James,,,,,Louisiana-Monroe,1981,1,1.0,2.0,,,,,100.0,,,
Josh James,Forward,81.0,225,Andrean/Quakerdale Prep (IA),IUPUI,2017,3,84.0,2.3,2.2,0.2,50.7,,73.3,50.7,12.5,1.6
Josh James,Guard,74.0,190,Archbishop Stepanic HS,Monmouth,2017,4,111.0,5.3,3.1,1.9,39.1,26.1,57.7,41.8,8.2,3.6
Justin James,Forward,78.0,198,,Sacred Heart,2004,4,93.0,4.8,2.9,0.6,40.2,33.6,67.6,45.5,,2.1
Justin James,Guard,79.0,180,Oldsmar Christian HS,Wyoming,2017,2,68.0,11.2,3.7,1.5,45.2,39.5,71.8,51.1,18.1,4.4
Juwann James,Forward,78.0,198,,James Madison,2009,4,111.0,13.1,5.8,1.2,53.7,32.0,53.8,54.0,,8.3
K.J. James,Forward,78.0,220,Porter-Gaud School,High Point,2016,2,34.0,1.5,1.5,0.4,51.4,0.0,41.4,51.4,12.9,0.4
Karl James,Guard,76.0,193,,South Alabama,1991,2,53.0,9.6,2.7,3.9,46.0,36.1,66.7,51.3,,
Karl James,Guard,76.0,193,,UNLV,1988,1,34.0,12.6,1.9,3.6,44.8,36.9,79.7,51.1,,
Keith James,Guard,,,,UNLV,1989,2,,,,,,,,,,
Keith James,Guard,78.0,198,,South Carolina,1986,2,56.0,11.6,3.4,2.9,47.7,,68.4,,,
Ken James,Guard,75.0,190,,BYU,1967,3,47.0,5.8,2.0,,43.4,,72.8,,,
Kevin James,Guard,72.0,183,,UNLV,1997,2,58.0,2.2,1.8,3.5,29.3,26.7,60.6,33.8,,1.4
Kevin James,Guard,,,,Austin Peay,1983,3,53.0,0.9,0.4,0.4,40.5,,56.0,,,
Kevin James,Forward,,,,Syracuse,1978,4,80.0,,,,,,,,,
Kurt James,Forward,79.0,201,,Michigan State,1982,3,,,,,,,,,,
Kwame James,Center,80.0,203,,Evansville,2000,4,115.0,6.3,3.7,0.3,54.1,,60.7,54.1,,4.9
Kyle James,Guard,74.0,188,,Arkansas State,1989,2,56.0,2.0,0.6,1.2,41.9,33.3,57.8,46.8,,
Lacey James,Forward,81.0,220,,Rider and Northern Illinois,2016,1,12.0,1.0,1.1,0.0,28.6,,36.4,28.6,7.5,0.0
Lance James,Guard,61.0,180,,Cleveland State,2010,1,11.0,3.9,1.6,0.6,41.4,28.6,81.0,44.8,17.7,0.3
Lester James,Center,79.0,201,,St. Francis (NY),1992,2,58.0,13.4,8.5,1.5,62.2,33.8,73.0,64.5,,
Lex James,Forward,79.0,201,,St. Francis (NY),2006,1,16.0,2.6,2.2,0.1,46.3,,30.0,46.3,,0.4
Loren James,Guard,77.0,196,,Creighton,1964,2,49.0,8.3,5.2,,35.3,,47.7,,,
Loren James,,,,,Syracuse,1961,1,23.0,6.8,7.2,,32.4,,56.5,,,
Lyneal James,Forward,78.0,198,,Hardin-Simmons,1974,2,32.0,8.4,4.5,,52.5,,64.8,,,
Marcus James,Forward,79.0,195,,Sam Houston State,2012,2,60.0,7.2,5.7,0.7,46.6,22.2,57.8,47.5,13.6,3.2
Mark James,Guard,72.0,183,,Robert Morris,1977,1,26.0,7.0,1.4,,41.3,,64.0,,,
Markee James,Guard,72.0,183,,Ball State,1994,2,57.0,5.5,2.4,2.6,44.1,30.2,54.0,46.4,,
Matt James,Forward,79.0,201,,Radford,2004,2,37.0,2.4,2.3,0.2,42.2,0.0,58.8,42.2,,0.4
Michael James,Guard,69.0,175,,Florida International,2008,2,39.0,4.5,1.8,2.9,34.7,34.4,69.9,41.7,,0.8
Michael James,Center,80.0,203,,Murray State,1994,2,56.0,3.5,3.8,0.3,49.1,,60.0,49.1,,
Michael James,Guard,75.0,190,,South Alabama,1982,1,26.0,2.0,1.2,3.6,36.7,,70.0,,,
Mike James,Guard,74.0,188,,Duquesne,1998,4,111.0,12.7,3.0,3.1,44.4,32.9,72.6,48.3,,
Mike James,Guard,73.0,185,,Lamar,2012,2,56.0,15.1,2.8,1.9,44.1,33.9,80.3,49.4,21.8,6.0
Mike James,Guard,72.0,183,,Wichita State,1970,3,23.0,1.0,0.3,0.4,34.6,,,,,
Montel James,Forward,79.0,220,Bonnabel,Loyola (IL),2016,2,65.0,10.6,5.6,0.5,48.5,17.6,68.2,48.8,20.9,5.2
Nate James,Forward,78.0,195,,Duke,2000,4,135.0,8.3,3.7,1.1,47.3,33.5,73.3,54.1,,11.4
Ned James,Forward,79.0,201,,Portland State,1999,1,16.0,0.8,1.6,0.1,31.3,,75.0,31.3,,0.0
Norman James,,,,,Bradley,1971,1,3.0,0.0,1.0,0.7,0.0,,,,,
Phil James,,,,,USC,1987,1,,,,,,,,,,
Phil James,Guard,77.0,196,,Texas A&M,1984,1,15.0,0.8,0.8,0.5,25.0,,18.2,,,
Ponce James,Guard,74.0,188,,Charlotte,1996,2,57.0,6.9,3.3,2.9,42.9,31.1,82.5,45.0,,
Quinton James,Guard,77.0,196,,Texas A&M,1996,2,44.0,2.5,1.3,0.6,39.0,37.0,41.2,48.6,,
Ra'Shad James,Guard,73.0,183,,Iona,2012,1,29.0,3.1,1.6,0.3,52.2,30.8,70.0,55.1,20.0,1.0
Ralph James,Guard,77.0,196,,Harvard,1991,4,90.0,16.3,5.9,1.5,40.7,37.1,76.4,45.0,,
Rasheed James,Guard,73.0,180,Zachary,Jackson State,2014,1,8.0,0.0,0.0,0.0,,,,,-5.7,0.0
Ray James,Forward,,,,St. John's (NY),1982,3,28.0,1.5,1.0,,38.9,,56.5,,,
Ray James,Guard,72.0,183,,Drexel,1978,4,93.0,8.0,1.3,,47.3,,74.4,,,
Rob James,Guard,76.0,193,,St. John's (NY),1984,2,8.0,2.2,,1.0,37.5,,,,,
Robert James,Guard,75.0,190,,UT-Martin,2001,1,24.0,3.7,0.5,0.7,34.6,34.2,77.8,50.0,,0.3
Robert James,Guard,74.0,188,,Middle Tennessee,1994,1,3.0,0.0,0.0,0.0,,,,,,
Robert James,Guard,75.0,190,,Utah State,1993,1,13.0,1.8,0.8,0.2,35.3,0.0,63.2,35.3,,
Robert James,Forward,77.0,196,,St. Francis (NY),1970,1,15.0,1.9,2.5,,25.0,,53.3,,,
Robin James,Guard,67.0,170,,Rutgers,1995,4,67.0,4.1,,,39.1,35.8,70.1,51.3,,
Roderick James,Guard,74.0,188,,Tennessee State,2002,2,47.0,2.1,0.7,0.5,41.1,14.3,62.1,42.1,,0.0
Ron James,Forward,77.0,196,,Pacific,1975,2,50.0,9.7,5.0,,42.1,,57.4,,,
Ron James,Forward,78.0,198,,Morgan State,1995,1,27.0,4.6,2.4,1.0,40.3,7.1,60.5,40.7,,
S James,,,,,Georgia Southern,2001,1,,,,,,,,,,
Scottie James,Forward,79.0,226,Tarpon Springs HS,Bradley and Liberty,2016,1,30.0,3.2,2.6,0.2,39.2,25.7,69.4,44.9,14.3,0.6
Sean James,Forward,78.0,198,,Marist,1993,2,56.0,11.7,3.0,0.7,47.3,36.6,69.7,48.9,,
Shane James,Guard,73.0,185,,Loyola (MD),2007,4,114.0,7.1,3.5,3.0,44.1,35.5,71.1,48.3,,4.3
Shane James,Guard,61.0,180,,Jacksonville State,1997,2,51.0,3.5,1.5,1.4,35.7,26.8,71.3,39.6,,0.8
Shaun James,Forward,80.0,203,,Canisius,2008,2,39.0,3.1,3.6,0.3,47.1,,56.2,47.1,,1.0
Shawn James,Forward,73.0,208,,Northeastern and Duquesne,2008,3,83.0,11.8,7.5,1.1,56.0,38.9,74.6,59.3,,15.0
Sheridan James,Center,80.0,203,,Maryland-Eastern Shore,2000,2,53.0,3.2,3.8,0.3,52.2,0.0,53.3,52.2,,1.5
Sheridan James,Forward,74.0,188,,Boston University,1965,3,44.0,9.2,7.2,,38.2,,52.9,,,
Teddy James,Forward,78.0,198,,Loyola (IL),1980,2,48.0,4.8,3.0,0.5,44.1,,59.3,,,
Terence James,Forward,78.0,198,,Louisiana Tech,1997,2,18.0,1.3,1.2,0.1,42.3,0.0,50.0,42.3,,0.2
Tim James,Forward,79.0,212,,Miami (FL),1997,2,115.0,14.9,7.4,0.7,47.6,27.8,64.4,48.3,,16.0
Tim James,Guard,,,,Auburn,1983,2,9.0,,,,,,,,,
Tim James,Guard,72.0,183,,Georgia Southern,1980,2,53.0,7.2,2.2,,44.3,,70.2,,,
Tim James,Forward,77.0,196,,Ball State,1978,1,7.0,6.7,1.6,0.6,62.1,,84.6,,,
Tommy James,Guard,72.0,183,,Alcorn State,1986,3,76.0,4.2,1.2,1.8,41.9,,71.6,,,
Tommy James,Guard,72.0,183,,Idaho,1976,1,26.0,6.3,1.4,,40.7,,74.5,,,
Tre'von James,Guard,77.0,185,Mayo,Coastal Carolina,2013,1,6.0,0.8,1.8,0.0,25.0,,60.0,25.0,20.0,0.1
Trey James,Guard,69.0,168,Middletown,UConn,2013,1,2.0,0.0,0.0,0.5,,,,,21.6,0.0
Victor James,Forward,79.0,201,,Arkansas State,1977,4,60.0,,2.5,,,,,,,
Vincent James,Forward,79.0,201,,Appalachian State and North Carolina-Asheville,2008,3,76.0,8.4,3.5,1.2,45.3,28.1,68.1,47.8,,3.7
Walter James,Forward,76.0,193,,Drake,1988,2,52.0,9.7,4.6,1.9,44.6,41.9,76.8,48.7,,
Willie James,Forward,76.0,193,,Chicago State,1988,4,99.0,5.7,4.2,1.6,43.8,,61.3,,,
Willie James,Center,73.0,211,,Texas-Rio Grande Valley,1987,2,52.0,3.2,3.0,0.2,49.0,,50.0,,,
Willie James,Guard,74.0,188,,LIU-Brooklyn,1985,2,58.0,6.2,2.9,2.8,49.8,,76.1,,,
Wilson James,Forward,77.0,196,,Western Kentucky,1976,2,53.0,17.0,8.2,1.7,55.8,,64.2,,,
Xzaivier James,Guard,61.0,175,Greeley Central,Northern Colorado,2014,4,26.0,0.7,0.5,0.3,54.5,28.6,44.4,63.6,7.5,0.1
Zuri James,Guard,74.0,185,,Georgia Southern,2011,1,30.0,5.2,1.3,1.1,35.7,37.2,84.0,48.2,7.5,0.3
_ James,,,,,Florida A&M,1985,1,,,,,,,,,,
_ James,,,,,Bethune-Cookman,1983,1,,,,,,,,,,
_ James,,,,,Idaho,1965,1,,,,,,,,,,
_ James,,,,,Marshall,1948,1,,,,,,,,,,
Jay Jameson,Guard,73.0,185,,LIU-Brooklyn,1999,1,9.0,0.6,0.2,0.4,16.7,16.7,100.0,25.0,,0.0
Jay Jameson,Guard,72.0,183,,Temple,2002,1,12.0,0.2,0.6,0.2,12.5,0.0,50.0,12.5,,-0.1
Joe Jameson,,,,,Purdue,1966,3,,,,,,,,,,
Matt Jameson,Guard,73.0,185,,Miami (OH),2003,4,83.0,1.3,0.8,0.9,33.9,17.4,65.1,37.5,,0.8
Nathan Jameson,Guard,74.0,188,,North Carolina-Greensboro,2001,4,101.0,10.3,1.9,1.7,40.9,41.4,85.6,53.0,,7.6
Sonny Jameson,,,,,CCNY,1949,1,,,,,,,,,,
Terry Jameson,Guard,73.0,185,,Colorado,1971,3,,,,,,,,,,
_ Jameson,,,,,CCNY,1948,1,,,,,,,,,,
Bob Jamieson,Forward,77.0,196,,Duke,1963,2,30.0,1.7,1.8,,59.4,,50.0,,,
Paul Jamin,Forward,75.0,190,,Manhattan,1962,2,35.0,4.1,2.7,,35.6,,72.0,,,
Alonzo Jamison,Forward,78.0,198,,Kansas,1992,3,84.0,9.2,4.8,3.2,58.0,,56.4,,,
Antawn Jamison,Forward,81.0,222,,UNC,1997,2,104.0,19.0,9.9,0.9,57.7,29.6,61.7,58.0,,19.2
Cedric Jamison,,,,,Mississippi Valley State,1980,1,11.0,0.8,1.6,0.2,37.5,,75.0,,,
Eric Jamison,Guard,76.0,175,Greater Atlanta Christian School,Gardner-Webb,2017,1,21.0,2.8,1.3,0.3,46.0,33.3,44.4,55.0,14.7,0.4
George Jamison,,,,,Colgate,1973,1,12.0,0.5,0.6,,33.3,,100.0,,,
Glen Jamison,,,,,West Texas A&M,1985,1,27.0,5.0,3.0,0.4,57.7,,69.8,,,
Harold Jamison,,,,,Clemson,1999,4,129.0,9.5,7.3,1.0,60.9,,54.1,60.9,,17.2
Herb Jamison,Guard,75.0,190,,American,1976,1,25.0,9.5,3.4,,42.1,,76.5,,,
James Jamison,Forward,80.0,203,,Alabama State and Troy,1995,3,79.0,6.7,3.0,0.5,38.3,37.7,66.3,46.5,,
Jeff Jamison,Forward,75.0,190,,Hardin-Simmons,1975,3,75.0,7.5,4.2,,47.9,,68.1,,,
Jerell Jamison,Guard,77.0,196,,Charlotte,2007,2,48.0,2.1,2.6,0.6,45.7,38.5,52.2,48.8,,1.2
Justin Jamison,Forward,81.0,260,Strongville,Texas Tech,2015,1,9.0,2.7,2.0,0.2,42.1,50.0,66.7,47.4,16.9,0.2
Kendell Jamison,Guard,73.0,185,,South Carolina State,1981,1,4.0,0.5,0.0,,0.0,,50.0,,,
Phil Jamison,Guard,73.0,185,,St. Peter's,1984,4,108.0,6.8,3.5,3.5,47.1,,66.1,,,
Roger Jamison,,,,,UNC,1972,1,5.0,0.8,,0.2,25.0,,,,,
Ryan Jamison,Center,73.0,211,,University of California,1995,4,110.0,4.5,3.5,1.0,46.7,,54.0,46.7,,
Shawn Jamison,Center,80.0,203,,UTSA,1992,1,28.0,10.4,6.3,0.6,60.7,,46.5,60.7,,
Shawn Jamison,Forward,80.0,203,,San Diego State,1990,1,31.0,16.8,6.9,0.8,56.2,0.0,49.1,56.2,,
T.C. Jamison,,,,,Louisiana-Lafayette,1976,1,,,,,,,,,,
T.C. Jamison,Forward,77.0,196,,Murray State,1974,2,45.0,2.8,3.2,0.3,47.5,,55.0,,,
Tony Jamison,Guard,75.0,190,,Eastern Michigan,1978,1,18.0,9.8,2.2,1.2,41.8,,58.1,,,
Tony Jamison,Guard,76.0,193,,Kent State,1976,2,51.0,9.0,3.2,2.3,44.6,,69.9,,,
_ Jamison,Forward,74.0,188,,Tulane,1949,1,21.0,1.2,,,28.6,,40.0,,,
_ Jamison,Forward,,,,Tulane,1948,1,,,,,,,,,,
Robert Jammer,Center,81.0,206,,Milwaukee,1977,2,53.0,8.6,6.1,,49.5,,48.6,,,
Robert Jammer,Center,80.0,203,,Texas-Arlington,1974,1,25.0,5.1,4.0,,36.6,,45.7,,,
Hunter Janacek,Guard,76.0,190,Scarborough High School,Lafayette,2017,1,30.0,5.9,1.9,0.8,34.6,33.9,90.3,47.8,10.3,0.6
Mark Janaskie,Guard,61.0,178,,Bucknell,1985,3,30.0,,,,,,,,,
Tom Jancaitis,Center,77.0,196,,William & Mary,1969,1,18.0,8.4,3.7,,36.7,,75.0,,,
Al Jancsi,Guard,61.0,178,,San Jose State,1964,2,46.0,5.5,2.6,,45.3,,74.2,,,
Mike Janczewski,Forward,79.0,201,,Harvard,1970,2,48.0,8.8,4.6,,41.3,,68.6,,,
Ed Janeczak,Guard,72.0,183,,Seton Hall,1977,1,11.0,0.7,0.5,0.3,80.0,,,,,
Jason Janego,Guard,73.0,185,,Bucknell,1994,3,24.0,1.2,0.5,,31.3,22.2,,37.5,,
K.C. Janer,Forward,77.0,196,,Central Michigan,1979,3,81.0,8.4,3.9,,45.9,,68.8,,,
Ryan Janer,Guard,72.0,183,,Detroit,2009,1,18.0,2.8,0.3,0.3,43.9,40.7,100.0,57.3,,0.4
Nate Janes,Forward,79.0,201,,Southern Utah,2006,2,58.0,7.1,3.3,1.2,53.9,44.4,70.2,54.6,,2.4
Rand Janes,Forward,74.0,188,,Southern Utah,2006,4,112.0,5.8,2.4,2.0,42.9,39.4,74.7,54.6,,3.5
Blagoj Janev,Center,80.0,203,,New Hampshire,2007,4,108.0,12.4,4.4,1.1,42.9,37.9,73.8,51.8,,8.4
Brian Jang,Guard,66.0,168,,San Jose State,1993,1,13.0,0.8,0.2,0.3,23.1,33.3,30.0,26.9,,
Norbert Janicek,Forward,73.0,240,Canarias Basketball Academy,Utah State,2017,1,32.0,6.8,3.8,0.7,58.5,33.3,49.0,58.8,11.4,1.1
bernie Janicki,,,,,Duke,1954,1,27.0,13.5,6.5,,36.4,,68.9,,,
Bernie Janicki,,,,,Duke,1953,2,56.0,15.8,13.4,,37.9,,66.1,,,
Marius Janisius,,,,,Marist,2001,1,15.0,7.9,5.5,0.7,52.7,,21.4,52.7,,1.1
Jelani Janisse,Guard,75.0,190,,Kansas,1999,2,39.0,0.6,0.7,0.2,69.2,100.0,60.0,84.6,,0.6
Krzysztof Janiszewski,Center,73.0,211,,Georgia Southern,2010,4,83.0,1.4,1.1,0.1,42.6,0.0,33.3,42.6,,-0.2
Billy Jankans,Forward,77.0,196,,Long Beach State,1970,1,27.0,12.8,6.9,,50.5,,62.2,,,
Arv Jankauskas,,,,,Detroit,1969,1,8.0,1.0,0.5,,16.7,,57.1,,,
Pat Jankiewicz,,,,,Marquette,1948,1,16.0,0.6,,,,,33.3,,,
Kosta Jankovic,Forward,79.0,200,Renaissance Academy,Kennesaw State,2017,2,23.0,1.9,1.3,0.4,39.1,33.3,50.0,43.5,6.2,0.0
Stefan Jankovic,Forward,73.0,235,Huntington Prep (WV),Missouri and Hawaii,2014,2,85.0,10.1,4.5,0.8,50.7,36.0,75.4,56.4,24.7,8.3
Tim Jankovich,Guard,72.0,183,,Kansas State,1982,3,90.0,7.6,1.2,3.2,50.7,,82.7,,,
Tim Jankovich,Guard,73.0,185,,Washington State,1978,1,16.0,4.6,0.9,1.8,48.4,,59.1,,,
Syl Jankowski,Guard,73.0,185,,Detroit,1966,2,21.0,2.0,0.9,,39.1,,,,,
Syl Jankowski,,,,,Michigan,1961,1,3.0,0.7,,,,,100.0,,,
Marcus Jankus,Guard,61.0,178,,Northern Illinois,2001,2,48.0,1.7,0.9,1.2,29.9,28.0,72.7,37.1,,0.1
George Janky,Forward,80.0,203,,Dayton,1970,3,82.0,11.1,8.3,,51.5,,64.5,,,
Eric Jann,Forward,75.0,190,,Gettysburg,1971,1,20.0,2.2,2.8,,50.0,,66.7,,,
Matt Janning,Guard,76.0,193,,Northeastern,2010,4,128.0,14.3,4.2,2.8,42.0,34.6,75.8,49.3,,13.6
Ricky Jannott,Guard,72.0,183,,Xavier,1960,2,28.0,4.0,1.6,,40.2,,57.6,,,
Howie Janotta,Guard,74.0,188,,Seton Hall,1949,2,,,,,,,,,,
Jerry Janovetz,Forward,,,,Kansas State,1965,1,12.0,2.2,2.2,,36.8,,85.7,,,
Chris Janrzen,,,,,Boston College,1979,1,9.0,0.2,,0.2,,,100.0,,,
Steve Jansa,Center,79.0,201,,Creighton,1969,3,75.0,5.7,4.3,,39.5,,51.2,,,
Bryon Jansen,Forward,78.0,198,,Georgetown,2009,2,15.0,0.5,0.1,0.0,25.0,100.0,100.0,37.5,,0.1
David Jansen,,,,,Southern Illinois,1983,1,,,,,,,,,,
Jim Jansen,Forward,78.0,198,,Boise State,1979,2,13.0,1.0,0.6,,38.5,,60.0,,,
Josh Jansen,Guard,,,,Western Michigan,1998,1,17.0,0.8,0.1,0.1,45.5,33.3,100.0,54.5,,0.1
Paul Jansen,Forward,77.0,196,,Saint Louis,1987,3,79.0,1.8,1.1,0.5,41.5,,56.8,,,
Ryan Jansen,Guard,,,,Central Michigan,1998,4,101.0,6.5,1.8,2.8,38.8,37.0,80.3,50.3,,
Tim Jansen,Forward,79.0,201,,Siena,1977,1,18.0,1.9,1.5,0.1,37.1,,72.7,,,
Jack Jansky,,,,,Marquette,1955,3,37.0,2.5,1.6,,35.9,,51.9,,,
Dale Janssen,,,,,Illinois State,1971,1,,,,,,,,,,
Jonothan Janssen,Forward,81.0,215,,Cleveland State,2016,1,11.0,0.8,1.0,0.0,28.6,20.0,100.0,35.7,17.6,0.1
Bernard Jansson,,,,,Columbia,1951,1,9.0,0.3,1.3,,12.5,,100.0,,,
Dave Jansson,Forward,77.0,196,,MIT,1968,1,25.0,23.6,13.5,,49.1,,70.0,,,
Kamil Janton,Center,73.0,230,,Eastern Michigan,2012,4,70.0,1.7,1.7,0.0,48.6,,38.8,48.6,,0.4
Don Jantonio,Guard,74.0,188,,Ohio State,1997,3,66.0,1.8,1.2,0.9,35.8,35.2,59.0,44.5,,
Jay January,Guard,74.0,188,,Mercer,2004,3,85.0,5.4,2.2,1.6,35.0,29.9,68.2,41.3,,0.2
Marius Janulis,Guard,,,,Syracuse,1998,4,114.0,7.8,2.8,1.6,41.4,39.9,81.2,55.0,,
Rich Janulis,Guard,73.0,185,,Rider,1970,2,48.0,5.0,2.3,,45.8,,69.4,,,
Bruce Janus,Forward,76.0,193,,Northern Illinois,1970,2,20.0,2.5,2.1,,33.3,,54.2,,,
Tomas Janusauskas,Center,84.0,213,,Austin Peay,2008,4,80.0,0.9,1.0,0.1,39.0,,46.6,39.0,,0.6
Stan Januska,Guard,78.0,198,,Morehead State and North Florida,2010,4,101.0,7.6,3.2,1.6,36.2,31.6,66.3,44.1,,
Sam Japhet-Mathias,Center,73.0,280,Vermont Academy,Wake Forest,2017,1,17.0,0.7,0.9,0.1,50.0,,100.0,50.0,3.6,0.0
