player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Art Pollard,,,,,Oklahoma,1988,1,18.0,2.6,0.7,0.2,43.9,27.8,50.0,50.0,,
Art Pollard,,,,,Illinois State,1985,1,,,,,,,,,,
Bryan Pollard,Forward,76.0,193,,Washington State,1984,3,67.0,6.7,2.8,0.6,48.9,,66.2,,,
Carl Pollard,Center,86.0,218,,USC,1987,1,17.0,1.2,1.6,,55.6,,47.6,55.6,,
Carlos Pollard,Center,87.0,221,,Southern Utah,1990,1,26.0,1.5,2.9,0.4,53.8,,70.6,53.8,,
Craig Pollard,Center,,,,Southern,1987,3,60.0,10.4,4.7,,50.2,,60.9,,,
Craig Pollard,Forward,78.0,198,,Southeastern Louisiana,1983,1,17.0,2.5,1.5,0.2,44.4,,52.6,,,
Demetrius Pollard,Guard,74.0,192,Cape Henry Collegiate,Northeastern and Charleston Southern,2016,4,107.0,6.6,1.6,1.4,36.5,32.5,68.8,46.7,10.8,3.0
Derrick Pollard,Guard,73.0,185,,Louisiana-Monroe,1988,2,56.0,9.5,1.4,1.8,43.1,37.6,73.8,51.3,,
Devonta Pollard,Forward,80.0,215,Kemper County,Alabama and Houston,2016,3,100.0,9.5,5.0,1.1,45.0,15.8,71.9,45.2,17.5,7.8
Ernest Pollard,Guard,78.0,198,,Temple,1990,3,59.0,3.3,2.5,,43.0,,66.3,43.0,,
Horris Pollard,Center,81.0,206,,Northeastern Illinois,1997,2,43.0,1.3,1.4,0.0,36.8,0.0,57.1,36.8,,1.0
Jeff Pollard,Forward,81.0,240,Impact Basketball Academy,Washington State,2017,1,24.0,1.8,1.8,0.2,47.2,,62.5,47.2,9.5,0.2
Jerry Pollard,Guard,73.0,185,,Northeastern,1980,2,36.0,1.8,0.4,0.3,37.7,,64.5,,,
Jim Pollard,,,,,Stanford,1942,1,23.0,10.5,,,,,72.9,,,
JIm Pollard,,,,,Arizona State,1981,1,13.0,2.6,0.8,0.5,64.0,,100.0,,,
Josh Pollard,Guard,76.0,200,Orem,Kansas,2015,1,7.0,0.3,0.3,0.1,25.0,,,25.0,3.2,0.0
Kendall Pollard,Forward,78.0,210,Simeon Career Academy,Dayton,2017,4,125.0,9.4,4.0,1.0,52.8,25.0,57.1,53.6,17.2,8.9
Lawrence Pollard,Guard,77.0,196,,West Virginia,1995,4,83.0,4.5,1.6,1.0,38.3,28.8,69.3,44.5,,
Marcus Pollard,Forward,77.0,196,,Bradley,1994,2,58.0,7.3,5.0,1.0,49.7,16.7,56.4,49.8,,
Mark Pollard,Center,73.0,211,,San Diego State,1991,2,26.0,0.6,0.7,0.1,46.2,,,,,
Matt Pollard,Center,84.0,260,Shooting for Greatness Academy,San Jose State,2015,2,33.0,1.2,1.8,0.1,42.9,,18.2,42.9,5.4,0.0
Mike Pollard,Forward,77.0,196,,Fairleigh Dickinson,1994,3,83.0,8.9,4.8,0.8,44.7,32.1,55.6,50.4,,
Nate Pollard,Center,85.0,220,Impact Academy,Rice,2016,2,28.0,0.6,1.0,0.1,40.0,,45.5,40.0,-0.4,-0.1
Pearl Pollard,,,,,Utah,1959,3,80.0,10.5,7.9,,40.3,,64.7,,,
Scot Pollard,Center,73.0,265,,Kansas,1997,4,128.0,9.4,6.6,0.5,54.9,100.0,66.9,55.0,,
Tim Pollard,Guard,75.0,190,,Mississippi Valley State,1989,2,56.0,18.5,3.3,0.9,39.0,41.6,73.8,53.4,,
Timothy Pollard,Center,80.0,203,,Alcorn State,1984,2,,,,,,,,,,
Xavier Pollard,Guard,76.0,200,Winchendon Prep/Suffield Academy,Maine and Kent State,2016,4,102.0,9.7,3.5,3.0,45.0,24.7,63.8,47.8,15.9,4.7
Tommy Polley,Forward,77.0,196,,Florida State,1997,1,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0
Eric Pollitz,Guard,77.0,196,,Miami (OH),2009,4,102.0,4.0,2.3,1.4,45.1,40.0,69.7,50.1,,3.9
Ken Pollitz,Forward,77.0,196,,Valparaiso,1979,2,49.0,8.7,4.7,,42.6,,79.3,,,
Ken Pollitz,,,,,Missouri,1976,2,,,,,,,,,,
Tim Pollitz,Forward,77.0,196,,Miami (OH),2008,4,112.0,12.6,5.3,2.1,56.3,37.5,62.4,56.8,,13.9
Jim Pollman,Forward,77.0,196,,Armstrong,1987,1,28.0,8.7,3.7,0.9,37.8,36.3,65.4,49.3,,
Ross Pollnow,,,,,Wisconsin,1972,1,,,,,,,,,,
Russ Pollnow,,,,,Wisconsin,1973,1,3.0,,0.3,,,,,,,
Bill Pollock,Center,,,,Penn State,1987,3,,,,,,,,,,
Doug Pollock,Center,80.0,203,,Butler,1978,2,25.0,1.5,0.9,0.4,55.6,,,,,
Hanif Pollock,Guard,74.0,188,,Robert Morris,2004,2,3.0,0.7,0.7,0.0,50.0,,,50.0,,0.0
J.D. Pollock,Guard,77.0,196,,Kennesaw State,2009,2,37.0,5.0,1.8,2.4,38.6,28.7,72.1,46.1,,
Les Pollock,,,,,North Texas,1962,2,43.0,2.6,1.4,,30.4,,61.5,,,
_ Pollock,,,,,Davidson,1983,1,,,,,,,,,,
Thomas Pollom,Forward,,,,Purdue,1951,1,8.0,1.1,,,13.6,,75.0,,,
Kent Pollpeter,Forward,77.0,196,,Northern Iowa,1991,4,34.0,1.6,0.4,,43.5,39.3,,55.4,,
Terry Pollreisz,Forward,74.0,188,,Portland,1969,2,49.0,5.8,3.2,,38.7,,58.7,,,
Terry Pollriesz,Forward,74.0,188,,Portland,1968,1,24.0,2.2,1.9,,41.7,,56.0,,,
Reggie Polnitz,Guard,,,,Miami (FL),1989,2,21.0,1.4,0.4,0.7,,,60.0,,,
Terry Polnitz,Guard,74.0,188,,Richmond,1982,1,16.0,2.1,0.4,0.5,48.3,,66.7,,,
Pete Polo,Forward,77.0,196,,Marshall,1976,3,65.0,4.5,2.3,,52.4,,53.5,,,
John Polonowski,Forward,81.0,206,,Marquette,2000,4,92.0,2.2,1.3,0.2,40.8,25.0,60.5,41.7,,1.7
Steve Polonowski,Forward,81.0,206,,Michigan State,1997,4,84.0,2.0,1.6,0.4,41.1,19.2,,42.7,,
Dennis Polosky,Guard,61.0,178,,Santa Clara,1968,2,22.0,1.9,0.9,,31.6,,56.7,,,
Ray Polovina,Center,79.0,201,,Wagner,1985,1,9.0,1.2,1.4,0.2,33.3,,62.5,,,
Jarrod Polson,Guard,74.0,182,West Jessamine,Kentucky,2014,4,94.0,1.5,0.9,0.6,42.5,31.3,67.4,49.1,7.3,1.4
_ Polvino,,,,,Navy,1992,1,,,,,,,,,,
Brendon Polyblank,Forward,77.0,196,,Northern Arizona and Texas State,2001,3,59.0,8.0,3.0,1.2,46.5,41.6,80.5,52.4,,4.2
Eniel Polynice,Guard,77.0,220,,Ole Miss and Seton Hall,2010,4,133.0,6.8,3.6,2.9,41.4,24.3,57.5,43.9,,6.5
Olden Polynice,,,,,Virginia,1986,3,95.0,12.1,7.0,0.5,57.8,,61.2,,,
Mike Polysius,Center,84.0,213,,Iona,1972,1,9.0,1.3,0.9,,40.0,,44.4,,,
Lou Poma,Forward,,,,Kansas State,1965,3,45.0,2.8,2.1,,33.8,,64.8,,,
Bob Pomanski,,,,,Wyoming,1972,1,5.0,1.2,0.6,,66.7,,33.3,,,
Gyno Pomare,Center,79.0,201,,San Diego,2008,4,130.0,13.3,6.6,0.7,55.9,0.0,71.3,55.9,,18.5
Doug Pomatto,,,,,Bradley,1974,3,23.0,1.0,0.7,0.6,41.2,,81.8,,,
Nate Pomeday,Guard,74.0,188,,Northwestern,1999,4,76.0,3.6,1.2,1.5,32.2,32.5,,45.3,,1.0
Sandy Pomerantz,Forward,,,,Cincinnati,1961,2,28.0,3.9,2.0,,51.2,,60.5,,,
Ben Pomeroy,Forward,78.0,198,,William & Mary,1967,3,74.0,14.7,12.0,,43.5,,65.3,,,
Bob Pomeroy,Forward,78.0,198,,Maine,1985,1,22.0,2.5,1.8,0.1,43.6,,66.7,,,
Mike Pomeroy,Center,73.0,208,,Weber State,1991,2,46.0,2.2,2.2,0.6,38.1,,62.5,38.1,,
Mike Pomeroy,Center,73.0,211,,Creighton,1988,2,37.0,2.6,2.6,0.8,42.6,,28.1,42.6,,
George Pomey,Guard,76.0,193,,Michigan,1965,3,76.0,5.2,2.7,,44.3,,60.7,,,
L.A. Pomlee,Forward,80.0,203,,Iowa State,2010,1,8.0,0.9,1.1,0.1,60.0,,20.0,60.0,11.4,0.1
Tavian Pomlee,Guard,77.0,205,Central,South Dakota,2014,1,24.0,3.4,1.9,0.3,40.8,29.5,83.3,50.0,14.3,0.5
Gary Pommerenck,,,,,Marshall,1970,2,21.0,0.8,1.3,,,,80.0,,,
Frank Pommersheim,Guard,72.0,183,,Colgate,1965,1,21.0,2.9,0.8,,46.3,,73.3,,,
x Pommersheim,,,,,Colgate,1963,1,,,,,,,,,,
_ Pommersheim,,,,,Colgate,1964,1,,,,,,,,,,
Brad Pompey,Guard,73.0,185,,IPFW,2006,1,28.0,8.7,3.6,2.4,36.9,33.9,87.2,46.4,,1.1
Marlon Pompey,Forward,80.0,203,,Texas A&M,2007,4,101.0,4.1,2.7,0.9,52.3,,58.4,52.3,,6.7
Tim Pompey,Guard,74.0,188,,Sacramento State,1996,1,20.0,3.6,1.0,0.5,30.9,27.3,80.0,40.1,,-0.1
Paul Pomplun,Center,79.0,201,,DePaul,1970,3,,,,,,,,,,
John Pompret,,,,,UMass,1959,1,2.0,,0.5,,,,,,,
Dave Ponce,Guard,61.0,178,,Portland,1981,1,18.0,1.4,0.5,0.4,40.7,,42.9,,,
David Ponce,Guard,61.0,178,,Nebraska,1984,2,62.0,8.1,1.5,3.6,46.7,,83.1,,,
John Ponchak,Forward,74.0,188,,Muhlenburg,1963,2,43.0,6.6,3.6,,38.2,,59.6,,,
_ Ponchak,,,,,Muhlenberg,1962,1,22.0,11.0,4.8,,48.4,,73.8,,,
Albert Pond,Guard,72.0,183,,Yale,1960,1,23.0,6.0,3.0,,37.0,,58.1,,,
Casey Pond,Guard,73.0,185,,Florida Gulf Coast,2008,1,11.0,1.4,0.5,0.5,35.7,28.6,75.0,42.9,,
Dale Pond,Forward,76.0,193,,Hardin-Simmons,1978,2,44.0,2.6,1.2,,41.8,,57.1,,,
Nick Pond,,,,,North Carolina State,1957,3,67.0,4.1,3.9,,38.1,,57.7,,,
Brian Ponder,Guard,75.0,190,,IUPUI,1999,1,26.0,4.5,1.4,0.7,36.3,37.0,64.3,43.8,,0.3
Colton Ponder,Forward,77.0,215,Calvary Baptist Academy,Louisiana-Monroe,2014,2,2.0,0.0,0.5,0.0,0.0,,,0.0,0.0,0.0
Craig Ponder,Guard,73.0,185,Bluefield,North Carolina-Wilmington,2015,4,130.0,8.9,2.6,2.0,40.7,38.0,68.7,47.0,12.8,6.1
James Ponder,Guard,73.0,185,,Alabama-Birmingham,1987,4,125.0,10.9,2.5,1.9,42.9,,75.4,,,
Nick Ponder,Guard,77.0,196,,Texas State,2004,1,28.0,7.0,2.9,1.3,37.0,35.3,65.4,46.4,,0.7
Clifton Pondexter,Center,80.0,203,,Long Beach State,1974,1,25.0,15.6,8.6,1.3,59.0,,71.8,,,
Nate Pondexter,Guard,76.0,193,,Quinnipiac,2000,2,55.0,15.2,7.7,5.4,44.4,33.6,74.3,47.2,,4.2
Quincy Pondexter,Forward,79.0,201,,Washington,2010,4,136.0,13.1,5.6,1.7,50.3,32.7,76.8,52.4,,16.4
Roscoe Pondexter,Forward,79.0,201,,Long Beach State,1974,2,54.0,15.0,8.2,1.4,48.4,,69.5,,,
Russell Ponds,Guard,72.0,183,,Texas State,1994,2,59.0,14.7,3.9,5.5,44.0,38.1,80.1,48.5,,
Shamorie Ponds,Guard,73.0,170,Thomas Jefferson High School,St. John's (NY),2017,1,33.0,17.4,4.4,3.1,43.9,37.5,82.3,52.5,22.1,4.2
Joe Ponsetto,Forward,79.0,201,,DePaul,1978,4,97.0,12.9,7.3,2.7,50.2,,58.3,,,
Michele Pontalti,Center,84.0,213,,Niagara,1988,3,56.0,0.7,1.6,,36.8,,54.2,,,
Chris Pontarolo-Maag,Guard,61.0,180,,Gonzaga,2010,2,13.0,0.4,0.5,0.3,28.6,0.0,50.0,28.6,,0.0
Pete Pontarq,Guard,61.0,180,,Saint Mary's (CA),1968,2,,,,,,,,,,
Nick Pontes,Center,78.0,198,,Bryant,2010,2,51.0,6.4,2.3,0.5,44.6,,58.7,44.6,,
Tyler Ponticelli,Forward,80.0,220,Glenbrook North,Brown,2013,3,82.0,3.1,2.9,1.5,53.7,0.0,63.5,53.7,8.7,1.9
Como Pontilana,Center,80.0,203,,Colorado State,1973,1,28.0,7.9,6.5,,40.5,,77.8,,,
Jack Pontious,Forward,77.0,196,,Tulsa,1959,2,50.0,11.9,6.7,,43.0,,74.7,,,
_ Pontious,,,,,Tulsa,1958,1,26.0,11.0,6.7,,37.1,,71.9,,,
Como Pontliana,Center,81.0,206,,Colorado State,1975,2,52.0,7.2,5.8,,40.9,,68.5,,,
Brian Ponton,Guard,72.0,183,,Southern,1984,1,27.0,4.8,1.6,3.2,40.2,,67.4,,,
David Ponton,Guard,72.0,183,,Southern,1985,1,30.0,5.2,1.3,2.7,45.6,,68.9,,,
Oscar Ponton,,,,,Providence,1951,1,4.0,0.5,1.0,,,,66.7,,,
Rusty Ponton,Guard,73.0,185,,Southern,1986,1,27.0,4.5,2.4,4.4,44.1,,66.7,,,
Clark Pool,Forward,,,,Wake Forest,1966,2,28.0,2.8,2.5,,,,71.1,,,
Dwight Pool,,,,,Washington State,1951,1,3.0,0.7,,,20.0,,,,,
Randy Pool,Forward,78.0,198,,Kentucky,1969,2,28.0,2.5,1.9,,36.6,,,,,
Barney Poole,Guard,,,,Ole Miss,1948,1,,,,,,,,,,
Chase Poole,Forward,80.0,203,,Saint Mary's (CA),2004,4,119.0,6.5,4.6,0.8,51.0,33.3,60.0,52.3,,9.0
Chris Poole,,,,,Clemson,2007,1,8.0,1.2,0.0,0.0,80.0,66.7,,100.0,,0.2
Comerlee Poole,Forward,78.0,198,,Campbell,2006,2,55.0,6.7,6.2,0.4,52.1,29.4,48.1,52.9,,1.7
David Poole,,,,,Clemson,1979,3,19.0,1.1,0.5,,42.9,,90.0,,,
Donald Poole,Guard,67.0,170,,Bethune-Cookman,1981,1,12.0,1.2,0.2,,60.0,,75.0,,,
Donte Poole,Forward,75.0,190,,Murray State,2012,4,117.0,7.5,2.7,1.1,41.9,33.9,78.4,50.2,,9.4
Elliott Poole,Forward,79.0,201,,UIC,2006,3,75.0,7.3,4.9,0.8,49.9,,60.5,49.9,,4.8
Eric Poole,Center,,,,Richmond,1998,4,115.0,10.6,7.8,0.8,51.2,0.0,60.3,51.2,,
Fred Poole,Forward,76.0,193,,Ohio State,1978,3,65.0,6.9,3.0,1.4,47.4,,67.4,,,
Freddy Poole,Forward,79.0,240,Dutch Fork HS,Winthrop,2017,3,31.0,0.5,0.5,0.0,35.3,14.3,42.9,38.2,3.1,0.0
Grey Poole,Center,77.0,196,,UNC,1960,3,38.0,,1.1,,,,,,,
J. Poole,,,,,Texas Christian,1974,1,,,,,,,,,,
Jack Poole,Center,80.0,203,,Southern Miss,1980,1,9.0,0.6,1.3,0.1,,,50.0,,,
Jacob Poole,Guard,69.0,175,,San Jose State,2000,1,6.0,2.8,1.0,1.2,26.9,0.0,50.0,26.9,,-0.2
Jake Poole,Guard,73.0,185,,UTEP,1977,4,91.0,10.5,2.0,,44.7,,75.1,,,
Kevin Poole,Forward,78.0,198,,Citadel,1996,1,7.0,0.7,0.7,0.0,33.3,,12.5,33.3,,-0.1
Leroy Poole,Forward,74.0,188,,Central Michigan,1973,1,21.0,2.7,,,48.1,,70.0,,,
Marquee Poole,Guard,69.0,175,,St. Bonaventure,2002,1,3.0,1.3,0.3,0.3,100.0,,100.0,100.0,,0.1
Marquis Poole,Guard,74.0,188,,Eastern Washington and Idaho State,2004,3,66.0,13.2,2.8,4.7,45.7,26.2,61.8,46.8,,3.2
Maurice Poole,Guard,73.0,185,,Iowa State,1987,2,23.0,1.3,0.7,0.5,39.4,,42.9,,,
Michael Poole,Guard,,,,Tennessee,1981,2,26.0,1.0,0.7,0.9,26.5,,50.0,,,
Mike Poole,Guard,78.0,200,St. Benedict's Prep (NJ),Rutgers and Iona,2014,4,128.0,5.6,3.5,1.3,41.2,23.9,73.5,43.1,12.8,4.5
Mike Poole,,,,,Northern Illinois,1973,1,1.0,,,,,,,,,
Monte Poole,Forward,77.0,196,,Saint Louis,1981,2,43.0,3.8,2.0,0.2,50.4,,67.9,,,
Nate Poole,Guard,,,,Marshall,1998,1,2.0,2.0,0.0,0.0,,,100.0,,,0.1
Reginald Poole,Forward,80.0,203,,Louisiana-Lafayette,1999,4,114.0,12.0,7.4,1.0,48.5,34.6,60.7,51.1,,
Reid Poole,Center,81.0,206,,Pepperdine,1983,2,24.0,1.0,1.5,0.5,33.3,,43.8,,,
Reid Poole,Forward,81.0,206,,University of California,1980,2,,,,,,,,,,
Rick Poole,Guard,73.0,185,,Wright State,2004,1,12.0,0.4,0.4,0.2,50.0,50.0,0.0,62.5,,0.0
Ricky Poole,Forward,79.0,201,,Alabama,1997,1,13.0,3.2,1.4,0.4,33.3,33.3,85.7,40.3,,0.2
Rob Poole,Guard,78.0,191,Paul IV,Siena,2015,4,125.0,11.9,4.4,1.7,38.8,35.2,77.1,47.7,14.8,9.8
Rusty Poole,Guard,,,,ETSU,1981,2,47.0,3.1,1.3,,40.2,,74.4,,,
Solomon Poole,Guard,72.0,185,North Florida Educational,Georgia Tech and Florida Atlantic,2016,4,85.0,7.0,1.8,1.6,35.4,31.0,60.0,43.2,7.6,-0.7
Stacey Poole,Guard,76.0,199,Providence,Kentucky and Georgia Tech,2014,3,57.0,2.0,1.0,0.3,34.5,21.4,63.0,37.2,8.6,0.4
Stacey Poole,Forward,78.0,198,,Florida,1993,3,88.0,15.9,6.4,1.5,46.5,0.0,66.4,46.5,,
Stacey Poole,Guard,78.0,198,,Florida,1990,1,28.0,10.0,4.3,1.1,45.2,0.0,50.0,45.2,,
Will Poole,Guard,75.0,190,,Ole Miss,2008,1,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0
Will Poole,Guard,72.0,160,C.E. Byrd HS,Northwestern State,2016,1,7.0,0.0,0.1,0.0,,,,,2.6,0.0
_ Poole,,,,,Davidson,1948,1,,,,,,,,,,
Steve Pooler,Forward,77.0,196,,Maine,1994,1,2.0,0.0,0.0,0.0,,,,,,
Ed Poore,Forward,75.0,190,,Florida,1967,3,50.0,2.5,2.0,,44.8,,53.4,,,
Kent Poore,,,,,Kansas State,1955,2,42.0,6.8,,,36.6,,73.0,,,
Paul Poorman,,,,,Arizona State,1956,1,13.0,4.1,,,37.0,,70.4,,,
Constantin Popa,Center,87.0,221,,Miami (FL),1995,3,81.0,11.3,6.8,0.9,50.8,,66.4,50.8,,
Constantin Popa,Center,87.0,221,,Miami (FL),1992,1,32.0,6.8,4.8,0.6,43.3,0.0,54.0,43.3,,
Antonio Pope,Forward,79.0,201,,Southeastern Louisiana,2009,1,28.0,3.0,2.5,0.3,56.7,,29.0,56.7,,0.9
Ben Pope,Guard,,,,UCSB,1966,2,45.0,7.6,2.2,,43.2,,67.8,,,
Bryson Pope,Guard,79.0,220,Jenks,Tulsa and Kent State,2013,3,102.0,5.0,2.9,1.2,39.6,25.2,59.2,42.8,11.1,3.3
Cordell Pope,Forward,79.0,201,,UCF,2008,1,7.0,2.0,0.6,0.6,26.3,21.4,33.3,34.2,,-0.1
Darly Pope,Forward,78.0,198,,Prairie View,1992,4,75.0,,3.9,,,,,,,
Davante Pope,Guard,74.0,175,Booker T. Washington High School,Alabama State,2017,2,7.0,0.6,0.6,0.3,40.0,0.0,,40.0,11.4,0.1
Derrick Pope,Forward,78.0,198,,Montana,1981,2,107.0,12.0,6.3,1.0,57.2,,76.9,,,
Dick Pope,Forward,76.0,193,,Manhattan,1977,2,54.0,3.8,3.0,1.1,41.6,,72.2,,,
Dylan Pope,Guard,75.0,190,,Air Force,1999,3,75.0,7.0,1.9,1.3,39.1,34.8,82.1,50.0,,3.0
Eddie Pope,Center,,,,Southern Miss,1985,2,,,,,,,,,,
Eric Pope,Guard,67.0,170,,Troy,1996,1,3.0,0.0,0.0,0.7,,0.0,,,,0.0
Ernie Pope,Guard,75.0,190,,East Carolina,1973,3,56.0,3.1,0.8,,44.1,,83.5,,,
Faith Pope,Forward,79.0,195,Ottumwa High School,Texas-Arlington,2017,2,70.0,4.8,2.8,0.6,49.4,28.0,63.0,53.5,18.8,3.4
Gary Pope,Guard,72.0,202,,Elon,2011,1,14.0,0.3,0.1,0.1,66.7,,,66.7,23.7,0.1
Gordon Pope,,,,,Butler,1963,2,,,,,,,,,,
Herb Pope,Forward,80.0,236,,New Mexico State and Seton Hall,2012,4,111.0,12.1,9.3,1.7,45.3,29.8,55.1,46.8,,10.5
Isaac Pope,Forward,77.0,196,,Gonzaga,1964,2,18.0,0.7,1.4,,,,31.6,,,
Jamar Pope,Guard,76.0,175,Marion Military Academy,Alabama State,2015,1,10.0,1.5,0.7,0.2,50.0,40.0,75.0,60.0,14.6,0.2
Jeff Pope,Forward,76.0,193,,Rice,1996,1,9.0,0.6,0.3,0.1,66.7,,100.0,66.7,,0.1
Jeremy Pope,Guard,72.0,175,,San Jose State,2012,1,1.0,0.0,0.0,1.0,0.0,,,0.0,-4.9,0.0
Jerry Pope,,,,,Texas Christian,1961,2,47.0,6.4,2.8,,37.1,,68.9,,,
Ken Pope,Guard,61.0,178,,Buffalo,1974,1,25.0,7.3,2.3,,39.4,,67.9,,,
Kevin Pope,Guard,73.0,185,,Duquesne,2004,1,1.0,2.0,0.0,0.0,50.0,,,50.0,,0.0
Malik Pope,Forward,73.0,205,Laguna Creek HS,San Diego State,2017,3,93.0,7.5,4.5,0.9,43.1,38.6,67.8,49.7,17.7,7.4
Mark Pope,Center,73.0,235,,Washington and Kentucky,1996,4,125.0,9.4,6.8,1.3,52.6,41.4,77.4,55.7,,
Mike Pope,Guard,75.0,190,,Cornell,1968,2,28.0,1.5,1.0,,30.0,,79.2,,,
Tony Pope,,,,,Long Beach State,1985,2,13.0,,0.6,,,,,,,
Trevor Pope,Guard,73.0,185,,San Jose State,1992,1,24.0,9.5,2.2,2.0,42.0,37.5,70.5,43.7,,
Jordan Pope-Didier,Forward,80.0,215,,Texas A&M-Corpus Christi,2012,1,28.0,1.5,1.7,0.1,41.7,0.0,28.6,41.7,3.1,0.0
Andy Popelas,Guard,72.0,183,,Penn State,1972,2,26.0,2.2,1.1,,31.5,,85.2,,,
Borko Popic,Forward,77.0,196,,Virginia Military Institute,2005,1,9.0,0.9,0.4,0.1,57.1,0.0,,57.1,,0.1
Al Popick,Guard,,,,Oregon,1948,1,29.0,4.9,,,,,52.4,,,
Adam Popielarcheck,,,,,Tulsa,1961,2,9.0,0.8,1.0,,42.9,,,,,
Matt Popilek,,,,,Central Michigan,1996,1,1.0,0.0,1.0,0.0,,,,,,0.0
Mark Poplawski,Forward,78.0,198,,Temple,1985,4,24.0,,0.8,,,,,,,
Matt Poplawski,Guard,61.0,180,Lakeside School,Penn,2015,2,21.0,1.2,0.2,0.2,26.9,20.0,58.3,34.6,2.2,-0.1
Mike Poplawsky,Guard,75.0,190,,Maine,1975,3,56.0,4.2,1.7,,39.0,,62.9,,,
Walt Poplin,Forward,,,,Duke,1948,1,,,,,,,,,,
Jon Popofski,Guard,74.0,188,,Central Connecticut and Canisius,2006,4,110.0,8.1,2.1,1.5,39.9,34.3,74.3,49.5,,4.7
Jonathan Popofski,,,,,Central Connecticut,2003,1,,,,,,,,,,
Mike Popoko,Forward,77.0,196,,Stony Brook,2007,4,114.0,9.2,5.2,0.8,42.2,37.4,63.6,47.8,,8.0
Chris Popoola,Forward,77.0,196,,UNLV,2001,2,25.0,1.2,1.0,0.2,50.0,50.0,66.7,56.8,,0.3
David Popoola,Guard,75.0,190,,Radford,2003,2,61.0,7.6,3.0,1.1,35.1,34.1,74.6,41.7,,1.6
Dipo Popoola,Guard,61.0,178,,Northeastern,2007,4,17.0,0.1,0.1,0.0,0.0,0.0,100.0,0.0,,-0.2
Olumuyiwa Popoola,Guard,75.0,190,,Radford,2005,2,56.0,10.4,3.7,1.0,41.7,39.6,68.0,49.3,,3.4
Aleksandar Popovic,Center,73.0,208,,Maryland-Eastern Shore,2009,3,62.0,4.0,4.7,0.3,40.9,0.0,47.4,40.9,,1.0
Bojan Popovic,Guard,75.0,190,,South Carolina,1992,3,79.0,3.2,1.3,1.6,37.1,32.9,65.2,42.8,,
Nik Popovic,Forward,73.0,243,Sagemont School,Boston College,2017,1,29.0,6.1,3.5,0.4,49.1,29.4,53.1,50.6,13.7,0.5
Gregg Popovich,Guard-Forward,75.0,190,,Air Force,1970,2,43.0,10.3,3.4,,54.0,,75.4,,,
Mel Popovich,,,,,ETSU,1970,1,8.0,0.4,0.4,,20.0,,33.3,,,
Paul Popovich,Guard,72.0,183,,West Virginia,1960,1,26.0,3.3,1.3,,45.5,,70.8,,,
Pete Popovich,Forward,75.0,190,,Army,1984,4,65.0,1.6,0.7,,48.2,,62.5,,,
Steve Popovich,Forward,78.0,198,,Wyoming,1970,3,80.0,7.3,6.3,,40.9,,62.3,,,
Alex Popp,Guard,77.0,196,,Minnesota,2005,1,5.0,0.6,0.4,0.4,16.7,20.0,,25.0,,-0.1
Matt Popp,Center,81.0,206,,Tulane,1993,3,87.0,2.4,1.9,0.4,47.0,,58.6,47.5,,
Matt Popp,Forward,81.0,206,,Tulane,1990,1,28.0,3.3,2.1,0.6,53.4,0.0,63.6,53.4,,
Nathan Popp,Center,86.0,218,,North Carolina-Greensboro,2002,2,58.0,1.2,2.4,0.2,32.2,,63.2,32.2,,0.9
_ Popp,Forward,73.0,185,,Michigan,1949,1,2.0,,,,,,,,,
_ Popp,,,,,Baldwin-Wallace,1948,1,,,,,,,,,,
Hank Poppe,,,,,Manhattan,1949,1,,,,,,,,,,
Steve Poppe,Center,78.0,198,,Xavier,1971,3,57.0,4.8,3.7,,47.6,,56.5,,,
_ Poppe,,,,,Manhattan,1948,1,,,,,,,,,,
Andy Poppink,Forward,79.0,201,,Stanford,1995,4,117.0,9.6,5.7,1.7,45.8,25.3,73.6,47.2,,
Dave Popplewell,Center,76.0,193,,William & Mary,1964,1,9.0,5.6,2.2,,33.9,,52.6,,,
Dave Popson,Center,73.0,220,,UNC,1987,4,134.0,5.7,2.9,0.7,52.1,,75.6,,,
Daron Populist,Guard,61.0,170,,LSU and Southeastern Louisiana,2012,3,64.0,3.8,0.7,0.9,38.9,38.8,74.5,51.5,7.7,1.6
Ben Poquette,,,,,Central Michigan,1977,4,98.0,11.2,8.3,,47.6,,69.0,,,
Rich Porac,Guard,72.0,183,,Maryland,1974,3,69.0,2.1,0.4,1.6,42.5,,69.5,,,
Anthony Porch,Forward,80.0,203,,Denver,2007,4,115.0,9.0,4.6,1.1,43.1,34.0,82.9,46.9,,5.9
Deshean Porchea,Guard,73.0,185,,Alabama State,2008,2,48.0,2.5,1.1,0.9,36.5,39.0,65.0,48.4,,1.0
Shane Porchea,Guard,77.0,210,,South Carolina Upstate,2012,2,36.0,1.6,1.1,0.3,29.9,22.7,52.4,33.6,4.7,-0.1
Marco Porcher Jimenez,Guard,76.0,185,Oak Hill Academy,Fairleigh Dickinson and Florida International,2015,4,104.0,4.5,1.5,0.4,38.7,34.2,75.8,50.1,11.9,3.0
Doug Pore,Center,80.0,203,,Kent State,1989,1,6.0,0.3,0.2,,50.0,,,,,
