player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Alfonzo McKinnie,Forward,80.0,215,Marshall,Eastern Illinois and Green Bay,2015,4,96.0,7.2,5.2,0.2,50.6,35.1,62.2,53.1,17.8,5.8
Brandon McKinnie,Guard,72.0,183,,Chicago State,2004,2,25.0,0.9,0.4,0.4,50.0,66.7,28.6,62.5,,0.2
Rod McKinnis,Forward,77.0,196,,Eastern Illinois,1992,4,,,,,,,,,,
Barry McKinnon,Guard,69.0,175,,Tennessee,1954,2,18.0,1.6,0.8,,33.3,,63.2,,,
Jason McKinnon,Center,73.0,211,,Maryland-Eastern Shore,2005,2,32.0,4.7,3.8,0.6,51.2,29.4,66.7,53.2,,0.3
Kelly McKinnon,Forward,78.0,198,,Jacksonville,1992,2,48.0,11.8,1.4,1.0,43.3,49.1,75.0,55.8,,
Kelly McKinnon,Guard,78.0,198,,Florida,1989,1,30.0,2.2,0.5,0.4,33.8,33.3,81.3,39.7,,
Ryan McKinnon,Forward,79.0,201,,Georgia Southern,1994,1,5.0,0.0,0.8,0.2,0.0,0.0,,0.0,,
Antoine McKinsey,Guard,75.0,190,,Grambling,2003,2,31.0,4.6,3.7,0.6,46.2,18.2,51.7,47.1,,0.5
Darrian McKinstry,Guard,61.0,180,,New Orleans,2009,1,23.0,10.0,2.0,2.7,42.6,35.1,71.2,49.2,,1.5
Rick McKinstry,Forward,78.0,198,,Evansville,1984,3,76.0,5.2,4.5,1.1,50.7,,43.6,,,
Rick McKinstry,Guard,77.0,196,,Clemson,1980,1,25.0,1.8,0.6,0.5,40.4,,37.5,,,
Quate McKinzie,Forward,80.0,195,Harrels Christian Academy,Buffalo,2017,1,17.0,4.2,4.2,0.6,63.6,52.9,63.6,73.9,17.4,1.1
Jim McKirchy,Forward,76.0,193,,Notre Dame,1968,3,64.0,3.9,2.1,,42.7,,65.7,,,
Bob McKirnan,,,,,Memphis,1972,3,15.0,,,,,,,,,
Pierre McKisic,Forward,79.0,201,,Georgia Southern,1995,3,77.0,4.1,4.6,0.8,42.3,28.8,47.2,44.9,,
Jim McKissic,,,,,Evansville,1971,1,,,,,,,,,,
Shaquielle McKissic,Forward,77.0,200,Kentridge,Arizona State,2015,2,66.0,10.8,5.0,2.2,45.1,33.5,66.7,51.1,18.2,7.9
Terry McKissick,Guard,77.0,196,,Drake,1975,2,53.0,14.5,7.2,,53.3,,83.0,,,
Rob McKiver,Guard,75.0,190,,Providence and Houston,2008,4,,,,,,,,,,
Brad McKnight,Forward,80.0,203,,San Jose State and Gonzaga,1997,2,32.0,1.5,0.9,0.1,57.6,,58.8,57.6,,
Brandon McKnight,Guard,74.0,188,,Purdue,2005,4,101.0,7.8,2.5,2.7,39.5,25.9,72.0,42.3,,2.9
Brett Mcknight,Forward,78.0,245,,Akron,2011,4,125.0,9.1,3.3,0.9,42.5,32.8,71.6,47.4,,8.2
Bruce McKnight,,,,,Providence,1980,1,6.0,2.3,1.0,0.2,50.0,,66.7,,,
Bud McKnight,Forward,79.0,201,,Nicholls State,1994,2,42.0,6.1,4.2,0.4,40.0,100.0,63.1,40.2,,
Chad McKnight,Forward,79.0,201,,Morehead State,2005,4,99.0,9.9,4.4,0.7,58.8,,67.9,58.8,,7.6
Chris McKnight,Forward,79.0,201,,Akron,2010,4,137.0,7.1,3.7,0.8,48.7,35.5,67.5,51.8,,11.1
Clay McKnight,Guard,74.0,188,,UC-Irvine and Pacific,2000,4,108.0,8.7,1.5,1.2,41.9,41.7,90.0,59.9,,9.1
Damien McKnight,Guard,74.0,188,,Penn State and Florida International,1999,4,96.0,6.1,1.2,1.4,43.0,37.4,57.8,55.6,,
Derek McKnight,Guard,73.0,160,,NJIT,2016,1,8.0,0.5,0.2,0.0,25.0,,50.0,25.0,-1.3,0.0
Eric McKnight,Forward,81.0,220,Princeton Day (MD),"Iowa State, Florida Gulf Coast and Long Beach State",2015,4,106.0,4.8,3.5,0.2,61.2,0.0,49.1,61.2,13.5,4.5
Frank McKnight,Guard,73.0,185,,UMBC,2009,2,21.0,0.3,0.2,0.2,20.0,0.0,50.0,20.0,,0.0
Geovonie McKnight,Guard,75.0,182,Middletown HS,Miami (OH),2016,4,126.0,9.6,3.4,1.9,41.1,22.4,71.3,42.2,12.3,3.5
Jamar Mcknight,Forward,77.0,196,,Clemson,2002,2,48.0,8.7,3.0,0.8,45.5,37.8,74.5,53.1,,2.4
Joe McKnight,Guard,,,,Memphis,1953,1,4.0,10.8,,,48.6,,58.3,,,
John McKnight,Guard,74.0,188,,Washington,1973,1,19.0,2.2,0.6,,47.2,,58.3,,,
Lee McKnight,,,,,Drake,1960,2,41.0,4.6,3.0,,34.6,,66.7,,,
Mackey McKnight,Guard,72.0,170,Langham Creek,Lehigh,2014,4,127.0,10.4,3.2,4.6,40.3,32.5,77.5,46.2,15.9,11.3
Quincy McKnight,Guard,75.0,180,St. Joseph's HS,Sacred Heart,2017,2,59.0,15.5,5.1,2.8,43.0,29.8,70.6,45.5,14.8,2.9
Ron Mcknight,,,,,Middle Tennessee,2000,1,24.0,9.7,4.0,1.2,45.3,39.0,58.1,54.1,,1.4
Terrell McKnight,Guard,,,,Arizona State,1998,1,2.0,4.5,0.5,2.5,60.0,50.0,100.0,70.0,,0.1
Scott McKoin,Forward,76.0,193,,UTSA,1985,4,86.0,4.0,2.5,0.9,49.3,,76.1,,,
Bob McKone,Forward,78.0,198,,Weber State,1977,1,10.0,1.2,1.0,0.3,38.5,,66.7,,,
Rob McKone,Forward,78.0,198,,Weber State,1978,1,28.0,7.0,2.4,0.9,55.1,,84.6,,,
Brooks McKowen,Guard,74.0,188,,Northern Iowa,2007,4,127.0,6.7,2.6,3.3,37.6,30.9,76.5,46.2,,7.4
Bob McKown,Forward,,,,Penn State,1948,1,3.0,3.3,,,,,80.0,,,
_ McKown,Center,76.0,193,,Penn State,1949,1,10.0,1.0,,,,,50.0,,,
Andy McKoy,Forward,79.0,201,,Winthrop,1990,3,71.0,8.4,4.2,0.9,47.3,39.8,83.3,51.9,,
Dominique McKoy,Forward,80.0,210,South Atlanta,Rhode Island and Duquesne,2015,3,90.0,6.9,5.2,0.9,55.3,0.0,50.6,55.3,16.1,4.4
Geary McKoy,Guard,73.0,185,,San Jose State,1978,2,36.0,2.5,0.6,1.1,36.0,,68.0,,,
Rodney McKoy,Forward,79.0,201,,UTEP,1989,1,15.0,1.3,1.5,0.3,31.6,,30.4,31.6,,
Troy McKoy,Forward,78.0,198,,South Carolina,1993,2,54.0,8.9,4.5,1.6,47.7,26.9,61.9,51.1,,
Troy McKoy,Guard,79.0,201,,South Carolina,1990,2,36.0,3.6,2.2,1.1,40.3,10.0,63.8,40.7,,
Wayne McKoy,Center,80.0,203,,St. John's (NY),1981,4,117.0,13.2,7.0,,53.3,,61.1,,,
Jason McKrieth,Forward,76.0,193,,Rice,2005,4,109.0,13.8,4.6,3.1,48.1,35.8,79.9,52.3,,12.2
Akida McLain,Forward,79.0,201,,Boston College,2007,3,40.0,4.0,2.6,0.2,50.8,0.0,67.9,50.8,,1.6
Bert McLain,,,,,Baylor,1961,1,19.0,7.6,1.7,,47.8,,68.0,,,
Gary McLain,Guard,72.0,183,,Villanova,1983,2,,,,,,,,,,
Jack McLain,Forward,,,,Arizona State,1949,1,12.0,0.8,,,,,28.6,,,
Kenneth Mclain,,,,,Texas-Rio Grande Valley,1998,1,10.0,1.2,0.8,0.3,25.0,11.1,50.0,27.5,,
Mike McLain,Center,80.0,203,,Air Force,2010,3,61.0,2.9,2.2,1.0,42.0,25.0,44.8,46.8,,-0.1
Jason Mclamb,,,,,UNC,2002,1,,,,,,,,,,
Phillip McLamb,Forward,78.0,198,,UNC,2004,3,21.0,0.4,0.2,0.1,20.0,12.5,50.0,25.0,,-0.1
Darrell McLane,Center,61.0,178,,Bowling Green State,1989,1,20.0,8.1,1.4,3.5,32.4,29.5,77.4,38.5,,
Don McLane,Forward,78.0,198,,Duquesne,1975,3,72.0,12.0,8.1,,46.2,,63.0,,,
Don McLane,,,,,Duquesne,1953,1,27.0,6.7,,,33.5,,59.6,,,
Logan McLane,Forward,81.0,215,Greenfield,Miami (OH),2017,3,86.0,6.5,3.9,0.9,49.3,28.7,66.0,52.1,16.4,3.9
Mike McLaren,Guard,75.0,190,,Dartmouth,2005,4,106.0,8.3,2.7,0.8,40.2,39.3,75.0,54.9,,5.6
Mike McLaren,Guard,72.0,183,,Yale,1972,3,72.0,12.3,3.2,2.6,41.6,,68.4,,,
Bob McLarnon,,,,,Holy Cross,1952,2,56.0,4.4,,,34.6,,53.2,,,
B.J. McLaughlin,Forward,78.0,200,Hazelwood Central,UT-Martin,2013,1,29.0,3.9,2.9,0.8,39.4,22.7,66.7,41.7,8.2,0.1
Baron McLaughlin,Forward,78.0,198,,UMKC,1990,1,19.0,2.8,2.3,0.1,43.8,0.0,55.0,43.8,,
Bill McLaughlin,,,,,North Texas,1961,2,50.0,11.7,6.0,,38.3,,58.3,,,
Bob McLaughlin,Guard,74.0,188,,Maine,1979,3,53.0,4.5,1.2,1.5,50.3,,85.2,,,
Bob McLaughlin,Guard,75.0,190,,Iona,1973,1,8.0,0.9,1.0,,37.5,,50.0,,,
Bob McLaughlin,Guard,73.0,185,,Hofstra,1970,3,67.0,5.9,2.2,,36.6,,69.8,,,
Bob McLaughlin,,,,,Loyola (LA),1958,2,47.0,13.8,4.2,,42.8,,72.2,,,
Bruce McLaughlin,Forward,79.0,201,,Old Dominion,1987,1,1.0,,,,,,,,,
Corry McLaughlin,Forward,81.0,206,,Vermont,2002,4,98.0,2.5,1.8,0.3,44.7,37.0,47.1,47.0,,1.9
Dan McLaughlin,Forward,77.0,196,,Jacksonville,1983,2,56.0,10.4,3.3,1.6,44.1,,68.1,,,
Dan McLaughlin,Forward,77.0,196,,Fairleigh Dickinson,1980,2,52.0,15.8,5.4,1.3,50.2,,76.5,,,
Don McLaughlin,Guard,75.0,190,,Iowa State,1969,1,8.0,1.0,0.8,,42.9,,33.3,,,
Eric McLaughlin,Guard,61.0,180,,Akron,1989,4,115.0,15.7,2.2,4.1,46.7,,70.7,,,
Frank McLaughlin,Forward,77.0,196,,St. Joseph's,1970,2,32.0,0.6,0.7,,33.3,,,,,
Frank McLaughlin,Guard,73.0,185,,Fordham,1969,3,77.0,10.0,3.3,,45.7,,75.3,,,
Greg McLaughlin,Guard,73.0,185,,Monmouth,1985,3,78.0,4.7,1.6,,42.1,,71.3,,,
Jack McLaughlin,Guard,,,,Temple,1948,1,,,,,,,,,,
Jaquori McLaughlin,Guard,76.0,185,Peninsula High School,Oregon State,2017,1,32.0,10.5,2.2,3.2,38.3,36.7,74.3,48.1,10.5,1.2
Jim McLaughlin,,,,,Saint Louis,1956,3,79.0,14.8,14.3,,41.0,,65.2,,,
Jim McLaughlin,Guard,,,,Utica,1985,2,43.0,2.2,2.0,,25.8,,56.0,,,
Jim McLaughlin,Guard,77.0,196,,Arizona,1973,2,8.0,,,,,,,,,
JIm McLaughlin,,,,,Duquesne,1957,2,29.0,0.7,0.7,,26.5,,,,,
John McLaughlin,Guard,77.0,196,,Memphis,1991,4,117.0,4.5,0.9,1.1,42.8,35.8,82.1,51.3,,
Jordan McLaughlin,Guard,73.0,170,Etiwanda HS,USC,2017,3,92.0,12.9,3.5,5.0,43.4,37.2,73.6,50.3,18.3,9.4
Kevin McLaughlin,Guard,76.0,193,,Harvard,1974,1,11.0,0.9,0.5,0.5,27.3,,66.7,,,
L. McLaughlin,Center,,,,ETSU,1966,1,5.0,3.6,3.4,,34.8,,25.0,,,
Laney McLaughlin,Center,79.0,201,,Rider,1971,1,20.0,4.6,2.0,0.4,52.3,,80.0,,,
Mark McLaughlin,Guard,78.0,195,,Seattle,2011,1,17.0,7.2,3.6,0.8,33.9,28.3,81.5,39.8,10.9,0.4
Matt Mclaughlin,,,,,Navy,1989,1,1.0,,,,,,,,,
Mel McLaughlin,Guard,72.0,183,,Central Michigan,1983,4,102.0,20.3,2.8,3.0,49.7,,77.5,,,
Mike McLaughlin,Forward,78.0,198,,Eastern Kentucky,1964,1,6.0,1.7,0.2,,80.0,,40.0,,,
Mitch McLaughlin,Guard,72.0,181,Xavier,Drake,2014,2,16.0,0.1,0.1,0.1,0.0,,25.0,0.0,-6.8,-0.1
N McLaughlin,,,,,Iona,1962,1,19.0,16.6,6.7,,44.4,,75.8,,,
Peter McLaughlin,Guard,74.0,166,,Virginia,1998,4,42.0,0.4,0.3,0.3,30.8,,,,,
Peter McLaughlin,Guard,75.0,190,,Providence,1967,3,43.0,2.4,0.7,,42.9,,65.2,,,
Russell McLaughlin,Forward,74.0,188,,Drake,1950,1,11.0,0.7,,,15.0,,66.7,,,
Scott McLaughlin,Center,81.0,206,,Pacific,1980,3,88.0,7.7,5.3,,49.7,,65.6,,,
Shane McLaughlin,Guard,73.0,185,Choate Rosemary Hall,Bryant,2016,4,125.0,5.0,2.5,3.5,41.1,35.8,65.7,46.7,9.1,2.6
Stan McLaughlin,Center,79.0,201,,Tulsa,1974,3,32.0,2.4,1.9,,64.4,,65.6,,,
Tim McLaughlin,Forward,81.0,206,,Utah,1985,4,105.0,4.6,4.2,0.5,50.8,,61.7,,,
Tom Mclaughlin,,,,,Princeton,2002,1,6.0,2.7,1.5,0.0,66.7,50.0,50.0,77.8,,0.3
Tom McLaughlin,Forward,76.0,193,,UMass,1973,3,67.0,9.5,4.7,1.7,43.3,,69.3,,,
Tom McLaughlin,,,,,Florida State,1952,1,23.0,11.9,,,33.2,,58.6,,,
Tucker McLaughlin,,,,,Virginia,1955,1,14.0,0.9,,,,,41.7,,,
William McLaughlin,,,,,UMass,1957,1,10.0,1.3,0.7,,22.2,,45.5,,,
_ McLaughlin,,,,,Iona,1960,1,,,,,,,,,,
_ McLaughlin,,,,,Iona,1961,1,,,,,,,,,,
Douglass McLaughlin-Williams,Forward,80.0,203,,Appalachian State,2008,4,117.0,5.1,3.4,1.3,39.5,34.1,55.4,49.9,,4.2
Russ McLauglin,Guard,74.0,188,,Drake,1949,1,5.0,0.4,,,16.7,,28.6,,,
Chirley McLaurin,Guard-Forward,76.0,193,,McNeese State,1978,4,104.0,12.2,3.0,,46.0,,74.2,,,
Earl McLaurin,Guard,61.0,170,Hopewell,Navy,2015,3,62.0,1.4,1.1,1.3,31.5,35.1,62.5,40.4,8.3,0.7
Jim McLaurin,,,,,Iona,1976,1,11.0,0.7,0.3,,27.3,,66.7,,,
Mark McLaurin,Forward,79.0,201,,East Carolina,1982,4,87.0,4.8,2.2,,49.9,,71.7,,,
Reggie McLaurin,Guard,74.0,188,,Tulane,1981,2,51.0,2.6,1.7,,38.2,,56.2,,,
Sam McLaurin,Forward,80.0,220,East Gadsden,Coastal Carolina and Illinois,2012,4,141.0,5.7,5.5,0.8,58.5,25.0,55.2,58.5,,11.8
Chris McLavish,Guard,72.0,183,,South Alabama,2003,2,34.0,1.4,1.4,1.0,34.1,35.7,46.2,45.5,,0.2
Alex McLean,Forward,80.0,203,,Liberty,2008,2,63.0,15.1,8.8,1.0,55.2,25.0,66.9,55.5,,7.5
Bob McLean,Center,80.0,203,,North Carolina State,1968,2,40.0,2.0,2.5,,38.2,,52.6,,,
Duncan McLean,Guard,73.0,185,,Richmond,2009,4,60.0,0.7,0.5,0.3,40.5,34.8,50.0,51.4,,0.3
Gio McLean,Guard,73.0,205,Bronx Regional High School,Quinnipiac and Texas Tech,2017,2,38.0,10.5,3.8,2.6,35.3,32.6,78.6,43.4,11.8,2.0
Jamel McLean,Forward,80.0,225,,Tulsa and Xavier,2011,4,132.0,7.3,6.3,0.7,54.3,22.2,58.0,54.5,,13.2
James McLean,Guard,73.0,185,Sacred Heart Preparatory,Harvard,2017,2,3.0,0.0,0.3,0.0,0.0,,,0.0,-13.3,0.0
James McLean,Guard,74.0,188,,Campbell,1978,1,22.0,9.0,2.2,,44.6,,67.6,,,
Joe McLean,Forward,78.0,198,,Arizona,1996,4,119.0,5.3,2.2,1.1,40.6,34.1,68.9,49.8,,
Joey McLean,Guard,72.0,160,High Point Christian HS,James Madison,2017,3,89.0,7.3,1.9,2.1,41.2,36.8,77.7,51.8,12.5,4.9
John Mclean,Guard,75.0,190,,Saint Francis (PA),2000,4,93.0,6.1,2.4,1.7,35.9,28.6,69.8,40.4,,1.7
Joseph McLean,Guard,74.0,188,,Morgan State,2007,4,114.0,8.9,3.2,1.8,40.5,34.9,66.7,46.1,,3.3
Mikhail McLean,Forward,80.0,205,Second Baptist (TX),Houston,2014,4,101.0,2.4,1.8,0.2,47.5,0.0,54.6,47.5,8.5,1.5
Phillip McLean,Center,80.0,203,,Coastal Carolina,1995,2,49.0,3.0,2.0,0.1,42.9,,65.4,42.9,,
Ryan McLean,Forward,79.0,201,,Bryant,2009,1,28.0,1.8,1.5,0.3,36.7,0.0,63.6,36.7,,
Steve McLean,Center,81.0,206,,Canisius,2006,1,12.0,0.0,0.2,0.1,0.0,0.0,,0.0,,-0.1
Terry McLean,Center,73.0,211,,Tulane,1978,4,87.0,3.1,2.7,,48.3,,54.0,,,
Tom McLean,Guard,61.0,180,,Bucknell,1975,2,50.0,10.1,3.6,,40.6,,65.9,,,
Tre' McLean,Forward,77.0,195,West Ashley,Chattanooga,2017,3,97.0,10.0,4.9,1.9,44.4,34.1,76.7,51.1,17.3,9.5
Enrico McLeary,Guard,72.0,183,,Coppin State,2006,2,6.0,0.7,0.3,0.2,12.5,0.0,50.0,12.5,,-0.2
Matt Mcleggon,Center,,,,Brown,2002,2,9.0,1.9,0.8,0.0,57.1,,75.0,57.1,,0.2
Jason McLeish,Guard,72.0,183,,Eastern Kentucky,2006,2,60.0,13.1,2.6,1.9,45.4,41.7,78.0,52.3,,5.4
Bill McLellan,Center,80.0,203,,Manhattan,1985,4,89.0,4.4,2.3,,47.5,,76.6,,,
Anfernee McLemore,Forward,79.0,210,Worth County High School,Auburn,2017,1,32.0,5.4,4.5,0.1,68.3,100.0,60.3,68.8,20.4,1.8
Ben McLemore,Guard,77.0,195,Christian Life Center (TX),Kansas,2013,1,37.0,15.9,5.2,2.0,49.5,42.0,87.0,58.6,23.2,6.5
Dan McLemore,Forward,77.0,196,,Bowling Green State,1970,2,48.0,15.5,10.4,,47.2,,70.0,,,
DeEarnest McLemore,Guard,73.0,185,,Wagner,2006,4,116.0,5.9,1.9,2.8,42.3,25.3,62.6,45.5,,4.0
Gerald McLemore,Guard,75.0,190,,Maine,2012,4,116.0,14.3,2.4,1.3,40.6,38.2,83.8,52.2,,10.6
Martelle McLemore,Guard,77.0,196,,Western Michigan,2010,4,115.0,5.1,3.1,0.7,38.8,33.8,64.7,47.3,,3.9
Maurice Mclemore,Guard,74.0,188,,Pacific,2002,2,59.0,10.6,4.4,3.4,38.5,34.7,77.3,45.3,,4.8
McCoy McLemore,Forward,78.0,198,,Drake,1964,2,52.0,14.2,11.3,,41.5,,65.0,,,
Rashaun McLemore,Guard,77.0,205,,Ball State and Cal State Northridge,2011,4,81.0,8.5,2.6,1.0,42.8,28.3,65.1,47.6,,2.8
Robert McLemore,Forward,77.0,196,,Baylor,1988,4,110.0,6.4,4.4,0.9,50.2,,53.1,,,
Curtis McLendon,Forward,77.0,196,,South Carolina State,1973,2,51.0,13.4,,,47.3,,74.8,,,
Donny McLendon,Guard,72.0,183,,Mercer and Citadel,2007,4,106.0,9.8,2.4,1.0,35.5,34.1,62.3,45.3,,2.3
Donovin McLendon,Forward,77.0,196,,LIU-Brooklyn,2007,2,49.0,4.1,2.1,0.6,36.4,27.1,60.0,42.9,,1.0
Jason McLendon,Forward,80.0,203,,Louisville,1992,2,24.0,1.1,1.1,0.1,39.3,,,,,
Shemiye McLendon,Guard,75.0,195,Vero Beach/IMG Academy,Hofstra and South Florida,2014,3,90.0,5.0,1.9,1.4,33.8,28.0,72.6,39.5,7.2,0.3
Warren McLendon,Forward,78.0,198,,Citadel and Hartford,2008,3,65.0,12.3,5.9,1.2,48.1,22.2,57.8,49.9,,4.7
Scott McLennan,Center,72.0,183,,William & Mary,1969,2,49.0,7.0,2.5,,35.3,,63.0,,,
Andre McLeod,Forward,79.0,201,,Nevada,1999,3,55.0,3.1,2.1,0.3,45.6,50.0,61.1,46.0,,0.7
Barry McLeod,,,,,Centenary (LA),1976,3,77.0,10.5,1.8,4.0,44.0,,77.4,,,
Eddie McLeod,Center,80.0,203,,UNLV,1979,2,57.0,6.0,4.6,,52.4,,71.6,,,
George McLeod,Center,79.0,201,,Texas Christian,1952,3,69.0,14.8,,,41.1,,59.6,,,
Jermaine McLeod,Guard,,,,Wichita State,1998,1,9.0,2.8,2.1,1.7,20.6,24.0,71.4,29.4,,-0.1
John McLeod,,,,,St. Bonaventure,1967,3,34.0,2.1,1.0,,47.5,,56.0,,,
Keith McLeod,Guard,74.0,188,,Bowling Green State,2000,2,111.0,17.1,3.2,2.8,42.6,39.9,79.1,50.0,,12.5
Keith McLeod,Forward,75.0,190,,East Carolina,1983,1,16.0,1.6,0.6,0.6,41.7,,54.5,,,
Kevin McLeod,Center,73.0,211,,Fairfield,1986,3,32.0,0.4,0.7,,,,,,,
Quinton McLeod,Forward,77.0,196,,Sam Houston State,1996,4,105.0,11.0,5.3,1.6,48.1,28.3,61.2,49.1,,
Roshown McLeod,Forward,80.0,221,,St. John's (NY) and Duke,1998,4,126.0,10.7,4.8,1.1,47.9,38.3,71.1,51.5,,
Kyle McLeroy,Guard,73.0,195,Mary Hardin-Baylor,Sam Houston State,2015,2,25.0,0.7,0.2,0.4,33.3,30.0,85.7,45.8,10.7,0.2
Blake McLimans,Forward,73.0,240,Worcester Academy (MA),Michigan and Miami (OH),2014,4,76.0,1.2,1.0,0.1,34.6,19.0,83.3,40.2,11.2,0.7
George McLin,Guard,,,,Jackson State,1991,2,,,,,,,,,,
Larry McLin,Center,,,,Georgia,1948,1,,,,,,,,,,
Brooklyn McLinn,Guard,72.0,183,,Cal State Northridge,1994,3,81.0,9.4,2.1,1.9,41.2,35.2,61.4,51.1,,
Darren McLinton,Guard,61.0,180,,James Madison,1996,4,118.0,13.0,1.8,2.3,44.6,41.9,83.6,55.7,,
Kevin McLinton,Guard,75.0,190,,Maryland,1993,3,85.0,11.8,4.4,5.3,43.2,24.1,77.6,44.4,,
Kevin McLinton,Guard,75.0,190,,Maryland,1990,1,6.0,3.7,0.7,2.8,43.8,,88.9,43.8,,
Mike McLochlin,Guard,75.0,190,,Princeton,1993,1,2.0,1.5,,0.0,100.0,,50.0,100.0,,
Jim McLoughlin,Guard,76.0,193,,Temple,1984,4,104.0,10.7,3.3,3.7,43.8,,78.3,,,
Dave McLucas,Center,79.0,201,,Long Beach State,1971,2,51.0,3.2,5.0,,52.6,,47.9,,,
Bob McLuen,Forward,73.0,185,,Iowa State,1950,3,26.0,,,,,,,,,
David McMahan,Forward,75.0,190,,Winthrop,1996,3,68.0,13.3,3.4,2.8,42.5,36.8,76.7,52.9,,
Jamie McMahan,Center,76.0,193,,Memphis,1965,3,72.0,8.0,7.4,,50.8,,71.1,,,
Jay McMahan,Forward,79.0,201,,Penn State,1952,3,68.0,7.0,,,,,53.7,,,
Larry McMahan,,,,,Memphis,1966,2,11.0,1.8,0.8,,57.1,,,,,
Ronnie McMahan,Forward,77.0,196,,Vanderbilt,1995,4,124.0,13.9,3.0,2.3,41.9,38.2,74.8,52.8,,
Bill McMahon,Forward,76.0,193,,Penn,1991,1,26.0,13.8,5.2,1.5,43.9,40.4,67.8,47.6,,
Bob McMahon,Guard,72.0,183,,Iona,1969,3,65.0,16.7,3.8,,42.1,,74.6,,,
Chris McMahon,Forward,80.0,203,,LIU-Brooklyn,1980,4,91.0,6.2,5.3,,47.8,,51.4,,,
Dave McMahon,Guard,74.0,188,,Valparaiso,1988,3,45.0,2.0,0.4,0.6,34.8,,80.8,,,
Dick McMahon,Guard,75.0,190,,Creighton,1960,4,80.0,7.8,4.7,,36.2,,69.5,,,
Hugh McMahon,Forward,76.0,193,,Marquette,1971,3,73.0,2.0,1.3,0.5,44.3,,57.6,,,
Jack McMahon,Forward,73.0,185,,St. John's (NY),1952,3,90.0,12.8,,,34.0,,60.3,,,
Jim McMahon,,,,,UConn,1955,1,4.0,1.0,0.8,,40.0,,,,,
John McMahon,,,,,Niagara,1953,1,,,,,,,,,,
John McMahon,Forward,74.0,188,,St. Francis (NY),1969,3,64.0,9.0,5.3,,38.8,,62.4,,,
Larry McMahon,Forward,,,,Siena,1988,4,39.0,0.5,1.1,,28.6,,,,,
Matt McMahon,Guard,73.0,185,,Appalachian State,2000,4,117.0,5.8,1.2,1.4,38.7,37.6,73.1,51.0,,4.7
Mike McMahon,Forward,77.0,196,,Yale,1989,3,30.0,0.7,0.8,,,,52.2,,,
Mike McMahon,Forward,73.0,185,,Xavier,1963,3,31.0,3.6,2.3,,38.3,,50.0,,,
Mike Mcmahon,,,,,Seton Hall,1963,1,2.0,,,,,,,,,
Nick McMahon,Guard,72.0,165,Christian Brothers Academy,Villanova,2014,3,16.0,0.1,0.1,0.1,25.0,0.0,,25.0,-2.6,0.0
Paul McMahon,Guard,76.0,193,,Penn,1990,3,43.0,5.4,3.0,0.6,43.9,25.0,62.8,44.9,,
Ronn McMahon,Guard,69.0,175,,Eastern Washington,1990,3,64.0,11.4,3.1,6.7,42.0,33.9,75.0,49.1,,
Ryan McMahon,Guard,72.0,165,Cardinal Mooney HS,Louisville,2017,1,28.0,2.5,0.5,0.6,33.3,36.5,85.7,49.2,13.4,0.7
Sam McMahon,Guard,77.0,196,,Delaware,2008,4,109.0,5.4,2.7,1.0,40.3,36.1,77.1,49.2,,3.2
Tom McMahon,,,,,Tulane,1959,1,2.0,,,,,,,,,
Tommy McMahon,Forward,79.0,201,,Penn,2009,3,49.0,4.1,1.3,0.8,36.7,28.0,50.0,45.0,,0.4
Ron McMains,Forward,,,,Indiana,1966,2,,,,,,,,,,
_ McMakin,,,,,East Carolina,1967,1,1.0,1.0,1.0,,,,50.0,,,
Jason McManamen,Guard,77.0,195,Torrington HS,Wyoming,2017,4,124.0,8.5,2.2,1.4,40.4,37.5,72.2,53.7,12.7,7.8
Pete McManamon,Guard,76.0,193,,Creighton,1963,3,72.0,7.9,5.1,,39.5,,74.4,,,
Liam McManimon,Guard,61.0,160,Holy Spirit HS,Mount St. Mary's,2016,3,38.0,0.7,0.3,0.2,21.2,20.0,80.0,28.8,5.1,0.0
Pat McMann,Center,73.0,208,,Sam Houston State,1988,1,20.0,1.4,0.7,0.1,63.2,,44.4,63.2,,
Bayward McManus,Guard,68.0,173,,Auburn,1960,3,47.0,3.2,1.3,,41.0,,77.1,,,
Bob McManus,Center,76.0,193,,Michigan State,1949,1,11.0,0.5,,,14.3,,42.9,,,
Collin McManus,Center,73.0,230,Northfield Mount Hermon School,Penn,2017,2,20.0,0.8,0.5,0.0,54.5,,75.0,54.5,18.7,0.1
Gary McManus,Forward,76.0,193,,Oregon,1954,1,14.0,1.2,1.1,,23.5,,52.9,,,
Jaylen McManus,Forward,79.0,200,North Mecklenburg High School,College of Charleston,2017,1,28.0,1.4,1.2,0.2,26.0,25.6,40.0,36.0,3.9,0.1
Jim McManus,Forward,77.0,196,,Seton Hall,1972,1,11.0,1.2,1.5,0.1,30.8,,71.4,,,
John Mcmanus,,,,,Fairfield,1978,1,3.0,0.3,,,,,50.0,,,
Murphy McManus,Guard,72.0,183,,Georgia,1955,2,49.0,16.8,,,,,75.3,,,
Terry McManus,Forward,75.0,190,,St. Francis (NY),1973,2,31.0,3.1,1.5,,47.4,,58.3,,,
_ McManus,,,,,St. Bonaventure,1948,1,,,,,,,,,,
